"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.993197634E1,-2.449569583E-4,-8.319984772E-4,7.147123106E-4
3.994397551E1,3.659082868E-4,2.222327748E-3,-5.070181214E-4
3.995597491E1,9.767734446E-4,-2.053729026E-3,-5.070181214E-4
3.996797371E1,-1.466687419E-3,3.897320421E-4,1.038470946E-4
3.997997177E1,-2.449569583E-4,1.611462445E-3,7.147123106E-4
3.999196954E1,-2.449569583E-4,1.611462445E-3,1.038470946E-4
4.000396800E1,3.659082868E-4,2.833193168E-3,-5.070181214E-4
4.001596613E1,9.767734446E-4,3.897320421E-4,-1.117883483E-3
4.002796460E1,-8.558222326E-4,2.833193168E-3,-5.070181214E-4
4.003996383E1,-2.449569583E-4,1.000597258E-3,-1.117883483E-3
4.005196323E1,-2.077552723E-3,-1.442863722E-3,-5.070181214E-4
4.006396169E1,-8.558222326E-4,2.222327748E-3,1.038470946E-4
4.007596036E1,-1.466687419E-3,1.611462445E-3,1.038470946E-4
4.008795882E1,3.659082868E-4,-2.211332176E-4,7.147123106E-4
4.009995682E1,-2.449569583E-4,1.000597258E-3,1.038470946E-4
4.011195532E1,-3.299283329E-3,1.000597258E-3,1.038470946E-4
4.012395372E1,-8.558222326E-4,4.054923542E-3,-5.070181214E-4
4.013595272E1,-2.449569583E-4,-8.319984772E-4,7.147123106E-4
4.014795125E1,-1.466687419E-3,-2.211332176E-4,1.038470946E-4
4.015994915E1,9.767734446E-4,-8.319984772E-4,7.147123106E-4
4.017194658E1,-2.449569583E-4,3.897320421E-4,1.038470946E-4
4.018394418E1,-8.558222326E-4,3.897320421E-4,-5.070181214E-4
4.019594221E1,1.587638748E-3,1.611462445E-3,-5.070181214E-4
4.020794067E1,-8.558222326E-4,4.054923542E-3,7.147123106E-4
4.021993940E1,3.659082868E-4,-8.319984772E-4,1.038470946E-4
4.023193880E1,-1.466687419E-3,-1.442863722E-3,7.147123106E-4
4.024393753E1,-2.449569583E-4,1.611462445E-3,1.325577614E-3
4.025593600E1,3.659082868E-4,-2.211332176E-4,-5.070181214E-4
4.026793446E1,-8.558222326E-4,1.000597258E-3,-5.070181214E-4
4.027993293E1,-2.449569583E-4,2.222327748E-3,7.147123106E-4
4.029193139E1,-2.449569583E-4,2.222327748E-3,1.038470946E-4
4.030193152E1,-1.466687419E-3,1.611462445E-3,-5.070181214E-4
4.031393019E1,1.587638748E-3,-2.211332176E-4,1.038470946E-4
4.032592885E1,9.767734446E-4,2.833193168E-3,-1.117883483E-3
4.033792751E1,-2.449569583E-4,1.611462445E-3,1.325577614E-3
4.034992538E1,-8.558222326E-4,-2.053729026E-3,-1.117883483E-3
4.036192331E1,-2.077552723E-3,3.897320421E-4,-5.070181214E-4
4.037392184E1,3.659082868E-4,1.000597258E-3,1.325577614E-3
4.038592030E1,3.659082868E-4,1.000597258E-3,1.038470946E-4
4.039791877E1,3.659082868E-4,2.222327748E-3,7.147123106E-4
4.040991810E1,3.659082868E-4,-2.053729026E-3,-1.728748670E-3
4.042191633E1,2.809369238E-3,-2.211332176E-4,-1.728748670E-3
4.043391440E1,3.659082868E-4,-2.211332176E-4,1.325577614E-3
4.044591286E1,9.767734446E-4,1.611462445E-3,7.147123106E-4
4.045791089E1,9.767734446E-4,-2.053729026E-3,-5.070181214E-4
4.046990836E1,-1.466687419E-3,1.000597258E-3,7.147123106E-4
4.048190749E1,9.767734446E-4,1.000597258E-3,-5.070181214E-4
4.049390629E1,3.659082868E-4,3.897320421E-4,-1.117883483E-3
4.050590455E1,1.587638748E-3,3.897320421E-4,-5.070181214E-4
4.051790345E1,3.659082868E-4,-1.442863722E-3,-1.728748670E-3
4.052990185E1,3.659082868E-4,-8.319984772E-4,1.325577614E-3
4.054189981E1,1.587638748E-3,-2.211332176E-4,-2.339613857E-3
4.055389828E1,-2.449569583E-4,-2.053729026E-3,7.147123106E-4
4.056589701E1,-2.077552723E-3,-8.319984772E-4,1.936442801E-3
4.057789541E1,9.767734446E-4,1.000597258E-3,-1.117883483E-3
4.058989474E1,9.767734446E-4,-8.319984772E-4,-5.070181214E-4
4.060189320E1,-2.449569583E-4,-1.442863722E-3,7.147123106E-4
4.061389174E1,-2.449569583E-4,1.000597258E-3,1.325577614E-3
4.062589014E1,3.659082868E-4,-1.442863722E-3,7.147123106E-4
4.063788860E1,-8.558222326E-4,1.000597258E-3,7.147123106E-4
4.064988713E1,9.767734446E-4,-2.211332176E-4,-5.070181214E-4
4.066188566E1,3.659082868E-4,3.897320421E-4,7.147123106E-4
4.067388390E1,-8.558222326E-4,1.000597258E-3,-5.070181214E-4
4.068588229E1,-2.449569583E-4,3.897320421E-4,1.325577614E-3
4.069788076E1,-2.077552723E-3,3.897320421E-4,7.147123106E-4
4.070987842E1,-2.449569583E-4,-2.053729026E-3,1.936442801E-3
4.072187709E1,-1.466687419E-3,1.000597258E-3,-5.070181214E-4
4.073387585E1,-1.466687419E-3,-1.442863722E-3,1.038470946E-4
4.074587458E1,-8.558222326E-4,-8.319984772E-4,7.147123106E-4
4.075787324E1,-8.558222326E-4,-2.211332176E-4,1.038470946E-4
4.076987187E1,3.659082868E-4,1.000597258E-3,1.038470946E-4
4.078187027E1,-3.299283329E-3,-2.664594213E-3,-5.070181214E-4
4.079386910E1,9.767734446E-4,1.000597258E-3,1.038470946E-4
4.080586664E1,3.659082868E-4,-2.211332176E-4,1.325577614E-3
4.081786517E1,-2.449569583E-4,-2.211332176E-4,1.936442801E-3
4.082986453E1,-8.558222326E-4,-2.211332176E-4,-5.070181214E-4
4.084186300E1,-1.466687419E-3,-2.211332176E-4,1.038470946E-4
4.085386110E1,-2.688417910E-3,2.222327748E-3,-5.070181214E-4
4.086586049E1,-2.077552723E-3,-2.211332176E-4,-1.117883483E-3
4.087785893E1,-2.449569583E-4,-1.442863722E-3,1.038470946E-4
4.088985799E1,9.767734446E-4,3.897320421E-4,-5.070181214E-4
4.090185646E1,-1.466687419E-3,-8.319984772E-4,-1.117883483E-3
4.091385525E1,-2.077552723E-3,-8.319984772E-4,7.147123106E-4
4.092585375E1,-2.449569583E-4,-2.664594213E-3,7.147123106E-4
4.093785235E1,-8.558222326E-4,-1.442863722E-3,-1.728748670E-3
4.094985085E1,-1.466687419E-3,1.000597258E-3,1.325577614E-3
4.096185031E1,-8.558222326E-4,-2.211332176E-4,-1.117883483E-3
4.097384974E1,-8.558222326E-4,-8.319984772E-4,7.147123106E-4
4.098584957E1,3.659082868E-4,-2.211332176E-4,-5.070181214E-4
4.099784944E1,3.659082868E-4,-2.211332176E-4,-5.070181214E-4
4.100984883E1,-8.558222326E-4,3.897320421E-4,1.325577614E-3
4.102184823E1,-8.558222326E-4,-1.442863722E-3,1.038470946E-4
4.103384767E1,-2.449569583E-4,-1.442863722E-3,1.038470946E-4
4.104584686E1,1.587638748E-3,-2.053729026E-3,7.147123106E-4
4.105784596E1,-2.449569583E-4,-8.319984772E-4,-5.070181214E-4
4.106984412E1,-2.449569583E-4,-2.211332176E-4,1.325577614E-3
4.108184293E1,9.767734446E-4,-1.442863722E-3,-5.070181214E-4
4.109384132E1,-8.558222326E-4,2.833193168E-3,-1.728748670E-3
4.110583979E1,-8.558222326E-4,-2.053729026E-3,-5.070181214E-4
4.111783825E1,1.587638748E-3,-8.319984772E-4,1.038470946E-4
4.112983762E1,-8.558222326E-4,-2.211332176E-4,1.038470946E-4
4.114183602E1,-8.558222326E-4,3.897320421E-4,2.547307871E-3
4.115383448E1,-1.466687419E-3,1.000597258E-3,-5.070181214E-4
4.116583301E1,-2.688417910E-3,3.897320421E-4,7.147123106E-4
4.117783148E1,9.767734446E-4,3.897320421E-4,1.936442801E-3
4.118982998E1,3.659082868E-4,2.833193168E-3,7.147123106E-4
4.120182837E1,2.198504051E-3,-2.053729026E-3,1.038470946E-4
4.121382747E1,-1.466687419E-3,-8.319984772E-4,1.038470946E-4
4.122582594E1,-2.077552723E-3,2.222327748E-3,1.038470946E-4
4.123782437E1,-1.466687419E-3,-8.319984772E-4,-5.070181214E-4
4.124982233E1,9.767734446E-4,-2.211332176E-4,7.147123106E-4
4.126182080E1,-2.077552723E-3,-2.053729026E-3,-1.117883483E-3
4.127381863E1,-8.558222326E-4,-8.319984772E-4,1.038470946E-4
4.128581666E1,-2.449569583E-4,3.897320421E-4,-5.070181214E-4
4.129781516E1,9.767734446E-4,-8.319984772E-4,1.038470946E-4
4.130981406E1,-1.466687419E-3,-2.211332176E-4,1.038470946E-4
4.132181259E1,3.659082868E-4,1.000597258E-3,1.325577614E-3
4.133381112E1,-8.558222326E-4,-2.211332176E-4,7.147123106E-4
4.134581002E1,-2.449569583E-4,-8.319984772E-4,-1.728748670E-3
4.135780805E1,3.659082868E-4,-2.211332176E-4,-1.728748670E-3
4.136980578E1,9.767734446E-4,-2.211332176E-4,-2.339613857E-3
4.138180444E1,2.198504051E-3,1.000597258E-3,-1.117883483E-3
4.139380298E1,9.767734446E-4,1.000597258E-3,1.038470946E-4
4.140580157E1,-2.449569583E-4,-8.319984772E-4,2.547307871E-3
4.141780067E1,1.587638748E-3,3.897320421E-4,-5.070181214E-4
4.142979920E1,-2.449569583E-4,3.897320421E-4,-5.070181214E-4
4.144179730E1,-2.449569583E-4,-2.211332176E-4,-5.070181214E-4
4.145379573E1,-2.688417910E-3,1.000597258E-3,1.038470946E-4
4.146579463E1,3.659082868E-4,3.897320421E-4,1.038470946E-4
4.147779306E1,9.767734446E-4,-8.319984772E-4,1.325577614E-3
4.148979246E1,-2.688417910E-3,-1.442863722E-3,-5.070181214E-4
4.150179129E1,-2.449569583E-4,1.611462445E-3,7.147123106E-4
4.151378999E1,-1.466687419E-3,3.897320421E-4,-1.117883483E-3
4.152578802E1,-1.466687419E-3,-1.442863722E-3,1.038470946E-4
4.153778652E1,3.659082868E-4,-8.319984772E-4,7.147123106E-4
4.154978498E1,9.767734446E-4,3.897320421E-4,3.158173291E-3
4.156178338E1,-1.466687419E-3,-3.886324586E-3,-5.070181214E-4
4.157378131E1,-1.466687419E-3,1.611462445E-3,-1.117883483E-3
4.158577984E1,3.659082868E-4,-8.319984772E-4,-1.728748670E-3
4.159777877E1,-1.466687419E-3,3.897320421E-4,-1.728748670E-3
4.160977637E1,-1.466687419E-3,1.611462445E-3,-5.070181214E-4
4.162177484E1,-1.466687419E-3,3.897320421E-4,1.038470946E-4
4.163377370E1,-8.558222326E-4,1.611462445E-3,-5.070181214E-4
4.164577177E1,-8.558222326E-4,-8.319984772E-4,-1.117883483E-3
4.165776956E1,3.659082868E-4,3.897320421E-4,-1.117883483E-3
4.166976793E1,-2.688417910E-3,-1.442863722E-3,-5.070181214E-4
4.168176546E1,-2.449569583E-4,-8.319984772E-4,-5.070181214E-4
4.169376453E1,1.587638748E-3,-2.664594213E-3,-5.070181214E-4
4.170576339E1,-1.466687419E-3,-2.211332176E-4,-5.070181214E-4
4.171776199E1,-2.449569583E-4,1.000597258E-3,1.325577614E-3
4.172976136E1,-8.558222326E-4,1.000597258E-3,-5.070181214E-4
4.174176082E1,-2.077552723E-3,-2.211332176E-4,1.038470946E-4
4.175375925E1,-2.449569583E-4,3.444058122E-3,-1.117883483E-3
4.176575752E1,9.767734446E-4,-8.319984772E-4,1.038470946E-4
4.177775588E1,9.767734446E-4,3.897320421E-4,1.325577614E-3
4.178975361E1,3.659082868E-4,-1.442863722E-3,-1.117883483E-3
4.180175227E1,-2.449569583E-4,1.000597258E-3,1.038470946E-4
4.181375080E1,3.659082868E-4,-2.211332176E-4,7.147123106E-4
4.182574960E1,-1.466687419E-3,3.897320421E-4,1.325577614E-3
4.183774843E1,-8.558222326E-4,-2.211332176E-4,-5.070181214E-4
4.184974840E1,-8.558222326E-4,-2.211332176E-4,1.038470946E-4
4.186174686E1,-2.449569583E-4,1.611462445E-3,1.038470946E-4
4.187374483E1,-3.299283329E-3,1.611462445E-3,1.038470946E-4
4.188574329E1,-2.449569583E-4,2.833193168E-3,1.325577614E-3
4.189774176E1,-8.558222326E-4,-8.319984772E-4,1.038470946E-4
4.190973972E1,1.587638748E-3,3.897320421E-4,1.325577614E-3
4.192173812E1,-2.449569583E-4,-1.442863722E-3,1.038470946E-4
4.193373659E1,2.198504051E-3,1.611462445E-3,-5.070181214E-4
4.194573505E1,-1.466687419E-3,1.611462445E-3,7.147123106E-4
4.195773352E1,9.767734446E-4,-1.442863722E-3,-1.117883483E-3
4.196973105E1,3.420234425E-3,1.000597258E-3,-1.117883483E-3
4.198172951E1,1.587638748E-3,1.611462445E-3,1.038470946E-4
4.199372838E1,-2.449569583E-4,-2.664594213E-3,-5.070181214E-4
4.200572691E1,1.587638748E-3,3.897320421E-4,-1.117883483E-3
4.201772581E1,-8.558222326E-4,3.897320421E-4,1.038470946E-4
4.202972580E1,9.767734446E-4,-1.442863722E-3,-5.070181214E-4
4.204172487E1,-1.466687419E-3,1.000597258E-3,-5.070181214E-4
4.205372393E1,-2.449569583E-4,-1.442863722E-3,7.147123106E-4
4.206572359E1,3.659082868E-4,1.000597258E-3,-1.728748670E-3
4.207772296E1,-2.449569583E-4,1.611462445E-3,7.147123106E-4
4.208972229E1,-2.077552723E-3,-2.053729026E-3,-1.728748670E-3
4.210172195E1,-8.558222326E-4,1.000597258E-3,-1.117883483E-3
4.211172205E1,3.659082868E-4,-8.319984772E-4,1.038470946E-4
4.212372125E1,9.767734446E-4,-5.108055193E-3,1.038470946E-4
4.213572064E1,9.767734446E-4,2.222327748E-3,-5.070181214E-4
4.214771961E1,-8.558222326E-4,-3.886324586E-3,1.325577614E-3
4.215971821E1,3.659082868E-4,-2.211332176E-4,-5.070181214E-4
4.217171587E1,-2.077552723E-3,2.222327748E-3,1.038470946E-4
4.218371434E1,-8.558222326E-4,-8.319984772E-4,-1.117883483E-3
4.219571250E1,3.659082868E-4,2.222327748E-3,-1.728748670E-3
4.220771097E1,9.767734446E-4,1.000597258E-3,1.038470946E-4
4.221970953E1,-2.077552723E-3,1.000597258E-3,-1.117883483E-3
4.223170800E1,-2.449569583E-4,-2.211332176E-4,-5.070181214E-4
4.224370653E1,-2.077552723E-3,3.897320421E-4,1.038470946E-4
4.225570463E1,3.659082868E-4,3.897320421E-4,7.147123106E-4
4.226770310E1,-2.688417910E-3,1.611462445E-3,-5.070181214E-4
4.227970079E1,-8.558222326E-4,3.897320421E-4,1.325577614E-3
4.229169976E1,-1.466687419E-3,-2.664594213E-3,1.936442801E-3
4.230369822E1,3.659082868E-4,-2.211332176E-4,-1.728748670E-3
4.231569712E1,9.767734446E-4,-2.053729026E-3,1.038470946E-4
4.232769462E1,3.659082868E-4,3.897320421E-4,-1.728748670E-3
4.233969338E1,2.809369238E-3,-2.211332176E-4,-1.728748670E-3
4.235169165E1,-2.449569583E-4,1.611462445E-3,-5.070181214E-4
4.236369011E1,-2.449569583E-4,-1.442863722E-3,-2.339613857E-3
4.237568898E1,-2.688417910E-3,-2.053729026E-3,1.038470946E-4
4.238768791E1,-2.449569583E-4,-3.275459632E-3,-5.070181214E-4
4.239968608E1,-1.466687419E-3,-2.211332176E-4,-5.070181214E-4
4.241168461E1,-1.466687419E-3,-1.442863722E-3,7.147123106E-4
4.242368214E1,-8.558222326E-4,-2.211332176E-4,1.038470946E-4
4.243568007E1,-8.558222326E-4,3.897320421E-4,1.325577614E-3
4.244767897E1,-8.558222326E-4,3.897320421E-4,7.147123106E-4
4.245967823E1,-8.558222326E-4,3.897320421E-4,-5.070181214E-4
4.247167646E1,-8.558222326E-4,-8.319984772E-4,1.038470946E-4
4.248367580E1,-8.558222326E-4,1.000597258E-3,-1.117883483E-3
4.249567446E1,-2.449569583E-4,-2.211332176E-4,-2.339613857E-3
4.250767316E1,-2.449569583E-4,2.222327748E-3,1.038470946E-4
4.251967079E1,-2.449569583E-4,1.611462445E-3,-5.070181214E-4
4.253166962E1,2.809369238E-3,-8.319984772E-4,-5.070181214E-4
4.254366791E1,-1.466687419E-3,3.897320421E-4,1.325577614E-3
4.255566644E1,-2.077552723E-3,1.611462445E-3,-5.070181214E-4
4.256766494E1,-8.558222326E-4,2.222327748E-3,-5.070181214E-4
4.257966417E1,-1.466687419E-3,1.611462445E-3,-1.117883483E-3
4.259166264E1,-1.466687419E-3,-2.664594213E-3,-5.070181214E-4
4.260366147E1,-1.466687419E-3,-8.319984772E-4,-5.070181214E-4
4.261565984E1,-6.267477293E-4,1.426981180E-3,-2.354274737E-3
4.262765830E1,1.816713251E-3,-2.238210291E-3,7.000515470E-4
4.263965696E1,-6.267477293E-4,3.870442044E-3,7.000515470E-4
4.265165543E1,1.205847948E-3,1.426981180E-3,8.918632375E-5
4.266365396E1,-1.237612916E-3,-1.016479684E-3,8.918632375E-5
4.267565259E1,-1.848478219E-3,2.052507189E-4,7.000515470E-4
4.268765099E1,-2.459343523E-3,-4.056145262E-4,1.921782037E-3
4.269965056E1,-6.267477293E-4,-4.056145262E-4,1.310916734E-3
4.271164902E1,5.949827610E-4,8.161159931E-4,1.921782037E-3
4.272364749E1,-1.237612916E-3,-4.056145262E-4,1.310916734E-3
4.273564589E1,-1.237612916E-3,2.052507189E-4,8.918632375E-5
4.274764435E1,5.949827610E-4,-4.056145262E-4,-5.216789432E-4
4.275964178E1,-6.267477293E-4,1.426981180E-3,-5.216789432E-4
4.277164025E1,-6.267477293E-4,2.037846483E-3,2.532647457E-3
4.278363871E1,-2.459343523E-3,1.426981180E-3,1.921782037E-3
4.279563711E1,-1.848478219E-3,-4.056145262E-4,8.918632375E-5
4.280763558E1,5.949827610E-4,-1.016479684E-3,7.000515470E-4
4.281963371E1,-1.588249506E-5,-4.056145262E-4,1.310916734E-3
4.283163224E1,-6.267477293E-4,1.426981180E-3,1.310916734E-3
4.284363064E1,-1.848478219E-3,2.037846483E-3,-5.216789432E-4
4.285562910E1,5.949827610E-4,8.161159931E-4,-5.216789432E-4
4.286762757E1,-1.237612916E-3,-1.016479684E-3,1.921782037E-3
4.287962583E1,-6.267477293E-4,2.052507189E-4,-1.132544130E-3
4.289162423E1,-3.070208710E-3,8.161159931E-4,1.921782037E-3
4.290362286E1,-6.267477293E-4,-4.056145262E-4,-1.743409433E-3
4.291562192E1,-2.459343523E-3,8.161159931E-4,7.000515470E-4
4.292762065E1,1.816713251E-3,-2.238210291E-3,-5.216789432E-4
4.293961985E1,-1.848478219E-3,2.052507189E-4,7.000515470E-4
4.295161871E1,-1.588249506E-5,2.052507189E-4,1.310916734E-3
4.296361721E1,-1.588249506E-5,-1.016479684E-3,-5.216789432E-4
4.297561534E1,1.205847948E-3,2.052507189E-4,8.918632375E-5
4.298761411E1,-1.848478219E-3,8.161159931E-4,-1.132544130E-3
4.299961251E1,5.949827610E-4,8.161159931E-4,1.921782037E-3
4.301161067E1,1.205847948E-3,2.052507189E-4,-5.216789432E-4
4.302360914E1,-6.267477293E-4,-1.627344987E-3,-5.216789432E-4
4.303360980E1,-1.588249506E-5,-2.238210291E-3,-5.216789432E-4
4.304560790E1,-6.267477293E-4,2.052507189E-4,-5.216789432E-4
4.305760546E1,5.949827610E-4,-3.459940664E-3,8.918632375E-5
4.306960403E1,5.949827610E-4,2.648711670E-3,8.918632375E-5
4.308160256E1,-6.267477293E-4,3.259577090E-3,3.143512411E-3
4.309359859E1,-1.588249506E-5,1.426981180E-3,-1.132544130E-3
4.310559706E1,3.038443858E-3,-1.016479684E-3,-5.216789432E-4
4.311759652E1,-6.267477293E-4,-2.849075478E-3,8.918632375E-5
4.312959528E1,-6.267477293E-4,8.161159931E-4,-5.216789432E-4
4.314159408E1,-1.588249506E-5,-1.627344987E-3,-1.132544130E-3
4.315359372E1,1.205847948E-3,2.052507189E-4,8.918632375E-5
4.316559304E1,-3.681073897E-3,-1.627344987E-3,-5.216789432E-4
4.317759154E1,-6.267477293E-4,-4.056145262E-4,1.921782037E-3
4.318959094E1,5.949827610E-4,-4.056145262E-4,-2.354274737E-3
4.320158974E1,-1.237612916E-3,-1.016479684E-3,8.918632375E-5
4.321358884E1,5.949827610E-4,2.052507189E-4,-5.216789432E-4
4.322558731E1,2.427578438E-3,-4.056145262E-4,8.918632375E-5
4.323758557E1,-1.588249506E-5,-4.056145262E-4,1.921782037E-3
4.324958310E1,5.949827610E-4,2.052507189E-4,1.310916734E-3
4.326158163E1,5.949827610E-4,2.052507189E-4,1.310916734E-3
4.327357953E1,5.949827610E-4,-4.056145262E-4,7.000515470E-4
4.328557800E1,-1.848478219E-3,1.426981180E-3,7.000515470E-4
4.329757733E1,1.816713251E-3,-4.056145262E-4,-5.216789432E-4
4.330957622E1,-1.848478219E-3,2.037846483E-3,-5.216789432E-4
4.332157469E1,5.949827610E-4,-1.627344987E-3,7.000515470E-4
4.333357322E1,-1.237612916E-3,2.052507189E-4,1.921782037E-3
4.334557169E1,-6.267477293E-4,2.052507189E-4,7.000515470E-4
4.335757015E1,-1.848478219E-3,2.052507189E-4,1.310916734E-3
4.336956862E1,-3.070208710E-3,1.426981180E-3,8.918632375E-5
4.338156708E1,5.949827610E-4,8.161159931E-4,-1.743409433E-3
4.339356555E1,-1.848478219E-3,1.426981180E-3,8.918632375E-5
4.340556395E1,-1.848478219E-3,-2.238210291E-3,8.918632375E-5
4.341756148E1,-1.848478219E-3,-4.056145262E-4,-5.216789432E-4
4.342956118E1,-2.459343523E-3,1.426981180E-3,1.921782037E-3
4.344155964E1,2.427578438E-3,-1.016479684E-3,7.000515470E-4
4.345355760E1,-1.588249506E-5,2.648711670E-3,8.918632375E-5
4.346555607E1,1.816713251E-3,2.052507189E-4,-5.216789432E-4
4.347755460E1,-2.459343523E-3,-2.238210291E-3,-1.743409433E-3
4.348955190E1,-1.588249506E-5,-1.016479684E-3,1.921782037E-3
4.350155036E1,1.205847948E-3,2.037846483E-3,-5.216789432E-4
4.351155043E1,-1.237612916E-3,-4.056145262E-4,-1.132544130E-3
4.352354899E1,-1.848478219E-3,1.426981180E-3,8.918632375E-5
4.353554852E1,-1.848478219E-3,2.052507189E-4,-5.216789432E-4
4.354754712E1,-6.267477293E-4,8.161159931E-4,-1.132544130E-3
4.355954535E1,-6.267477293E-4,-4.056145262E-4,-2.354274737E-3
4.357154311E1,-6.267477293E-4,2.037846483E-3,8.918632375E-5
4.358354174E1,-1.588249506E-5,8.161159931E-4,8.918632375E-5
4.359553928E1,1.205847948E-3,8.161159931E-4,-5.216789432E-4
4.360753774E1,-6.267477293E-4,-2.238210291E-3,7.000515470E-4
4.361953624E1,-6.267477293E-4,2.052507189E-4,-5.216789432E-4
4.363143780E1,1.205847948E-3,2.037846483E-3,-5.216789432E-4
4.364343626E1,-1.588249506E-5,1.426981180E-3,-5.216789432E-4
4.365543559E1,1.205847948E-3,-4.070805851E-3,8.918632375E-5
4.366743406E1,-1.848478219E-3,-4.056145262E-4,7.000515470E-4
4.367943299E1,3.038443858E-3,3.259577090E-3,-1.132544130E-3
4.369143099E1,-1.588249506E-5,2.052507189E-4,7.000515470E-4
4.370342939E1,1.816713251E-3,1.426981180E-3,7.000515470E-4
4.371542798E1,-1.237612916E-3,-4.056145262E-4,7.000515470E-4
4.372742642E1,-6.267477293E-4,2.052507189E-4,8.918632375E-5
4.373942488E1,-1.588249506E-5,-2.238210291E-3,1.310916734E-3
4.375142381E1,-1.588249506E-5,3.870442044E-3,1.310916734E-3
4.376342228E1,-1.588249506E-5,1.426981180E-3,-5.216789432E-4
4.377541968E1,-1.588249506E-5,-1.627344987E-3,-5.216789432E-4
4.378741814E1,-1.588249506E-5,-1.627344987E-3,1.310916734E-3
4.379941731E1,-1.848478219E-3,-4.056145262E-4,7.000515470E-4
4.381141570E1,-1.237612916E-3,-1.627344987E-3,-1.743409433E-3
4.382341417E1,-1.848478219E-3,1.426981180E-3,-5.216789432E-4
4.383541363E1,-1.588249506E-5,-1.016479684E-3,2.532647457E-3
4.384741220E1,5.949827610E-4,8.161159931E-4,-2.354274737E-3
4.385941070E1,-1.237612916E-3,1.426981180E-3,-5.216789432E-4
4.387140916E1,-6.267477293E-4,-2.238210291E-3,8.918632375E-5
4.388340763E1,-6.267477293E-4,2.037846483E-3,1.310916734E-3
4.389540609E1,-1.588249506E-5,-1.627344987E-3,7.000515470E-4
4.390740452E1,-1.588249506E-5,-1.627344987E-3,8.918632375E-5
4.391940219E1,2.427578438E-3,-4.056145262E-4,-5.216789432E-4
4.393140082E1,1.205847948E-3,2.037846483E-3,8.918632375E-5
4.394339948E1,-1.237612916E-3,8.161159931E-4,-5.216789432E-4
4.395539841E1,1.205847948E-3,-4.056145262E-4,8.918632375E-5
4.396739698E1,5.949827610E-4,-4.056145262E-4,-1.132544130E-3
4.397939564E1,1.816713251E-3,2.037846483E-3,1.310916734E-3
4.399139374E1,-6.267477293E-4,-4.056145262E-4,-5.216789432E-4
4.400339227E1,-6.267477293E-4,-2.849075478E-3,-1.743409433E-3
4.401539090E1,-1.588249506E-5,-3.459940664E-3,8.918632375E-5
4.402738936E1,1.205847948E-3,8.161159931E-4,-1.132544130E-3
4.403938763E1,1.816713251E-3,-2.238210291E-3,-1.132544130E-3
4.405138656E1,-1.848478219E-3,8.161159931E-4,7.000515470E-4
4.406338446E1,-1.588249506E-5,-2.849075478E-3,8.918632375E-5
4.407538146E1,-6.267477293E-4,-4.056145262E-4,7.000515470E-4
4.408737999E1,-6.267477293E-4,8.161159931E-4,-1.132544130E-3
4.409937872E1,-1.237612916E-3,1.426981180E-3,1.921782037E-3
4.411137768E1,-6.267477293E-4,-2.849075478E-3,-5.216789432E-4
4.412337658E1,-1.588249506E-5,-1.627344987E-3,-5.216789432E-4
4.413537601E1,5.949827610E-4,2.037846483E-3,-1.132544130E-3
4.414737448E1,-1.237612916E-3,8.161159931E-4,8.918632375E-5
4.415937308E1,-1.237612916E-3,2.052507189E-4,-1.132544130E-3
4.417137137E1,1.816713251E-3,-1.016479684E-3,7.000515470E-4
4.418337060E1,-1.588249506E-5,2.052507189E-4,-5.216789432E-4
4.419537007E1,-1.588249506E-5,1.426981180E-3,-5.216789432E-4
4.420736976E1,-1.588249506E-5,-4.056145262E-4,-1.743409433E-3
4.421936943E1,1.816713251E-3,8.161159931E-4,8.918632375E-5
4.423136906E1,-1.588249506E-5,2.037846483E-3,7.000515470E-4
4.424336862E1,5.949827610E-4,-2.238210291E-3,1.310916734E-3
4.425536772E1,3.038443858E-3,-4.056145262E-4,-5.216789432E-4
4.426736695E1,-6.267477293E-4,-1.016479684E-3,7.000515470E-4
4.427936595E1,2.427578438E-3,-2.238210291E-3,7.000515470E-4
4.429136485E1,-1.237612916E-3,8.161159931E-4,-5.216789432E-4
4.430336351E1,-1.588249506E-5,2.052507189E-4,-5.216789432E-4
4.431536168E1,-6.267477293E-4,8.161159931E-4,8.918632375E-5
4.432736008E1,-6.267477293E-4,2.052507189E-4,-5.216789432E-4
4.433935861E1,-1.237612916E-3,8.161159931E-4,1.310916734E-3
4.435135714E1,1.205847948E-3,-4.056145262E-4,8.918632375E-5
4.436335560E1,1.205847948E-3,-2.238210291E-3,-5.216789432E-4
4.437535380E1,-1.848478219E-3,-2.238210291E-3,-5.216789432E-4
4.438735227E1,-1.588249506E-5,8.161159931E-4,7.000515470E-4
4.439935073E1,-1.588249506E-5,2.648711670E-3,-1.132544130E-3
4.441134920E1,1.205847948E-3,-1.627344987E-3,8.918632375E-5
4.442334766E1,-1.237612916E-3,-4.056145262E-4,1.310916734E-3
4.443334793E1,1.205847948E-3,-4.056145262E-4,8.918632375E-5
4.444534639E1,1.816713251E-3,-1.016479684E-3,8.918632375E-5
4.445734516E1,1.205847948E-3,-4.056145262E-4,7.000515470E-4
4.446934352E1,-6.267477293E-4,-1.016479684E-3,1.310916734E-3
4.448134199E1,-1.237612916E-3,-1.627344987E-3,7.000515470E-4
