"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.108069705E1,6.440598965E-1,-5.626545548E-1,9.838075638E0
4.109269558E1,6.416656375E-1,-5.578660369E-1,9.780612946E0
4.110469345E1,6.608198285E-1,-5.387118459E-1,9.768641472E0
4.111669105E1,6.608198285E-1,-5.411061049E-1,9.811738014E0
4.112868974E1,6.680026650E-1,-5.315290093E-1,9.821314812E0
4.114068864E1,6.680026650E-1,-5.506832004E-1,9.830892563E0
4.115268711E1,6.847625971E-1,-5.746259689E-1,9.828497887E0
4.116468541E1,6.368771195E-1,-5.650488734E-1,9.826104164E0
4.117668387E1,6.608198285E-1,-5.578660369E-1,9.818921089E0
4.118868234E1,6.775797606E-1,-5.339232683E-1,9.816526413E0
4.120068080E1,6.416656375E-1,-5.219519138E-1,9.759063721E0
4.121267927E1,6.464542150E-1,-5.243461728E-1,9.790189743E0
4.122467866E1,6.273000240E-1,-5.435003638E-1,9.838075638E0
4.123667706E1,6.608198285E-1,-5.674431324E-1,9.890748978E0
4.124867603E1,6.512427330E-1,-5.387118459E-1,9.845257759E0
4.126067409E1,6.225114465E-1,-5.243461728E-1,9.797372818E0
4.127267256E1,6.847625971E-1,-4.980091453E-1,9.744698524E0
4.128467096E1,6.584255695E-1,-5.291347504E-1,9.768641472E0
4.129666942E1,6.656084061E-1,-5.315290093E-1,9.821314812E0
4.130866719E1,6.512427330E-1,-5.339232683E-1,9.871595383E0
4.132066612E1,6.440598965E-1,-5.219519138E-1,9.895537376E0
4.133266458E1,6.703969240E-1,-5.554717779E-1,9.830892563E0
4.134466215E1,6.775797606E-1,-5.171633363E-1,9.761458397E0
4.135666068E1,6.656084061E-1,-4.980091453E-1,9.723150253E0
4.136865941E1,6.560313106E-1,-5.123748183E-1,9.806949615E0
4.138065807E1,6.488484740E-1,-5.458946824E-1,9.876383781E0
4.139265667E1,6.464542150E-1,-5.387118459E-1,9.873989105E0
4.140465530E1,6.560313106E-1,-5.482889414E-1,9.840469360E0
4.141665396E1,6.847625971E-1,-5.339232683E-1,9.828497887E0
4.142865263E1,6.680026650E-1,-5.554717779E-1,9.828497887E0
4.144065102E1,6.584255695E-1,-5.411061049E-1,9.797372818E0
4.145264949E1,6.751855016E-1,-5.315290093E-1,9.771035194E0
4.146464889E1,6.416656375E-1,-5.315290093E-1,9.785401344E0
4.147664692E1,6.536370516E-1,-5.291347504E-1,9.838075638E0
4.148864532E1,6.584255695E-1,-5.411061049E-1,9.864412308E0
4.150064378E1,6.440598965E-1,-5.291347504E-1,9.864412308E0
4.151264231E1,6.536370516E-1,-4.932205975E-1,9.830892563E0
4.152463991E1,6.656084061E-1,-5.123748183E-1,9.761458397E0
4.153663881E1,6.392713785E-1,-5.075862408E-1,9.785401344E0
4.154863668E1,6.560313106E-1,-5.267404318E-1,9.835680962E0
4.156063481E1,6.440598965E-1,-5.195576549E-1,9.862017632E0
4.157263327E1,6.464542150E-1,-5.171633363E-1,9.806949615E0
4.158463267E1,6.727912426E-1,-4.932205975E-1,9.797372818E0
4.159663107E1,6.488484740E-1,-5.219519138E-1,9.780612946E0
4.160863013E1,6.871568561E-1,-5.147690773E-1,9.751881599E0
4.162062890E1,6.416656375E-1,-5.219519138E-1,9.809344292E0
4.163262736E1,6.608198285E-1,-5.387118459E-1,9.864412308E0
4.164462576E1,6.727912426E-1,-5.506832004E-1,9.907508850E0
4.165662423E1,6.632141471E-1,-5.315290093E-1,9.864412308E0
4.166862226E1,6.775797606E-1,-5.075862408E-1,9.759063721E0
4.168062196E1,6.344828010E-1,-4.956148863E-1,9.706390381E0
4.169262042E1,6.847625971E-1,-5.099805593E-1,9.763853073E0
4.170461789E1,6.464542150E-1,-5.339232683E-1,9.847652435E0
4.171661635E1,6.512427330E-1,-5.363175869E-1,9.888355255E0
4.172861512E1,6.560313106E-1,-5.387118459E-1,9.866806030E0
4.174061245E1,6.320885420E-1,-5.123748183E-1,9.850046158E0
4.175261084E1,6.416656375E-1,-5.075862408E-1,9.838075638E0
4.176461031E1,6.464542150E-1,-5.051919818E-1,9.826104164E0
4.177660888E1,6.464542150E-1,-4.956148863E-1,9.797372818E0
4.178860854E1,6.536370516E-1,-5.219519138E-1,9.747093201E0
4.180060714E1,6.608198285E-1,-4.932205975E-1,9.749486923E0
4.181260580E1,6.416656375E-1,-5.004034638E-1,9.804554939E0
4.182460446E1,6.320885420E-1,-5.315290093E-1,9.871595383E0
4.183660306E1,6.464542150E-1,-5.482889414E-1,9.936240196E0
4.184860066E1,6.608198285E-1,-5.602602959E-1,9.924268723E0
4.186059912E1,6.488484740E-1,-5.387118459E-1,9.852440834E0
4.187259759E1,6.464542150E-1,-4.884320498E-1,9.708784103E0
4.188459512E1,6.847625971E-1,-4.716721475E-1,9.715967178E0
4.189659362E1,6.608198285E-1,-4.980091453E-1,9.766246796E0
4.190859185E1,6.416656375E-1,-5.099805593E-1,9.847652435E0
4.192059031E1,6.775797606E-1,-5.411061049E-1,9.895537376E0
4.193258884E1,6.895511150E-1,-5.339232683E-1,9.828497887E0
4.194258898E1,6.512427330E-1,-4.836435020E-1,9.768641472E0
4.195458737E1,6.608198285E-1,-5.123748183E-1,9.761458397E0
4.196658600E1,6.703969240E-1,-5.243461728E-1,9.809344292E0
4.197858454E1,6.680026650E-1,-5.291347504E-1,9.873989105E0
4.199058320E1,6.680026650E-1,-5.099805593E-1,9.881172180E0
4.200258017E1,6.560313106E-1,-4.740664065E-1,9.828497887E0
4.201457936E1,6.464542150E-1,-4.740664065E-1,9.806949615E0
4.202657869E1,6.656084061E-1,-5.123748183E-1,9.763853073E0
4.203857789E1,6.632141471E-1,-5.051919818E-1,9.818921089E0
4.205057689E1,6.608198285E-1,-5.099805593E-1,9.814132690E0
4.206257619E1,6.823683381E-1,-4.980091453E-1,9.756669998E0
4.207457478E1,6.608198285E-1,-4.788549542E-1,9.816526413E0
4.208657322E1,6.656084061E-1,-5.123748183E-1,9.854835510E0
4.209857168E1,6.512427330E-1,-5.339232683E-1,9.862017632E0
4.210857171E1,6.488484740E-1,-5.219519138E-1,9.859623909E0
4.212057111E1,6.703969240E-1,-5.291347504E-1,9.852440834E0
4.213256958E1,6.344828010E-1,-4.860377908E-1,9.833286285E0
4.214456797E1,6.296942830E-1,-4.956148863E-1,9.806949615E0
4.215656644E1,6.703969240E-1,-5.123748183E-1,9.775823593E0
4.216856360E1,6.632141471E-1,-5.099805593E-1,9.751881599E0
4.218056207E1,6.512427330E-1,-4.932205975E-1,9.768641472E0
4.219256053E1,6.775797606E-1,-4.932205975E-1,9.845257759E0
4.220455897E1,6.656084061E-1,-5.243461728E-1,9.881172180E0
4.221655700E1,6.273000240E-1,-5.387118459E-1,9.890748978E0
4.222855546E1,6.680026650E-1,-5.147690773E-1,9.842864037E0
4.224055469E1,6.560313106E-1,-4.788549542E-1,9.783006668E0
4.225255309E1,6.823683381E-1,-4.549122155E-1,9.780612946E0
4.226455162E1,6.584255695E-1,-4.812492430E-1,9.802161217E0
4.227655059E1,6.296942830E-1,-5.027977228E-1,9.802161217E0
4.228854905E1,6.680026650E-1,-4.884320498E-1,9.823709488E0
4.230054618E1,6.847625971E-1,-5.075862408E-1,9.838075638E0
4.231254465E1,6.488484740E-1,-5.027977228E-1,9.859623909E0
4.232454302E1,6.488484740E-1,-5.004034638E-1,9.842864037E0
4.233654148E1,6.560313106E-1,-5.027977228E-1,9.783006668E0
4.234854058E1,6.751855016E-1,-4.860377908E-1,9.804554939E0
4.236053941E1,6.560313106E-1,-4.836435020E-1,9.794978142E0
4.237253788E1,6.608198285E-1,-4.980091453E-1,9.840469360E0
4.238453614E1,6.368771195E-1,-5.027977228E-1,9.816526413E0
4.239653460E1,6.488484740E-1,-5.075862408E-1,9.862017632E0
4.240853230E1,6.584255695E-1,-4.956148863E-1,9.876383781E0
4.242053110E1,6.536370516E-1,-4.884320498E-1,9.806949615E0
4.243252983E1,6.727912426E-1,-4.908263385E-1,9.785401344E0
4.244452896E1,6.273000240E-1,-4.788549542E-1,9.773429871E0
4.245652755E1,6.368771195E-1,-4.908263385E-1,9.814132690E0
4.246852628E1,6.560313106E-1,-4.980091453E-1,9.818921089E0
4.248052482E1,6.488484740E-1,-5.099805593E-1,9.838075638E0
4.249252328E1,6.847625971E-1,-4.764606953E-1,9.802161217E0
4.250452155E1,6.632141471E-1,-4.812492430E-1,9.749486923E0
4.251652001E1,6.344828010E-1,-4.908263385E-1,9.828497887E0
4.252851714E1,6.536370516E-1,-5.027977228E-1,9.873989105E0
4.254051534E1,6.703969240E-1,-5.195576549E-1,9.850046158E0
4.255251381E1,6.703969240E-1,-4.908263385E-1,9.818921089E0
4.256451224E1,6.440598965E-1,-5.099805593E-1,9.783006668E0
4.257651070E1,6.416656375E-1,-4.908263385E-1,9.794978142E0
4.258651083E1,6.727912426E-1,-4.884320498E-1,9.792584419E0
4.259850863E1,6.488484740E-1,-4.620950520E-1,9.814132690E0
4.261050710E1,6.392713785E-1,-4.980091453E-1,9.847652435E0
4.262250556E1,6.440598965E-1,-5.267404318E-1,9.869200706E0
4.263450389E1,6.368771195E-1,-5.075862408E-1,9.873989105E0
4.264650236E1,6.536370516E-1,-5.051919818E-1,9.818921089E0
4.265850169E1,6.775797606E-1,-4.812492430E-1,9.725543976E0
4.267050015E1,6.512427330E-1,-4.620950520E-1,9.720755577E0
4.268249869E1,6.273000240E-1,-4.788549542E-1,9.756669998E0
4.269449735E1,6.584255695E-1,-5.147690773E-1,9.907508850E0
4.270649575E1,6.512427330E-1,-5.315290093E-1,9.921875000E0
4.271849421E1,6.656084061E-1,-5.027977228E-1,9.924268723E0
4.273049268E1,6.464542150E-1,-4.836435020E-1,9.862017632E0
4.274249114E1,6.608198285E-1,-4.525179267E-1,9.730332375E0
4.275448954E1,6.249057055E-1,-4.525179267E-1,9.656110764E0
4.276648801E1,6.632141471E-1,-4.429408312E-1,9.701601982E0
4.277848564E1,6.823683381E-1,-4.716721475E-1,9.818921089E0
4.279048410E1,6.632141471E-1,-4.980091453E-1,9.912297249E0
4.280248257E1,6.584255695E-1,-5.267404318E-1,9.953000069E0
4.281448117E1,6.488484740E-1,-5.051919818E-1,9.890748978E0
4.282647986E1,6.560313106E-1,-4.692778587E-1,9.802161217E0
4.283847942E1,6.440598965E-1,-4.597007632E-1,9.694418907E0
4.285047772E1,6.799740195E-1,-4.764606953E-1,9.687235832E0
4.286247632E1,6.632141471E-1,-5.243461728E-1,9.792584419E0
4.287447478E1,6.296942830E-1,-5.195576549E-1,9.941028595E0
4.288647278E1,6.608198285E-1,-5.219519138E-1,9.943423271E0
4.289847031E1,6.273000240E-1,-5.171633363E-1,9.905115128E0
4.291046914E1,6.775797606E-1,-4.884320498E-1,9.864412308E0
4.292246771E1,6.703969240E-1,-4.716721475E-1,9.735121727E0
4.293446624E1,6.464542150E-1,-4.261809289E-1,9.739910126E0
4.294646520E1,6.296942830E-1,-4.764606953E-1,9.775823593E0
4.295846454E1,6.727912426E-1,-5.195576549E-1,9.804554939E0
4.297046294E1,6.512427330E-1,-5.004034638E-1,9.859623909E0
4.298246130E1,6.416656375E-1,-4.884320498E-1,9.878777504E0
4.299445976E1,6.584255695E-1,-4.884320498E-1,9.845257759E0
4.300645793E1,6.799740195E-1,-5.051919818E-1,9.852440834E0
4.301845659E1,6.871568561E-1,-4.980091453E-1,9.809344292E0
4.303045526E1,6.799740195E-1,-4.692778587E-1,9.756669998E0
4.304245422E1,6.656084061E-1,-4.644893110E-1,9.773429871E0
4.305445312E1,6.895511150E-1,-4.740664065E-1,9.878777504E0
4.306645302E1,6.440598965E-1,-5.051919818E-1,9.905115128E0
4.307845265E1,6.081457734E-1,-5.195576549E-1,9.888355255E0
4.309045248E1,6.249057055E-1,-4.884320498E-1,9.794978142E0
4.310245201E1,6.296942830E-1,-4.692778587E-1,9.706390381E0
4.311445184E1,6.512427330E-1,-4.525179267E-1,9.706390381E0
4.312645124E1,6.320885420E-1,-4.860377908E-1,9.802161217E0
4.313844967E1,6.488484740E-1,-5.243461728E-1,9.926663399E0
4.315044884E1,6.249057055E-1,-5.554717779E-1,9.919480324E0
4.316244800E1,6.751855016E-1,-4.836435020E-1,9.871595383E0
4.317444680E1,6.895511150E-1,-4.549122155E-1,9.763853073E0
4.318644533E1,6.919454336E-1,-4.620950520E-1,9.692024231E0
4.319844380E1,7.015225291E-1,-4.908263385E-1,9.701601982E0
4.321044226E1,6.847625971E-1,-5.027977228E-1,9.802161217E0
4.322244066E1,7.254652381E-1,-4.668835998E-1,9.857229233E0
4.323443912E1,7.110996246E-1,-5.051919818E-1,9.854835510E0
4.324643759E1,7.398309112E-1,-5.027977228E-1,9.873989105E0
4.325843695E1,7.110996246E-1,-5.267404318E-1,9.802161217E0
4.327043618E1,6.871568561E-1,-5.147690773E-1,9.756669998E0
4.328243465E1,6.656084061E-1,-4.956148863E-1,9.785401344E0
4.329443312E1,6.608198285E-1,-5.075862408E-1,9.850046158E0
4.330643158E1,6.799740195E-1,-5.051919818E-1,9.881172180E0
4.331842914E1,6.680026650E-1,-5.387118459E-1,9.838075638E0
4.333042634E1,6.871568561E-1,-4.908263385E-1,9.775823593E0
4.334242391E1,6.680026650E-1,-4.716721475E-1,9.754275322E0
4.335442244E1,7.063110471E-1,-4.956148863E-1,9.814132690E0
4.336642090E1,7.110996246E-1,-5.147690773E-1,9.845257759E0
4.337842067E1,7.422251701E-1,-5.435003638E-1,9.859623909E0
4.339041957E1,6.967339516E-1,-5.219519138E-1,9.873989105E0
4.340241893E1,7.039167881E-1,-4.477293789E-1,9.823709488E0
4.341441740E1,7.829278708E-1,-4.884320498E-1,9.773429871E0
4.342641706E1,7.302538157E-1,-5.075862408E-1,9.756669998E0
4.343841623E1,7.254652381E-1,-5.123748183E-1,9.771035194E0
4.345041476E1,7.422251701E-1,-5.339232683E-1,9.814132690E0
4.346241446E1,7.254652381E-1,-5.243461728E-1,9.821314812E0
4.347435470E1,7.254652381E-1,-5.243461728E-1,9.878777504E0
4.348635210E1,7.110996246E-1,-5.626545548E-1,9.850046158E0
4.349834869E1,7.182824612E-1,-5.339232683E-1,9.828497887E0
4.351034736E1,6.967339516E-1,-4.836435020E-1,9.818921089E0
4.352234485E1,6.775797606E-1,-4.860377908E-1,9.735121727E0
4.353434345E1,7.134938836E-1,-4.501236677E-1,9.749486923E0
4.354634192E1,7.063110471E-1,-4.788549542E-1,9.759063721E0
4.355834132E1,7.134938836E-1,-4.980091453E-1,9.826104164E0
4.357033978E1,6.656084061E-1,-5.147690773E-1,9.905115128E0
4.358233855E1,7.110996246E-1,-5.339232683E-1,9.893143654E0
4.359433648E1,7.374366522E-1,-4.932205975E-1,9.778218269E0
4.360633501E1,7.206767201E-1,-5.482889414E-1,9.749486923E0
4.361833354E1,7.757450342E-1,-5.746259689E-1,9.838075638E0
4.363033201E1,7.326480746E-1,-6.057515144E-1,9.871595383E0
4.364233004E1,7.206767201E-1,-5.698373914E-1,9.876383781E0
4.365432930E1,7.278595567E-1,-5.339232683E-1,9.888355255E0
4.366632777E1,7.541965842E-1,-5.147690773E-1,9.854835510E0
4.367832530E1,7.565908432E-1,-4.525179267E-1,9.811738014E0
4.369032370E1,7.015225291E-1,-4.884320498E-1,9.744698524E0
4.370232206E1,6.919454336E-1,-4.668835998E-1,9.723150253E0
4.371432053E1,6.847625971E-1,-4.501236677E-1,9.763853073E0
4.372631899E1,6.632141471E-1,-4.764606953E-1,9.797372818E0
4.373831812E1,6.727912426E-1,-5.099805593E-1,9.885960579E0
4.375031659E1,6.296942830E-1,-5.578660369E-1,9.852440834E0
4.376231522E1,6.751855016E-1,-5.195576549E-1,9.840469360E0
4.377431375E1,7.254652381E-1,-4.405465722E-1,9.799766541E0
4.378631222E1,7.470137477E-1,-4.357580245E-1,9.799766541E0
4.379830988E1,7.087053657E-1,-5.147690773E-1,9.797372818E0
4.381030835E1,6.751855016E-1,-5.554717779E-1,9.773429871E0
4.382230681E1,7.039167881E-1,-5.243461728E-1,9.816526413E0
4.383430528E1,7.733507752E-1,-4.980091453E-1,9.773429871E0
4.384630367E1,6.775797606E-1,-4.812492430E-1,9.816526413E0
4.385830334E1,6.177229285E-1,-4.860377908E-1,9.866806030E0
4.387030194E1,6.967339516E-1,-5.291347504E-1,9.897932053E0
4.388230060E1,6.703969240E-1,-5.291347504E-1,9.869200706E0
4.389429920E1,6.775797606E-1,-4.908263385E-1,9.816526413E0
4.390629786E1,7.063110471E-1,-5.099805593E-1,9.739910126E0
4.391829642E1,7.063110471E-1,-4.740664065E-1,9.725543976E0
4.393029502E1,6.919454336E-1,-4.956148863E-1,9.766246796E0
4.394229348E1,7.087053657E-1,-5.291347504E-1,9.862017632E0
4.395429195E1,7.494080067E-1,-5.147690773E-1,9.905115128E0
4.396629041E1,7.302538157E-1,-5.339232683E-1,9.907508850E0
4.397828878E1,7.230709791E-1,-4.932205975E-1,9.845257759E0
4.399028724E1,7.158881426E-1,-5.051919818E-1,9.759063721E0
4.400228564E1,7.494080067E-1,-5.243461728E-1,9.684841156E0
4.401428411E1,7.230709791E-1,-4.764606953E-1,9.699207306E0
4.402628264E1,6.871568561E-1,-4.333637357E-1,9.826104164E0
4.403828130E1,7.063110471E-1,-4.908263385E-1,9.881172180E0
4.405027970E1,6.895511150E-1,-5.578660369E-1,9.917086601E0
4.406227867E1,6.512427330E-1,-5.650488734E-1,9.871595383E0
4.407427713E1,7.015225291E-1,-4.764606953E-1,9.814132690E0
4.408627560E1,6.799740195E-1,-4.573064744E-1,9.756669998E0
4.409827300E1,7.039167881E-1,-4.716721475E-1,9.751881599E0
4.411027146E1,7.087053657E-1,-5.554717779E-1,9.780612946E0
4.412226959E1,6.943396926E-1,-5.674431324E-1,9.814132690E0
4.413426845E1,7.422251701E-1,-4.932205975E-1,9.878777504E0
4.414626772E1,7.589851022E-1,-4.764606953E-1,9.864412308E0
4.415826818E1,7.518022656E-1,-5.027977228E-1,9.857229233E0
4.417026798E1,7.254652381E-1,-5.554717779E-1,9.797372818E0
4.418226781E1,7.613793612E-1,-5.291347504E-1,9.792584419E0
4.419426754E1,7.709565163E-1,-4.668835998E-1,9.797372818E0
4.420626714E1,6.871568561E-1,-4.716721475E-1,9.754275322E0
4.421826547E1,6.775797606E-1,-5.123748183E-1,9.792584419E0
4.423026460E1,7.063110471E-1,-5.411061049E-1,9.835680962E0
4.424226323E1,6.703969240E-1,-5.267404318E-1,9.842864037E0
4.425426203E1,6.727912426E-1,-4.668835998E-1,9.821314812E0
4.426626029E1,6.775797606E-1,-4.668835998E-1,9.799766541E0
4.427825976E1,6.919454336E-1,-5.027977228E-1,9.821314812E0
4.429025822E1,6.799740195E-1,-5.339232683E-1,9.845257759E0
4.430225706E1,7.613793612E-1,-5.315290093E-1,9.840469360E0
4.431425545E1,7.350423932E-1,-5.291347504E-1,9.797372818E0
4.432625412E1,7.182824612E-1,-4.860377908E-1,9.816526413E0
4.433825242E1,7.613793612E-1,-5.147690773E-1,9.818921089E0
4.435025095E1,7.302538157E-1,-5.363175869E-1,9.828497887E0
4.436224888E1,7.230709791E-1,-5.267404318E-1,9.809344292E0
4.437424741E1,7.541965842E-1,-5.195576549E-1,9.840469360E0
4.438624588E1,7.230709791E-1,-5.004034638E-1,9.847652435E0
4.439824358E1,6.775797606E-1,-4.668835998E-1,9.857229233E0
4.441024197E1,7.230709791E-1,-5.051919818E-1,9.816526413E0
4.442224087E1,6.967339516E-1,-5.075862408E-1,9.766246796E0
4.443423934E1,6.368771195E-1,-4.740664065E-1,9.725543976E0
4.444623800E1,7.110996246E-1,-4.740664065E-1,9.766246796E0
4.445823710E1,7.326480746E-1,-5.099805593E-1,9.866806030E0
4.447023550E1,6.799740195E-1,-5.291347504E-1,9.921875000E0
4.448223400E1,6.871568561E-1,-5.458946824E-1,9.900326729E0
4.449423246E1,7.206767201E-1,-5.482889414E-1,9.816526413E0
4.450623079E1,7.350423932E-1,-5.004034638E-1,9.809344292E0
4.451823006E1,7.326480746E-1,-4.836435020E-1,9.754275322E0
4.453022859E1,7.374366522E-1,-5.171633363E-1,9.720755577E0
4.454222712E1,7.326480746E-1,-5.315290093E-1,9.802161217E0
4.455422559E1,7.110996246E-1,-5.626545548E-1,9.833286285E0
4.456622398E1,7.350423932E-1,-5.195576549E-1,9.881172180E0
4.457822132E1,7.134938836E-1,-4.980091453E-1,9.850046158E0
4.459021988E1,6.943396926E-1,-4.573064744E-1,9.799766541E0
4.460221821E1,6.967339516E-1,-4.644893110E-1,9.759063721E0
4.461421687E1,6.751855016E-1,-5.171633363E-1,9.766246796E0
4.462621554E1,6.584255695E-1,-4.836435020E-1,9.828497887E0
4.463821440E1,6.799740195E-1,-5.339232683E-1,9.888355255E0
4.465021296E1,7.518022656E-1,-5.171633363E-1,9.909903526E0
4.466221176E1,6.536370516E-1,-5.123748183E-1,9.823709488E0
4.467421016E1,6.967339516E-1,-4.980091453E-1,9.715967178E0
4.468620862E1,7.948992252E-1,-5.147690773E-1,9.711178780E0
4.469820659E1,7.206767201E-1,-4.956148863E-1,9.756669998E0
4.471020505E1,6.895511150E-1,-5.171633363E-1,9.869200706E0
4.472220342E1,7.158881426E-1,-5.530774593E-1,9.864412308E0
4.473420188E1,7.470137477E-1,-5.171633363E-1,9.862017632E0
4.474620158E1,6.847625971E-1,-4.860377908E-1,9.806949615E0
4.475820005E1,6.991282701E-1,-4.620950520E-1,9.773429871E0
4.477019851E1,7.110996246E-1,-4.860377908E-1,9.744698524E0
4.478219701E1,6.488484740E-1,-5.171633363E-1,9.802161217E0
4.479419554E1,7.206767201E-1,-4.908263385E-1,9.852440834E0
4.480619277E1,7.182824612E-1,-4.668835998E-1,9.857229233E0
4.481819184E1,6.799740195E-1,-4.668835998E-1,9.799766541E0
4.483019024E1,7.182824612E-1,-5.051919818E-1,9.756669998E0
4.484218870E1,7.158881426E-1,-5.363175869E-1,9.763853073E0
4.485418717E1,6.799740195E-1,-4.956148863E-1,9.866806030E0
4.486618570E1,7.182824612E-1,-5.123748183E-1,9.859623909E0
4.487818430E1,7.565908432E-1,-5.051919818E-1,9.840469360E0
4.489018276E1,6.632141471E-1,-5.291347504E-1,9.787795067E0
4.490218123E1,6.895511150E-1,-5.099805593E-1,9.792584419E0
4.491417969E1,7.661679387E-1,-5.315290093E-1,9.771035194E0
4.492617809E1,7.063110471E-1,-4.812492430E-1,9.790189743E0
4.493817576E1,6.799740195E-1,-4.692778587E-1,9.818921089E0
4.495017429E1,7.278595567E-1,-5.147690773E-1,9.809344292E0
4.496217275E1,7.302538157E-1,-5.171633363E-1,9.806949615E0
4.497417122E1,6.775797606E-1,-5.075862408E-1,9.787795067E0
4.498616962E1,7.374366522E-1,-5.051919818E-1,9.818921089E0
4.499816821E1,7.110996246E-1,-5.147690773E-1,9.783006668E0
4.501016688E1,6.871568561E-1,-5.171633363E-1,9.826104164E0
4.502216561E1,6.943396926E-1,-5.506832004E-1,9.811738014E0
4.503416420E1,7.374366522E-1,-5.195576549E-1,9.845257759E0
4.504616293E1,6.751855016E-1,-5.171633363E-1,9.830892563E0
4.505816206E1,6.895511150E-1,-5.123748183E-1,9.806949615E0
4.507016053E1,7.254652381E-1,-5.171633363E-1,9.809344292E0
4.508215892E1,6.775797606E-1,-5.435003638E-1,9.823709488E0
4.509415739E1,6.871568561E-1,-5.123748183E-1,9.876383781E0
4.510615596E1,7.374366522E-1,-5.075862408E-1,9.818921089E0
4.511815425E1,7.278595567E-1,-4.908263385E-1,9.828497887E0
4.513015272E1,6.991282701E-1,-4.812492430E-1,9.768641472E0
4.514215125E1,7.565908432E-1,-4.860377908E-1,9.742303848E0
4.515414972E1,7.350423932E-1,-4.932205975E-1,9.783006668E0
4.516614931E1,6.656084061E-1,-4.764606953E-1,9.773429871E0
4.517814814E1,7.254652381E-1,-5.075862408E-1,9.787795067E0
4.519014654E1,7.422251701E-1,-5.315290093E-1,9.864412308E0
4.520214494E1,6.680026650E-1,-5.458946824E-1,9.948211670E0
4.521414350E1,6.967339516E-1,-5.339232683E-1,9.890748978E0
4.522614094E1,7.278595567E-1,-5.123748183E-1,9.799766541E0
4.523814050E1,6.608198285E-1,-4.620950520E-1,9.730332375E0
4.525013970E1,6.799740195E-1,-4.908263385E-1,9.715967178E0
4.526013990E1,7.326480746E-1,-4.980091453E-1,9.766246796E0
4.527213916E1,6.847625971E-1,-5.195576549E-1,9.787795067E0
4.528413782E1,6.560313106E-1,-4.932205975E-1,9.881172180E0
4.529613676E1,7.398309112E-1,-5.195576549E-1,9.953000069E0
4.530813385E1,7.063110471E-1,-5.315290093E-1,9.878777504E0
4.532013152E1,7.230709791E-1,-5.099805593E-1,9.833286285E0
4.533212992E1,7.182824612E-1,-5.075862408E-1,9.744698524E0
4.534412875E1,7.278595567E-1,-4.764606953E-1,9.720755577E0
4.535612721E1,7.350423932E-1,-4.549122155E-1,9.723150253E0
4.536812691E1,7.494080067E-1,-5.051919818E-1,9.775823593E0
4.538012538E1,7.230709791E-1,-5.411061049E-1,9.876383781E0
4.539212378E1,6.751855016E-1,-5.387118459E-1,9.931451797E0
4.540412221E1,7.015225291E-1,-5.219519138E-1,9.924268723E0
4.541612067E1,7.182824612E-1,-4.932205975E-1,9.847652435E0
4.542811891E1,6.727912426E-1,-5.004034638E-1,9.783006668E0
4.544011730E1,6.656084061E-1,-5.171633363E-1,9.739910126E0
4.545211584E1,7.063110471E-1,-5.123748183E-1,9.780612946E0
4.546411433E1,7.206767201E-1,-5.171633363E-1,9.835680962E0
4.547611280E1,6.799740195E-1,-4.836435020E-1,9.862017632E0
4.548811026E1,7.182824612E-1,-5.099805593E-1,9.835680962E0
4.550010873E1,7.589851022E-1,-5.171633363E-1,9.833286285E0
4.551210719E1,6.991282701E-1,-5.195576549E-1,9.802161217E0
4.552410573E1,7.039167881E-1,-5.004034638E-1,9.778218269E0
4.553610419E1,7.829278708E-1,-4.573064744E-1,9.799766541E0
4.554810319E1,7.063110471E-1,-4.644893110E-1,9.814132690E0
4.556010165E1,6.943396926E-1,-5.051919818E-1,9.838075638E0
4.557210012E1,7.206767201E-1,-5.387118459E-1,9.842864037E0
4.558409858E1,6.823683381E-1,-5.291347504E-1,9.854835510E0
4.559609698E1,6.751855016E-1,-4.956148863E-1,9.845257759E0
4.560809528E1,7.206767201E-1,-4.860377908E-1,9.799766541E0
4.562009388E1,6.656084061E-1,-5.171633363E-1,9.706390381E0
4.563209254E1,7.206767201E-1,-4.477293789E-1,9.761458397E0
4.564409114E1,7.206767201E-1,-5.530774593E-1,9.790189743E0
4.565608980E1,7.015225291E-1,-5.315290093E-1,9.957788467E0
4.566808813E1,7.015225291E-1,-5.458946824E-1,9.972154617E0
4.568008673E1,7.494080067E-1,-5.339232683E-1,9.885960579E0
4.569208519E1,7.087053657E-1,-5.051919818E-1,9.814132690E0
4.570408396E1,6.967339516E-1,-4.884320498E-1,9.701601982E0
4.571608249E1,7.565908432E-1,-4.860377908E-1,9.677659035E0
4.572808175E1,7.063110471E-1,-4.884320498E-1,9.749486923E0
4.574008022E1,7.110996246E-1,-4.836435020E-1,9.893143654E0
4.575207862E1,6.751855016E-1,-5.267404318E-1,9.881172180E0
4.576407678E1,6.823683381E-1,-5.027977228E-1,9.862017632E0
4.577607525E1,7.063110471E-1,-4.908263385E-1,9.802161217E0
4.578807388E1,6.991282701E-1,-4.812492430E-1,9.787795067E0
4.580007228E1,7.015225291E-1,-4.860377908E-1,9.751881599E0
4.581207074E1,6.871568561E-1,-5.291347504E-1,9.742303848E0
4.582406881E1,6.991282701E-1,-4.980091453E-1,9.821314812E0
4.583606727E1,7.158881426E-1,-5.004034638E-1,9.902720451E0
