"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.429916583E0,-1.727050426E0,-6.241738987E-1,3.633593196E-1,1.871984568E0
2.439902583E0,-1.729152208E0,-5.992448429E-1,3.658727453E-1,1.866259522E0
2.449900583E0,-1.489193441E0,-5.331110797E-1,4.317922811E-1,1.639618584E0
2.459916583E0,-1.887817866E0,-6.132618248E-1,1.785124789E-1,1.992940809E0
2.469889583E0,-1.892952745E0,-5.956617788E-1,1.810181935E-1,1.992699334E0
2.479887583E0,-2.206633499E0,-5.163058531E-1,1.242164563E-2,2.266265084E0
2.489906583E0,-2.231561641E0,-4.418619904E-1,-2.199292210E-1,2.285492997E0
2.499898583E0,-2.219707434E0,-4.320639939E-1,-2.207738878E-1,2.272118285E0
2.509896583E0,-2.334031025E0,-2.638896846E-1,7.109604958E-3,2.348912331E0
2.519905583E0,-2.088086318E0,-2.134807654E-1,2.928677545E-1,2.119304138E0
2.529890583E0,-2.080650414E0,-2.037844190E-1,2.927689731E-1,2.111006373E0
2.539888583E0,-1.937754111E0,-3.164990390E-1,4.005226874E-1,2.003866527E0
2.549904583E0,-2.005261678E0,-3.477475827E-1,3.250718246E-1,2.060988711E0
2.559895583E0,-2.159555081E0,-4.109461898E-1,1.339429912E-1,2.202384081E0
2.569893583E0,-2.306145654E0,-5.476093606E-1,2.448652888E-2,2.370397304E0
2.579903583E0,-2.300912104E0,-5.181541214E-1,1.873225884E-1,2.365960683E0
2.589893583E0,-2.149311197E0,-5.624809862E-1,2.236184486E-1,2.232919321E0
2.599891583E0,-2.070956169E0,-6.035663373E-1,9.484634207E-2,2.159200686E0
2.609901583E0,-2.375436475E0,-5.748149567E-1,-1.002662724E-1,2.446050696E0
2.619893583E0,-2.513405183E0,-3.541194763E-1,-1.602754153E-1,2.543284181E0
2.629891583E0,-2.426498601E0,-3.550160738E-1,-2.251875855E-1,2.462649249E0
2.639900583E0,-2.303748296E0,-4.262608516E-1,-2.541379176E-1,2.356595129E0
2.649891583E0,-2.312997860E0,-4.250698469E-1,-3.707242166E-1,2.380772967E0
2.659889583E0,-2.397618034E0,-4.386849789E-1,-4.337105333E-1,2.475706278E0
2.669897583E0,-2.528390720E0,-4.201313251E-1,-5.175064326E-1,2.614781610E0
2.679882583E0,-2.529766862E0,-3.189170454E-1,-4.299599099E-1,2.585786917E0
2.689880583E0,-2.404764793E0,-3.036636332E-1,-3.380462114E-1,2.447321097E0
2.699893583E0,-2.366121130E0,-2.082109075E-1,-1.908836889E-1,2.382922064E0
2.709890583E0,-2.355467941E0,-1.512307594E-1,-1.644169068E-1,2.366037380E0
2.719888583E0,-2.411550779E0,-9.719364284E-2,-1.501025208E-1,2.418171733E0
2.729906583E0,-2.350625716E0,4.381295562E-3,-9.780567273E-2,2.352663682E0
2.739903583E0,-2.193946064E0,-5.136273715E-2,-6.652460845E-2,2.195555280E0
2.749901583E0,-2.129536499E0,-3.136674883E-2,1.948992094E-2,2.129856669E0
2.759888583E0,-2.037086610E0,9.738914084E-2,5.417061122E-2,2.040132584E0
2.769879583E0,-1.974135048E0,9.659120603E-2,1.891069758E-1,1.985522727E0
2.779877583E0,-2.009355459E0,2.517421398E-2,2.860704211E-1,2.029773236E0
2.789903583E0,-2.132396079E0,-1.879946870E-2,3.675285305E-1,2.163918594E0
2.799879583E0,-2.282897563E0,-1.388325426E-2,4.635951408E-1,2.329535250E0
2.809877583E0,-2.338574312E0,1.611718665E-1,5.782879470E-1,2.414399125E0
2.819903583E0,-2.407056317E0,1.165432397E-1,5.752360293E-1,2.477579248E0
2.829878583E0,-2.444638711E0,1.612052916E-2,4.182180065E-1,2.480206564E0
2.839876583E0,-2.401085725E0,-8.930522815E-2,3.590237188E-1,2.429420942E0
2.849902583E0,-2.559448498E0,-1.371681966E-1,4.009130987E-1,2.594286615E0
2.859901583E0,-2.647614570E0,-3.172031351E-2,3.280480574E-1,2.668048841E0
2.869899583E0,-2.647189477E0,-7.791773912E-2,-1.120214485E-2,2.648359641E0
2.879901583E0,-2.780455708E0,-2.576911609E-1,-1.995721945E-1,2.799494193E0
2.889876583E0,-2.845287589E0,-9.430516399E-2,-1.814275352E-1,2.852625260E0
2.899874583E0,-2.840863293E0,-1.081613475E-1,-6.812996150E-2,2.843737825E0
2.909900583E0,-2.878276702E0,-1.698774205E-1,-8.649154798E-2,2.884582448E0
2.919874583E0,-2.863706610E0,-1.317985249E-1,-3.392495364E-2,2.866938664E0
2.929872583E0,-2.860852584E0,-1.315331892E-1,-3.422883298E-2,2.864079276E0
2.939899583E0,-2.262180293E0,-2.984083385E-1,1.200240233E-1,2.284931724E0
2.949873583E0,-2.055988027E0,-4.908991163E-1,1.000705552E-1,2.116148111E0
2.959871583E0,-2.045796915E0,-5.077149411E-1,9.687118717E-2,2.110081398E0
2.969898583E0,-2.121783529E0,-5.196063505E-1,1.056961979E-1,2.187036303E0
2.979872583E0,-2.057757833E0,-4.674689943E-1,-8.621715825E-2,2.111948854E0
2.989870583E0,-2.049613831E0,-4.761554351E-1,-8.810031801E-2,2.106039535E0
2.999898583E0,-1.978576886E0,-4.014116834E-1,-1.762966765E-1,2.026568121E0
3.009870583E0,-2.119484843E0,-9.789044822E-2,1.941530681E-1,2.130608822E0
3.019868583E0,-2.110137484E0,-9.357848299E-2,1.936900600E-1,2.121073542E0
3.029896583E0,-1.897380110E0,-2.306325127E-1,4.285225181E-1,1.958794064E0
