"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.704214795E1,8.077227324E-2,2.093862742E-2,-1.184406690E-2,8.427851543E-2
3.704414768E1,8.199399710E-2,2.216035873E-2,-1.367666200E-2,8.602992585E-2
3.704614741E1,8.016140014E-2,1.910603233E-2,-1.612012275E-2,8.396873764E-2
3.704814715E1,8.016140014E-2,1.910603233E-2,-1.856358349E-2,8.447187210E-2
3.705014688E1,7.832880318E-2,2.154949307E-2,-2.161790989E-2,8.406614115E-2
3.705214661E1,7.771794498E-2,2.338209003E-2,-2.222877555E-2,8.414820003E-2
3.705414641E1,7.710707933E-2,2.399295382E-2,-2.406137064E-2,8.426216869E-2
3.705614621E1,7.222015411E-2,3.010160662E-2,-2.345050685E-2,8.168098709E-2
3.705814595E1,7.160928845E-2,2.582555078E-2,-2.467223629E-2,8.002230008E-2
3.706014661E1,7.160928845E-2,2.643641457E-2,-2.283964120E-2,7.967699428E-2
3.706214634E1,6.794410199E-2,2.887987718E-2,-2.528310195E-2,7.803642448E-2
3.706414608E1,6.794410199E-2,2.887987718E-2,-2.406137064E-2,7.764919741E-2
3.706614581E1,6.672236323E-2,2.582555078E-2,-2.222877555E-2,7.491963221E-2
3.706814554E1,6.488977373E-2,2.765814587E-2,-2.467223629E-2,7.472867596E-2
3.707014534E1,6.427890807E-2,2.521468513E-2,-2.222877555E-2,7.253741677E-2
3.707214508E1,6.061371788E-2,2.277122252E-2,-2.283964120E-2,6.866003627E-2
3.707414481E1,6.122457981E-2,2.277122252E-2,-2.283964120E-2,6.919990577E-2
3.707614454E1,5.878112093E-2,2.521468513E-2,-2.161790989E-2,6.751543936E-2
3.707814428E1,5.878112093E-2,2.338209003E-2,-2.222877555E-2,6.705267164E-2
3.708014401E1,5.755938590E-2,2.399295382E-2,-2.039617859E-2,6.561058481E-2
3.708214374E1,5.878112093E-2,2.154949307E-2,-2.222877555E-2,6.643582837E-2
3.708414348E1,5.878112093E-2,2.399295382E-2,-2.283964120E-2,6.747244786E-2
3.708614328E1,6.122457981E-2,2.216035873E-2,-2.345050685E-2,6.920590252E-2
3.708814301E1,6.244631112E-2,2.582555078E-2,-2.283964120E-2,7.133126983E-2
3.709014274E1,6.244631112E-2,2.643641457E-2,-2.406137064E-2,7.195398074E-2
3.709214247E1,6.488977373E-2,3.193420172E-2,-2.528310195E-2,7.661404060E-2
3.709414221E1,6.488977373E-2,2.887987718E-2,-2.467223629E-2,7.518942269E-2
3.709614194E1,6.855496019E-2,3.376679868E-2,-2.589396760E-2,8.068752579E-2
3.709814167E1,7.283101976E-2,3.743198887E-2,-2.650483139E-2,8.606983976E-2
3.710014141E1,7.283101976E-2,3.743198887E-2,-2.650483139E-2,8.606983976E-2
3.710214121E1,8.016140014E-2,4.842756316E-2,-2.589396760E-2,9.716777503E-2
3.710414094E1,8.504832536E-2,5.209275335E-2,-2.406137064E-2,1.025954295E-1
3.710614067E1,8.871351928E-2,5.820140988E-2,-2.467223629E-2,1.089321434E-1
3.710814040E1,9.604389966E-2,7.286217809E-2,-2.528310195E-2,1.231769577E-1
3.711014014E1,1.064286083E-1,9.240985662E-2,-1.978531480E-2,1.423309135E-1
3.711213987E1,1.088720709E-1,1.015728414E-1,-2.222877555E-2,1.505466320E-1
3.711413960E1,1.210893691E-1,1.296726316E-1,-2.161790989E-2,1.787315325E-1
3.711613934E1,1.302523464E-1,1.638810933E-1,-1.367666200E-2,2.097849793E-1
3.711813914E1,1.455239803E-1,2.054199427E-1,-1.184406690E-2,2.520215539E-1
3.712013887E1,1.522434950E-1,2.255784869E-1,-8.178874850E-3,2.722694061E-1
3.712213860E1,1.736237854E-1,2.750585675E-1,-6.346279290E-3,3.253347656E-1
3.712413834E1,1.827867627E-1,2.976605892E-1,-1.459356979E-3,3.493063938E-1
3.712613807E1,1.980583966E-1,3.483623862E-1,4.038430285E-3,4.007490356E-1
3.712813780E1,2.182169557E-1,3.978424966E-1,7.703621406E-3,4.538244569E-1
3.713013754E1,2.267690599E-1,4.308291972E-1,6.481891032E-3,4.869086347E-1
3.713213734E1,2.457058877E-1,4.943591952E-1,1.594969188E-3,5.520551975E-1
3.713413714E1,2.560906112E-1,5.194046497E-1,9.841038845E-4,5.791066912E-1
3.713613687E1,2.756382823E-1,5.731608272E-1,-3.902818076E-3,6.360070978E-1
3.713813660E1,3.067924082E-1,6.452429295E-1,-6.346279290E-3,7.144930336E-1
3.714013633E1,3.067924082E-1,6.452429295E-1,-6.346279290E-3,7.144930336E-1
3.714213607E1,3.263400793E-1,6.904469728E-1,-8.178874850E-3,7.637288548E-1
3.714413580E1,3.446660340E-1,7.295423150E-1,-1.001147088E-2,8.069243421E-1
3.714613553E1,3.538290262E-1,7.466465235E-1,-9.400605224E-3,8.262955780E-1
3.714813533E1,3.703223765E-1,7.881853580E-1,-1.184406690E-2,8.709277255E-1
3.715013513E1,3.910918236E-1,8.242264390E-1,-2.772656269E-2,9.127271221E-1
3.715213487E1,4.033091068E-1,8.401089311E-1,-3.383521736E-2,9.325159911E-1
3.715413460E1,4.228568077E-1,8.706521392E-1,-5.277203768E-2,9.693440644E-1
3.715613433E1,4.399610162E-1,9.048606753E-1,-7.476318628E-2,1.008924215E0
3.715813407E1,4.588978589E-1,9.341821671E-1,-9.003482014E-2,1.044696049E0
3.716013380E1,4.643956423E-1,9.488429427E-1,-1.010303944E-1,1.061213166E0
3.716213353E1,4.772238135E-1,9.757210016E-1,-1.120259613E-1,1.091935830E0
3.716413333E1,4.851650596E-1,9.854948521E-1,-1.193563491E-1,1.104912294E0
3.716613306E1,4.949389100E-1,1.009929419E0,-1.272975951E-1,1.131868646E0
3.716813280E1,5.034910440E-1,1.028866291E0,-1.321845204E-1,1.153057598E0
3.717013253E1,5.071561933E-1,1.041083574E0,-1.315736473E-1,1.165493045E0
3.717213226E1,5.083779097E-1,1.056355238E0,-1.260758638E-1,1.179079985E0
3.717413200E1,5.120431781E-1,1.070405126E0,-1.230215356E-1,1.192933212E0
3.717613173E1,5.108214021E-1,1.076513767E0,-1.144694313E-1,1.197047888E0
3.717813146E1,5.041018724E-1,1.088731050E0,-1.004195288E-1,1.203967641E0
3.718013140E1,4.998258352E-1,1.091785431E0,-9.431087226E-2,1.204456655E0
3.718213113E1,4.967715144E-1,1.089341879E0,-8.820222318E-2,1.200511266E0
3.718413036E1,4.857759476E-1,1.084455132E0,-7.659577578E-2,1.190751073E0
3.718613009E1,4.741694927E-1,1.074681163E0,-6.376761198E-2,1.176368402E0
3.718812983E1,4.662282467E-1,1.069794297E0,-5.826982483E-2,1.168427999E0
3.719012956E1,4.509566128E-1,1.047803044E0,-5.093944073E-2,1.141861600E0
3.719212929E1,4.338523746E-1,1.021535873E0,-3.933300450E-2,1.110545140E0
3.719412903E1,4.234676957E-1,1.008707762E0,-3.627867624E-2,1.094592335E0
3.719612883E1,4.026982486E-1,9.744992852E-1,-3.078088909E-2,1.054875443E0
3.719812856E1,3.709332645E-1,9.170779586E-1,-2.345050685E-2,9.895319071E-1
3.720012866E1,3.709332645E-1,9.170779586E-1,-2.345050685E-2,9.895319071E-1
3.720212839E1,3.501638472E-1,8.798151612E-1,-1.978531480E-2,9.471435459E-1
3.720412813E1,3.269509673E-1,8.394980431E-1,-1.306579728E-2,9.010131044E-1
3.720612786E1,3.159553707E-1,8.211721182E-1,-1.123320125E-2,8.799304681E-1
3.720812759E1,2.927425206E-1,7.778006792E-1,-8.178874850E-3,8.311070773E-1
3.721012732E1,2.695296407E-1,7.374835610E-1,-2.376265766E-4,7.851931523E-1
3.721212712E1,2.573123276E-1,7.154924273E-1,-3.291952889E-3,7.603616801E-1
3.721412686E1,2.359320372E-1,6.733427048E-1,4.649295472E-3,7.134955783E-1
3.721612659E1,2.114974409E-1,6.305821538E-1,8.925352246E-3,6.651651540E-1
3.721812632E1,1.913388819E-1,5.835455060E-1,1.686660014E-2,6.143455115E-1
3.722012606E1,1.815650314E-1,5.621652007E-1,1.869919524E-2,5.910543405E-1
3.722212579E1,1.577412933E-1,5.200154781E-1,2.419698425E-2,5.439521184E-1
3.722412552E1,1.467457116E-1,4.961917996E-1,2.786217444E-2,5.181861699E-1
3.722612532E1,1.296414882E-1,4.528203309E-1,3.274909407E-2,4.721500510E-1
3.722812512E1,1.100938022E-1,4.100597799E-1,3.946861252E-2,4.264122884E-1
3.723012486E1,1.015416905E-1,3.892903626E-1,4.130120948E-2,4.044298347E-1
3.723212459E1,8.749178052E-2,3.465298116E-1,4.374467209E-2,3.600712684E-1
3.723412432E1,6.733322889E-2,3.037692308E-1,4.802072793E-2,3.148261419E-1
3.723612405E1,6.061371788E-2,2.848324180E-1,5.168592185E-2,2.957616669E-1
3.723812379E1,3.740083799E-2,2.231350243E-1,5.535111204E-2,2.329201738E-1
3.724012339E1,2.884872258E-2,2.017547488E-1,5.962716788E-2,2.123502452E-1
3.724212319E1,2.335093543E-2,1.815961897E-1,6.207063049E-2,1.933266807E-1
3.724412342E1,9.301033802E-3,1.406682134E-1,6.573581696E-2,1.555482340E-1
3.724612315E1,-1.694540144E-3,9.790764749E-2,6.879014522E-2,1.196698081E-1
3.724812289E1,-1.085751876E-2,7.835996151E-2,6.940101087E-2,1.052362561E-1
3.725012262E1,-2.490741946E-2,3.498852998E-2,7.306619734E-2,8.475403216E-2
3.725212235E1,-3.651385754E-2,-2.274251310E-3,7.489879429E-2,8.335624391E-2
3.725412208E1,-4.323337600E-2,-2.426539920E-2,7.489879429E-2,8.982073138E-2
3.725612182E1,-5.545068532E-2,-5.847385526E-2,7.917486131E-2,1.129718058E-1
3.725812162E1,-7.499836385E-2,-1.085648015E-1,8.100745082E-2,1.548330643E-1
3.726012102E1,-7.499836385E-2,-1.085648015E-1,8.100745082E-2,1.548330643E-1
3.726212078E1,-8.721567690E-2,-1.378863305E-1,8.039658517E-2,1.818868476E-1
3.726412055E1,-9.943297505E-2,-1.690404713E-1,7.978571951E-2,2.117247234E-1
3.726612032E1,-1.030981690E-1,-1.837012321E-1,7.734226435E-2,2.244041019E-1
3.726812008E1,-1.134828776E-1,-2.099684328E-1,7.550966740E-2,2.503334100E-1
3.727011985E1,-1.257001907E-1,-2.337921709E-1,7.184447348E-2,2.749926280E-1
3.727211961E1,-1.287545115E-1,-2.453986257E-1,7.184447348E-2,2.862862870E-1
3.727411945E1,-1.360848993E-1,-2.637245655E-1,6.940101087E-2,3.047724505E-1
3.727611921E1,-1.458587348E-1,-2.814396620E-1,6.756841391E-2,3.241119319E-1
3.727811898E1,-1.519673914E-1,-2.979330420E-1,6.329236180E-2,3.403881735E-1
3.728011874E1,-1.574651748E-1,-3.028199375E-1,6.329236180E-2,3.471327107E-1
3.728211851E1,-1.611303687E-1,-3.180915713E-1,6.207063049E-2,3.619364677E-1
3.728411828E1,-1.654064357E-1,-3.248111010E-1,6.084889546E-2,3.695458407E-1
3.728611804E1,-1.654064357E-1,-3.339740932E-1,5.962716788E-2,3.774299711E-1
3.728811781E1,-1.727368236E-1,-3.449696600E-1,6.084889546E-2,3.905696668E-1
3.729011764E1,-1.715150774E-1,-3.474131227E-1,5.962716788E-2,3.920059932E-1
3.729211741E1,-1.757911444E-1,-3.571869433E-1,6.207063049E-2,4.029116554E-1
3.729411717E1,-1.806780547E-1,-3.639064729E-1,6.207063049E-2,4.110051626E-1
3.729611694E1,-1.812889278E-1,-3.687933981E-1,6.145976111E-2,4.155135956E-1
3.729811671E1,-1.916736364E-1,-3.755128980E-1,6.695754826E-2,4.268864401E-1
3.730011554E1,-1.941170990E-1,-3.816215694E-1,6.879014522E-2,4.336456554E-1
3.730211530E1,-1.959496886E-1,-3.834541738E-1,7.184447348E-2,4.365718867E-1
3.730411514E1,-2.051126659E-1,-3.840650320E-1,7.673139125E-2,4.421140813E-1
3.730611497E1,-2.081669867E-1,-3.852867782E-1,8.467264473E-2,4.460368287E-1
3.730811474E1,-2.136647850E-1,-3.901736736E-1,8.711610734E-2,4.532960976E-1
3.731011450E1,-2.130539119E-1,-3.907845318E-1,9.627908468E-2,4.553835547E-1
3.731211427E1,-2.209951580E-1,-3.858976066E-1,1.011660025E-1,4.560596262E-1
3.731411404E1,-2.191625684E-1,-3.895628154E-1,1.072746590E-1,4.596730045E-1
3.731611380E1,-2.234386355E-1,-3.846758902E-1,1.103289798E-1,4.583370464E-1
3.731811357E1,-2.246603519E-1,-3.858976066E-1,1.146050394E-1,4.610027674E-1
3.732011293E1,-2.246603519E-1,-3.883410990E-1,1.164376363E-1,4.635070723E-1
3.732211267E1,-2.203842998E-1,-3.865084946E-1,1.170485020E-1,4.600634824E-1
3.732411240E1,-2.209951580E-1,-3.926171660E-1,1.121615767E-1,4.642922767E-1
3.732611213E1,-2.191625684E-1,-3.944497406E-1,1.115507111E-1,4.648294208E-1
3.732811187E1,-2.118321806E-1,-4.036127329E-1,1.042203307E-1,4.675874124E-1
3.733011160E1,-2.081669867E-1,-4.152191579E-1,9.505735338E-2,4.741058362E-1
3.733211133E1,-2.063343972E-1,-4.213278294E-1,9.078129381E-2,4.778412567E-1
3.733411106E1,-2.020583302E-1,-4.359885752E-1,7.856398821E-2,4.869146812E-1
3.733611086E1,-1.947279572E-1,-4.512601793E-1,6.756841391E-2,4.961050466E-1
3.733811060E1,-1.898410320E-1,-4.677535594E-1,5.412938073E-2,5.077036533E-1
3.734011126E1,-1.843432486E-1,-4.763056934E-1,4.863159359E-2,5.130444218E-1
3.734211100E1,-1.806780547E-1,-4.909664690E-1,3.335996345E-2,5.242189622E-1
3.734411073E1,-1.782345921E-1,-5.037946105E-1,3.213823214E-2,5.353591742E-1
3.734611046E1,-1.678498834E-1,-5.147902369E-1,2.175352350E-2,5.419001635E-1
3.734811020E1,-1.617412418E-1,-5.325053334E-1,1.564487070E-2,5.567467300E-1
3.735010993E1,-1.580760479E-1,-5.380030274E-1,1.014708262E-2,5.608371045E-1
3.735210973E1,-1.501348019E-1,-5.508312583E-1,7.703621406E-3,5.709771271E-1
3.735410946E1,-1.434152871E-1,-5.599942207E-1,3.427564865E-3,5.780771748E-1
3.735610919E1,-1.397500932E-1,-5.636594296E-1,4.038430285E-3,5.807394855E-1
3.735810893E1,-1.293653697E-1,-5.685463548E-1,9.841038845E-4,5.830791755E-1
3.736010969E1,-1.269219071E-1,-5.703788996E-1,1.594969188E-3,5.843319292E-1
3.736210943E1,-1.250893176E-1,-5.734332204E-1,-8.484918508E-4,5.869188322E-1
3.736410916E1,-1.171480715E-1,-5.709897876E-1,-2.376265766E-4,5.828834057E-1
3.736610889E1,-1.110394225E-1,-5.654920340E-1,3.732386394E-4,5.762908407E-1
3.736810869E1,-1.061524972E-1,-5.642702579E-1,-3.291952889E-3,5.741777718E-1
3.737010843E1,-1.037090346E-1,-5.599942207E-1,-8.484918508E-4,5.695171736E-1
3.737210816E1,-9.882210940E-2,-5.514420867E-1,-3.902818076E-3,5.602404986E-1
3.737410789E1,-9.637865424E-2,-5.489986539E-1,-2.070222283E-3,5.573981098E-1
3.737610762E1,-9.088086337E-2,-5.416682959E-1,-3.902818076E-3,5.492532258E-1
3.737810736E1,-8.721567690E-2,-5.337269902E-1,-6.346279290E-3,5.408431840E-1
3.738010816E1,-8.416134864E-2,-5.300618410E-1,-5.735413637E-3,5.367323196E-1
3.738210796E1,-8.049615473E-2,-5.239531994E-1,-6.346279290E-3,5.301385303E-1
3.738410776E1,-7.683096081E-2,-5.141793489E-1,-5.735413637E-3,5.199195076E-1
3.738610749E1,-7.438750565E-2,-5.117358565E-1,-6.957144476E-3,5.171609901E-1
3.738810722E1,-7.011145353E-2,-5.037946105E-1,-1.062233560E-2,5.087607095E-1
3.739010696E1,-6.766798347E-2,-4.970751107E-1,-1.001147088E-2,5.017597545E-1
3.739210669E1,-6.827885658E-2,-4.921881855E-1,-9.400605224E-3,4.969905266E-1
3.739410642E1,-6.217020005E-2,-4.866904020E-1,-1.367666200E-2,4.908357488E-1
3.739610616E1,-6.583538651E-2,-4.775274098E-1,-1.367666200E-2,4.822382983E-1
3.739810596E1,-6.461366266E-2,-4.653101265E-1,-1.489839237E-2,4.700110651E-1
3.740010512E1,-6.461366266E-2,-4.585905671E-1,-1.489839237E-2,4.633596829E-1
3.740210485E1,-6.339193135E-2,-4.482058585E-1,-1.734185405E-2,4.529986406E-1
3.740410459E1,-6.766798347E-2,-4.341559708E-1,-1.856358349E-2,4.397896879E-1
3.740610432E1,-6.766798347E-2,-4.188843369E-1,-2.039617859E-2,4.248047173E-1
3.740810405E1,-6.888971478E-2,-4.017801285E-1,-2.039617859E-2,4.081532415E-1
3.741010379E1,-7.072231174E-2,-3.932279944E-1,-1.917444915E-2,3.999969506E-1
3.741210352E1,-7.255490869E-2,-3.694042563E-1,-2.283964120E-2,3.771543034E-1
3.741410332E1,-7.560923696E-2,-3.480239809E-1,-2.345050685E-2,3.569136790E-1
3.741610305E1,-7.683096081E-2,-3.351958096E-1,-2.222877555E-2,3.446060733E-1
3.741810278E1,-8.232875168E-2,-3.028199375E-1,-2.528310195E-2,3.148287997E-1
3.742010232E1,-8.171788603E-2,-2.869374752E-1,-2.528310195E-2,2.994163703E-1
3.742210205E1,-8.416134864E-2,-2.783853412E-1,-2.406137064E-2,2.918226865E-1
3.742410178E1,-8.721567690E-2,-2.576159239E-1,-2.589396760E-2,2.732087775E-1
3.742610152E1,-8.599394560E-2,-2.307378501E-1,-2.345050685E-2,2.473556961E-1
3.742810125E1,-8.721567690E-2,-2.197422832E-1,-2.589396760E-2,2.378313329E-1
3.743010105E1,-8.782653511E-2,-1.946968138E-1,-2.589396760E-2,2.151530784E-1
3.743210078E1,-8.965913206E-2,-1.739273816E-1,-2.406137064E-2,1.971508144E-1
3.743410052E1,-9.149172902E-2,-1.629318148E-1,-2.283964120E-2,1.882529202E-1
3.743610025E1,-9.088086337E-2,-1.421623975E-1,-2.406137064E-2,1.704359943E-1
3.743809998E1,-9.210260212E-2,-1.195603758E-1,-1.795271784E-2,1.519864233E-1
3.744009872E1,-9.210260212E-2,-1.097865403E-1,-1.673098840E-2,1.442771628E-1
3.744209845E1,-9.210260212E-2,-8.962798119E-2,-1.306579728E-2,1.291773176E-1
3.744409818E1,-9.393519908E-2,-8.046500385E-2,-1.184406690E-2,1.242526474E-1
3.744609798E1,-9.027000517E-2,-5.358693376E-2,-1.123320125E-2,1.055765983E-1
3.744809771E1,-9.027000517E-2,-4.014789686E-2,-9.400605224E-3,9.924161845E-2
3.745009745E1,-8.660481125E-2,-3.037405200E-2,-7.568009198E-3,9.208827901E-2
3.745209675E1,-8.599394560E-2,-1.937847957E-2,-5.735413637E-3,8.833673709E-2
3.745409648E1,-8.110702783E-2,-4.717712291E-3,-5.735413637E-3,8.144631202E-2
3.745609648E1,-7.744183391E-2,3.834401025E-3,-3.291952889E-3,7.760655401E-2
3.745809621E1,-7.194404304E-2,1.421911083E-2,-2.070222283E-3,7.336493892E-2
3.746009651E1,-7.011145353E-2,1.849516667E-2,-2.681087470E-3,7.255946070E-2
3.746209631E1,-6.827885658E-2,2.460381947E-2,-2.681087470E-3,7.262601750E-2
3.746409605E1,-6.155933440E-2,3.254506737E-2,-2.681087470E-3,6.968444081E-2
3.746609578E1,-5.667241290E-2,3.376679868E-2,-2.681087470E-3,6.602383893E-2
3.746809551E1,-5.300722271E-2,3.559939563E-2,-1.459356979E-3,6.386871184E-2
3.747009524E1,-4.262251407E-2,3.682112321E-2,-8.484918508E-4,5.633110827E-2
3.747209498E1,-3.651385754E-2,3.743198887E-2,3.732386394E-4,5.229297171E-2
3.747409471E1,-3.223780170E-2,3.621025756E-2,3.732386394E-4,4.848296524E-2
3.747609451E1,-2.429655381E-2,3.376679868E-2,9.841038845E-4,4.161114851E-2
3.747809431E1,-1.085751876E-2,2.949074097E-2,4.038430285E-3,3.168435633E-2
3.748009418E1,-6.581462454E-3,3.071247041E-2,3.427564865E-3,3.159619736E-2
3.748209391E1,-5.359731615E-3,2.704728208E-2,6.481891032E-3,2.832484956E-2
3.748409364E1,4.414112307E-3,2.460381947E-2,8.925352246E-3,2.654231024E-2
3.748609338E1,8.690169081E-3,2.032776177E-2,8.314486593E-3,2.361922151E-2
3.748809311E1,1.785314828E-2,1.788430288E-2,1.197967771E-2,2.796597703E-2
3.749009284E1,3.007045202E-2,1.605170593E-2,1.075794827E-2,3.574384980E-2
3.749209264E1,3.923343122E-2,1.544084027E-2,1.136881392E-2,4.366842800E-2
3.749409238E1,4.778554663E-2,1.421911083E-2,1.136881392E-2,5.113600991E-2
3.749609211E1,5.450506136E-2,8.110457100E-3,1.136881392E-2,5.626571921E-2
3.749809184E1,5.755938590E-2,-1.449155621E-2,1.197967771E-2,6.055246307E-2
3.750009194E1,5.755938590E-2,-1.449155621E-2,1.197967771E-2,6.055246307E-2
3.750209167E1,6.244631112E-2,-2.670885995E-2,8.314486593E-3,6.842540215E-2
3.750409141E1,6.427890807E-2,-2.915232256E-2,8.314486593E-3,7.106874574E-2
3.750609114E1,6.550063193E-2,-4.564568400E-2,5.871025845E-3,8.005204679E-2
3.750809094E1,6.794410199E-2,-5.847385526E-2,8.314486593E-3,9.002623746E-2
3.751009071E1,6.672236323E-2,-6.030644849E-2,7.703621406E-3,9.026675616E-2
3.751209091E1,6.855496019E-2,-6.641510129E-2,1.197967771E-2,9.619906925E-2
3.751409067E1,6.794410199E-2,-6.824769825E-2,1.992092654E-2,9.834120513E-2
3.751609017E1,6.733322889E-2,-6.580423564E-2,2.541871369E-2,9.751959878E-2
3.751808994E1,6.611150503E-2,-5.847385526E-2,4.313380271E-2,9.823669265E-2
3.752008797E1,6.305717677E-2,-5.786298588E-2,4.618813470E-2,9.725058593E-2
3.752208774E1,6.061371788E-2,-5.175433680E-2,5.351851508E-2,9.600398757E-2
3.752408757E1,6.061371788E-2,-4.503481835E-2,6.573581696E-2,1.001167083E-1
3.752608744E1,5.450506136E-2,-4.136962444E-2,7.734226435E-2,1.032670005E-1
3.752808730E1,5.206159875E-2,-3.220665082E-2,8.284004778E-2,1.030055918E-1
3.753008717E1,4.839640856E-2,-2.793059126E-2,8.833783865E-2,1.045270493E-1
3.753208703E1,4.228775948E-2,-1.815674827E-2,9.017043561E-2,1.012355153E-1
3.753408690E1,3.678996861E-2,-2.060020901E-2,9.078129381E-2,1.000955229E-1
3.753608677E1,3.129218146E-2,-1.021549944E-2,8.955956250E-2,9.541735841E-2
3.753808663E1,1.907487959E-2,-2.274251310E-3,7.917486131E-2,8.147197011E-2
3.754008653E1,1.907487959E-2,-2.274251310E-3,7.917486131E-2,8.147197011E-2
3.754208647E1,1.052276511E-2,7.499592844E-3,6.879014522E-2,6.999326080E-2
3.754408640E1,1.359786023E-3,1.849516667E-2,5.901630223E-2,6.186149155E-2
3.754608633E1,-4.138000775E-3,1.910603233E-2,5.168592185E-2,5.525937060E-2
3.754808626E1,-1.085751876E-2,2.582555078E-2,4.130120948E-2,4.990625904E-2
3.755008620E1,-1.940963231E-2,3.437766433E-2,2.725131065E-2,4.797073653E-2
3.755208613E1,-2.368569002E-2,3.987545148E-2,2.236438729E-2,5.149008993E-2
3.755408613E1,-3.345953301E-2,3.926458210E-2,1.136881392E-2,5.282516149E-2
3.755608613E1,-4.262251407E-2,4.048631713E-2,-8.484918508E-4,5.879235085E-2
3.755808610E1,-5.117462575E-2,3.987545148E-2,-8.178874850E-3,6.538950944E-2
3.756008600E1,-5.422895029E-2,3.743198887E-2,-1.306579728E-2,6.717624505E-2
3.756208596E1,-6.461366266E-2,3.254506737E-2,-1.673098840E-2,7.425653362E-2
3.756408593E1,-6.522452831E-2,2.949074097E-2,-2.100704610E-2,7.460052870E-2
3.756608589E1,-7.194404304E-2,2.154949307E-2,-2.283964120E-2,7.849824960E-2
3.756808586E1,-7.683096081E-2,1.727343537E-2,-2.589396760E-2,8.289671686E-2
3.757008586E1,-7.927443087E-2,1.238651481E-2,-2.772656269E-2,8.489183363E-2
3.757208583E1,-8.232875168E-2,1.390940160E-3,-2.772656269E-2,8.688337210E-2
3.757408579E1,-8.538307995E-2,-7.161173504E-3,-2.528310195E-2,8.933525615E-2
3.757608576E1,-8.721567690E-2,-1.510242186E-2,-2.345050685E-2,9.156737255E-2
3.757808572E1,-8.965913206E-2,-2.426539920E-2,-1.795271784E-2,9.460375066E-2
3.758008619E1,-8.965913206E-2,-2.793059126E-2,-1.612012275E-2,9.528240261E-2
3.758208616E1,-8.843740821E-2,-3.281751275E-2,-1.428752672E-2,9.540596278E-2
3.758408612E1,-8.782653511E-2,-4.075876251E-2,-8.789739572E-3,9.722158460E-2
3.758608556E1,-8.782653511E-2,-4.931087419E-2,-5.124548450E-3,1.008529800E-1
3.758808549E1,-8.660481125E-2,-5.236519873E-2,-3.902818076E-3,1.012804984E-1
3.759008542E1,-8.538307995E-2,-6.091731787E-2,2.816699678E-3,1.049243716E-1
3.759208535E1,-8.293961734E-2,-6.763683259E-2,5.871025845E-3,1.071829753E-1
3.759408529E1,-8.416134864E-2,-7.130202651E-2,6.481891032E-3,1.104949162E-1
3.759608522E1,-8.355048299E-2,-7.985413820E-2,8.925352246E-3,1.159181975E-1
3.759808515E1,-7.988528907E-2,-8.657365292E-2,1.197967771E-2,1.184067965E-1
3.760008415E1,-7.988528907E-2,-8.657365292E-2,1.197967771E-2,1.184067965E-1
3.760208409E1,-7.560923696E-2,-9.695836902E-2,1.075794827E-2,1.234237234E-1
3.760408395E1,-7.377664000E-2,-1.079539433E-1,1.014708262E-2,1.311488077E-1
3.760608382E1,-7.255490869E-2,-1.165060475E-1,1.014708262E-2,1.376257141E-1
3.760808368E1,-7.377664000E-2,-1.299450845E-1,8.314486593E-3,1.496591069E-1
3.761008355E1,-6.827885658E-2,-1.452167183E-1,4.038430285E-3,1.605185549E-1
3.761208342E1,-6.705711782E-2,-1.549905688E-1,9.841038845E-4,1.688777721E-1
3.761408328E1,-6.217020005E-2,-1.696513146E-1,-2.681087470E-3,1.807038753E-1
3.761608315E1,-5.606154725E-2,-1.830903590E-1,-5.735413637E-3,1.915668854E-1
3.761808305E1,-5.361808836E-2,-1.904207468E-1,-8.789739572E-3,1.980207558E-1
3.762008295E1,-4.934202880E-2,-1.910316199E-1,-8.789739572E-3,1.974967725E-1
3.762208235E1,-4.384424165E-2,-1.965294033E-1,-9.400605224E-3,2.015799972E-1
3.762408218E1,-3.956818208E-2,-1.934750676E-1,-5.735413637E-3,1.975629970E-1
3.762608201E1,-3.407039493E-2,-1.904207468E-1,-3.902818076E-3,1.934840681E-1
3.762808185E1,-2.551828325E-2,-1.855338216E-1,-2.376265766E-4,1.872806402E-1
3.763008168E1,-2.002049796E-2,-1.849229634E-1,3.427564865E-3,1.860351336E-1
3.763208155E1,-1.330097951E-2,-1.824794859E-1,8.314486593E-3,1.831524215E-1
3.763408141E1,-7.803192828E-3,-1.806468964E-1,1.014708262E-2,1.810998461E-1
3.763608121E1,-1.694540144E-3,-1.794251651E-1,1.075794827E-2,1.797553748E-1
3.763808101E1,7.468438707E-3,-1.769817024E-1,1.503400411E-2,1.777760441E-1
3.764008118E1,9.911899455E-3,-1.733165085E-1,1.136881392E-2,1.739715718E-1
3.764208098E1,1.113362983E-2,-1.751491129E-1,1.197967771E-2,1.759110063E-1
3.764408078E1,1.602055132E-2,-1.696513146E-1,1.075794827E-2,1.707453076E-1
3.764608108E1,2.151833847E-2,-1.635426730E-1,7.092756219E-3,1.651046697E-1
3.764808088E1,2.151833847E-2,-1.598774940E-1,4.038430285E-3,1.613696405E-1
3.765008068E1,2.579439618E-2,-1.549905688E-1,2.205834491E-3,1.571378153E-1
3.765208041E1,2.579439618E-2,-1.452167183E-1,-2.681087470E-3,1.475141837E-1
