"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.709956651E0,5.952835083E-1,-5.365658402E-1,1.419269443E0
7.729954417E0,-1.345118523E0,3.085443974E-1,3.432374001E0
7.749952083E0,-2.694305897E0,9.460105896E-1,3.820933580E0
7.769949815E0,-2.261724472E0,8.687696457E-1,3.187672853E0
7.789947547E0,-2.159150124E0,-1.967833042E-1,1.531186223E0
7.809945379E0,-2.261065006E0,7.766270638E-2,-1.011640787E0
7.829943045E0,-2.626053333E0,3.343708515E-1,-1.944738865E0
7.849940711E0,-2.393017292E0,5.329141617E-1,-1.217212915E0
7.869938443E0,-1.655096531E0,-6.444525719E-2,1.333161116E0
7.889936175E0,-1.679401398E-1,-3.862385750E-1,3.880017042E0
7.909933907E0,1.225206375E0,5.198869705E-1,5.791285515E0
7.929931573E0,7.851819992E-1,9.105625153E-1,6.397200108E0
7.949929272E0,-1.438916206E0,-6.738979816E-1,5.317465782E0
7.969926838E0,-9.665842056E-1,-1.937236071E0,3.498130798E0
7.989924237E0,-3.308010101E-2,-2.930067301E0,2.456982136E0
8.009921703E0,-3.864207268E-1,-2.509299755E0,1.552757263E0
8.029919169E0,1.207209080E-1,-1.442555070E0,3.170829773E0
8.049916635E0,1.281464577E0,1.730940342E-1,4.685545921E0
8.069914901E0,2.152366161E0,2.171524525E0,4.466093540E0
8.089912433E0,4.001169205E-1,5.121461153E-1,3.753143787E0
8.109909799E0,-3.135433197E-1,-8.985509872E-1,8.554356098E-1
8.129907331E0,3.507983208E0,-9.476250410E-2,-2.460562587E-1
8.149904863E0,5.126957417E0,4.338417649E-1,1.622225046E-1
8.169902395E0,5.774812698E0,2.109251022E-1,1.415038943E0
8.189899861E0,4.374693394E0,-1.369759202E0,-2.724807262E-1
8.209897327E0,1.723247528E0,-2.813759804E0,-3.449662209E0
8.229894859E0,-1.317667961E0,-2.689079762E0,-4.250951290E0
8.249892325E0,-2.362270355E0,-1.719775319E0,-3.054423094E0
8.269889857E0,-2.349886894E0,-1.047804236E0,3.702497482E-2
8.289887389E0,-2.452898026E0,1.848576665E-1,1.599804044E0
8.309884921E0,-2.640757561E0,4.348812103E-1,1.952339172E0
8.329882387E0,-1.976759911E0,-3.418778181E-1,9.038364887E-2
8.349879853E0,7.330789566E-1,-6.808902621E-1,-2.002725601E0
8.369876519E0,3.031655788E0,-9.250432253E-1,-2.721454382E0
8.389873985E0,2.184527397E0,-2.443264961E0,-2.840930462E0
8.409871451E0,3.278456688E0,-2.288626671E0,-7.620487213E-1
8.429868850E0,7.949785233E0,-3.247904181E-1,1.546357155E0
8.449866316E0,1.058236599E1,9.905583858E-1,2.970116615E0
8.469863782E0,8.352753639E0,-3.389635086E-1,4.666362762E0
8.489861248E0,3.953775883E0,-8.356433511E-1,6.352912903E0
8.509858780E0,1.518627644E0,-5.502207279E-1,6.577651978E0
8.529856312E0,-1.773700714E-1,-8.005353808E-1,6.052090645E0
8.549853844E0,-2.527544975E0,-1.188647032E0,4.671535492E0
8.569851310E0,-5.098778248E0,-4.532556534E-1,3.756161690E0
8.589848842E0,-6.173763275E0,9.655404091E-1,2.491692543E0
8.609846308E0,-5.691764832E0,1.544802189E-1,1.470162868E0
8.629843840E0,-3.932910681E0,-6.401207447E-1,2.774586678E-1
8.649841372E0,-2.439627647E0,-7.592310905E-1,-1.158667088E0
8.669838904E0,-1.902061462E0,-1.197908640E0,-1.620612621E0
8.689836370E0,-3.832797050E0,-1.908812761E0,-9.309949875E-1
8.709834003E0,-3.081876278E0,-9.223070145E-1,-1.068353653E-2
8.729831869E0,-2.074546814E-1,2.140307426E-1,1.497317314E0
8.749829802E0,2.773703575E0,6.278302670E-1,2.332558632E0
8.769827802E0,2.390932798E0,9.664189816E-2,1.635277748E0
8.789825934E0,-7.629094124E-1,-5.781097412E-1,2.448234558E-1
8.809824066E0,-2.080336332E0,-3.862779140E-1,4.153938293E-1
8.829822132E0,-9.643593431E-1,-1.090868711E-1,1.377506256E0
8.849820198E0,-1.688185930E-1,2.634525299E-3,1.696413994E0
8.869818330E0,-8.877304196E-1,-3.023795485E-1,1.143799782E0
8.889816462E0,-1.060690880E0,-7.056081295E-1,4.622755051E-1
8.909814594E0,5.142769814E-1,-6.253627539E-1,-5.200386047E-1
8.929812660E0,4.379483700E0,-5.526623130E-1,-9.006452560E-1
8.949810792E0,5.160531044E0,-2.870821208E-2,2.345342636E-1
8.969808858E0,3.428183794E0,-5.157631636E-1,5.032491684E-1
8.989806924E0,-2.148659229E-1,-2.262560606E0,6.020030975E-1
9.009804890E0,-4.830886364E0,-2.628901482E0,1.174112320E0
9.029802689E0,-4.496376991E0,2.466000766E-1,1.073579788E0
9.049800355E0,-3.997054100E-1,8.711174130E-1,1.990482330E0
9.069797888E0,3.417683601E0,9.790799022E-1,2.468837738E0
9.089795354E0,6.589597702E0,1.490246296E0,1.730742455E0
9.109792753E0,8.036229134E0,-1.184852943E-1,1.198690414E0
9.129790219E0,9.056306839E0,-1.624745965E0,1.917926788E0
9.149787685E0,1.106822395E1,-3.306113720E0,5.517234802E-1
9.169785151E0,1.023995590E1,-5.618218899E0,-9.017200470E-1
9.189782617E0,7.778304100E0,-7.773522377E0,-3.828861713E0
9.209780083E0,4.380039215E0,-9.684425354E0,-4.841708183E0
9.229777615E0,1.868658066E-1,-9.691621780E0,-7.612492561E0
9.249775081E0,-4.064836025E0,-7.050755501E0,-8.800459862E0
9.269772613E0,-4.312271595E0,-4.654730797E0,-3.109022141E0
9.289770145E0,-3.570332050E0,-3.277778864E0,2.561207771E0
9.309767677E0,-3.665293694E0,-2.931979656E0,3.401330948E0
9.329765143E0,-2.366583347E0,-5.188278675E0,2.375530243E0
9.349762609E0,2.054772377E-1,-3.276904106E0,2.899894714E-1
9.369760141E0,-3.717705250E0,-4.181550503E0,-1.486472607E0
9.389757673E0,-9.504842758E0,-5.183219433E0,-2.135640144E0
9.409755205E0,-9.797828674E0,-3.206163883E0,-1.070494175E0
9.429752671E0,-1.213968658E1,-4.443123341E0,1.047538757E0
9.449749770E0,-1.059033298E1,-9.887614250E0,-1.221847534E-1
9.469747236E0,-3.523545265E0,-1.272034645E1,-3.334321976E0
9.489744635E0,3.799655437E-1,-1.452311707E1,-5.895986080E0
9.509742101E0,3.529613018E0,-1.052843952E1,-4.057526588E0
9.529739567E0,6.372416496E0,-6.856678009E0,-3.614254951E0
9.549737033E0,4.901950836E0,-6.352316380E0,-1.095697403E0
9.569734432E0,8.200578690E0,-5.067944527E0,-1.821670532E-1
9.589731931E0,1.029041386E1,-4.064475060E0,-6.762905121E-1
9.609729397E0,1.130791092E1,-2.685179710E0,-1.337313652E0
9.629726929E0,1.186687469E1,-1.719161570E-1,1.392304420E0
9.649724461E0,7.136312962E0,7.818521261E-1,2.874667168E0
9.669721993E0,2.429666519E0,5.818235874E-1,3.655876160E0
9.689719459E0,3.061114788E0,-1.358953118E-1,1.986810684E0
9.709716925E0,8.660151482E0,-1.517501593E0,4.189300537E-1
9.729714457E0,1.354120445E1,-3.817633390E0,-3.357362747E-1
9.749712357E0,1.273598862E1,-7.321602345E0,-1.229697227E0
9.769709889E0,2.372501373E0,-1.301261139E1,-2.063661575E0
9.789707455E0,-1.308546543E0,-1.082243538E1,-5.310053825E0
9.809705088E0,2.392860889E0,-7.743366241E0,-4.940736771E0
9.829702821E0,2.682613134E0,-8.166761398E0,-2.978683949E0
9.849700554E0,5.702838898E-1,-8.180707932E0,-2.535285473E0
9.869698354E0,-7.120810986E0,-8.189393044E0,-2.825881958E0
9.889696120E0,-1.273980713E1,-6.471463203E0,-1.890966892E0
9.909693852E0,-9.073884010E0,-2.703355551E0,2.182955742E0
9.929691518E0,-5.060016632E0,-2.536569595E0,3.649335861E0
9.949689250E0,-4.782160282E0,-3.982891798E0,1.425904274E0
9.969686716E0,-8.337495804E0,-6.386823654E0,-1.429013252E0
9.989684382E0,-8.772288322E0,-8.242583275E0,-3.331738472E0
1.000968211E1,-5.878964424E0,-1.012665462E1,-4.202630520E0
1.002967985E1,-5.176632404E-1,-9.602748871E0,-2.371611595E0
1.004967758E1,2.808917522E0,-7.062551975E0,3.548135757E-1
1.006967524E1,-1.582203865E0,-8.230640411E0,-7.090263367E-1
1.008967294E1,-3.551461697E-1,-1.089471245E1,-1.141944885E0
1.010967051E1,4.888724327E0,-1.092358208E1,-3.503606319E0
1.012966798E1,1.317524433E1,-6.414240360E0,-7.808015823E0
1.014966544E1,1.568851852E1,-2.074955940E0,-4.151912212E0
1.016966291E1,1.156283760E1,2.587800503E0,2.391077995E0
1.018966031E1,5.645266533E0,2.163181543E0,6.298131943E0
1.020965774E1,4.021396637E0,3.445039690E-2,3.771772385E0
1.022965527E1,7.810176849E0,-1.140101194E0,-8.648443222E-1
1.024965274E1,9.342154503E0,-2.078459740E0,-2.297404766E0
1.026965047E1,7.873259544E0,-3.298055172E0,-2.363744259E0
1.028964800E1,6.990947723E0,-5.038861275E0,-1.879171848E0
1.030964553E1,5.925557137E0,-8.255134583E0,-8.382806778E-1
1.032964300E1,3.719168186E0,-1.065392780E1,-2.551579952E0
1.034964046E1,-5.964946747E-2,-9.841619492E0,-4.697892666E0
1.036963800E1,-1.401155949E0,-7.356147766E0,-4.607947826E0
1.038963553E1,-2.968000412E0,-5.131415367E0,-1.447350979E0
1.040963306E1,-7.386349201E0,-4.695670605E0,-3.158798218E-1
1.042963053E1,-8.902748108E0,-3.235540628E0,1.509528160E0
1.044962909E1,-7.517166138E0,-3.568295479E0,2.214963913E0
1.046962656E1,-5.551686287E0,-3.643100500E0,6.454801559E-1
1.048962403E1,-3.166086197E0,-3.943034887E0,-1.355939865E0
1.050962152E1,-2.017220020E0,-4.724210739E0,-2.808337212E0
1.052961899E1,-4.134422302E0,-5.977394581E0,-2.471213818E0
1.054961646E1,-5.210816383E0,-7.674827099E0,-2.281821728E0
1.056961386E1,-2.486009598E0,-5.946231842E0,-1.350858212E0
1.058961132E1,-3.923535347E-1,-4.098189831E0,6.466865540E-3
1.060960872E1,-7.691550255E-2,-4.742833138E0,1.724014282E0
1.062960625E1,2.144783497E0,-5.347976208E0,1.464900017E0
1.064960378E1,3.733093739E0,-4.700316429E0,-1.223917007E-1
1.066960132E1,4.570147991E0,-4.271395206E0,-1.603698730E0
1.068959878E1,5.809461117E0,-2.756351948E0,-2.051114559E0
1.070959625E1,6.380969524E0,-1.125498891E0,1.357364655E-2
1.072959378E1,5.620683193E0,3.688220978E-1,1.069593430E0
1.074959021E1,3.281220436E0,8.353050351E-1,1.432410240E0
1.076958774E1,1.102615118E0,6.345549822E-1,1.153078079E0
1.078958528E1,1.121165037E0,3.439915180E-1,3.690519333E-1
1.080958281E1,1.472512484E0,-5.119731426E-1,-3.827486038E-1
1.082958027E1,6.335369349E-1,-8.964195251E-1,-1.138919830E0
1.084957791E1,-6.833698750E-1,-1.094629407E0,-6.392440796E-1
1.086957577E1,-5.884370804E-1,-3.008818626E-1,1.108331680E-1
1.088957374E1,5.529711843E-1,2.877378464E-1,5.693540573E-1
1.090957180E1,1.143157959E0,4.775615335E-1,5.153999329E-1
1.092956987E1,4.336212277E-1,4.027172923E-1,7.681331635E-1
1.094956807E1,-5.476696491E-1,5.410132408E-1,8.364686966E-1
1.096956620E1,-2.855305970E-1,8.323654532E-1,8.619356155E-1
1.098956434E1,3.621467352E-1,4.808541536E-1,4.246702194E-1
1.100956254E1,-3.947437108E-1,-2.236487269E-1,-2.388620377E-1
1.102956074E1,-8.281261325E-1,-2.720162868E-1,-7.949438095E-1
1.104955884E1,-7.551473379E-1,-3.803977966E-1,-2.769393921E-1
1.106955697E1,-2.915530205E-1,-1.538413763E-1,-1.858205795E-1
1.108955517E1,-6.067436337E-1,-1.349896193E-2,3.346633911E-2
1.110955330E1,-7.586450577E-1,3.513463140E-1,4.104909897E-1
1.112955150E1,-5.830013156E-1,5.057911277E-1,4.741535187E-1
1.114954954E1,-1.085109115E0,3.742989898E-1,7.190017700E-1
1.116954740E1,-8.538917303E-1,6.900825500E-1,1.160515785E0
1.118954510E1,-5.648748875E-1,1.775335789E0,1.990880013E0
1.120954270E1,-1.459074259E0,1.953404188E0,3.285465240E0
1.122954023E1,-2.056610346E0,1.551071882E0,3.658776283E0
1.124953763E1,-6.146910191E-1,1.742533445E0,2.772554398E0
1.126953510E1,7.228598595E-1,1.095205069E0,1.376969337E0
1.128953263E1,-2.579307556E-2,-4.914960265E-2,-1.706171036E-1
1.130953016E1,-7.847976685E-2,-1.625775337E0,-8.456559181E-1
1.132952763E1,-4.967079163E-1,-2.170807600E0,-2.007811546E0
1.134952519E1,-2.307577133E-1,-1.234836340E0,-2.871027708E0
1.136952273E1,1.796051025E0,-8.686304092E-2,-1.500331402E0
1.138952026E1,2.923760891E0,-2.256790400E-1,-1.427600384E0
1.140951779E1,2.670345783E0,-7.387486696E-1,-2.477029324E0
1.142951526E1,1.257910728E0,-4.806051254E-1,-1.166204453E0
1.144951279E1,1.716047764E0,-1.967503309E0,-1.984969616E0
1.146951025E1,-2.235129356E0,-1.962879419E0,1.472534895E0
1.148950772E1,-2.765803337E-1,-3.971204758E-1,3.798790932E0
1.150950525E1,1.063493252E0,1.069772959E0,2.466116428E0
1.152950278E1,1.019807339E0,-1.165883541E-1,9.172835350E-1
1.154950032E1,5.790686607E-1,-9.900627136E-1,8.367724419E-1
1.156949735E1,-5.417380333E-1,-8.883397579E-1,1.020005703E0
1.158949481E1,-1.830733776E0,-9.522917271E-1,6.264314651E-1
1.160949221E1,-2.217090130E0,-3.066015244E-1,5.599288940E-1
1.162948968E1,-1.563275337E0,4.098088741E-1,6.547508240E-1
1.164948714E1,-4.422631264E-1,-2.999818325E-1,8.345460892E-2
1.166948461E1,-5.060963631E-1,-9.288375378E-1,-7.511034012E-1
1.168948208E1,2.322253227E0,-5.302162170E-1,-8.866724968E-1
1.170947954E1,4.377555847E0,7.729768753E-2,-1.281105995E0
1.172947707E1,1.944404602E0,-2.428844929E0,-3.060801506E0
1.174947454E1,2.587419510E0,-3.064319134E0,-4.802428246E0
1.176947207E1,5.932112694E0,-2.463694334E0,-4.492542744E0
1.178946960E1,7.187417984E0,-2.801308870E0,-2.178056717E0
1.180946714E1,8.579642296E0,-1.798597693E0,-4.938693047E-1
1.182946460E1,9.569390297E0,9.210715890E-1,3.191665649E0
1.184946207E1,3.632976770E0,7.987143993E-1,6.417643547E0
1.186946003E1,-2.414213181E0,-7.119214535E-2,6.633108139E0
1.188945720E1,-4.011126518E0,7.042633295E-1,5.270776749E0
1.190945473E1,4.301023483E-1,2.360536575E0,3.118020058E0
1.192945223E1,3.801725388E0,1.167897820E0,6.354503632E-1
1.194944993E1,3.309122086E0,-5.652804375E-1,-1.244653702E0
1.196944780E1,4.148030281E-2,-1.905044079E0,-1.917191505E0
1.198944573E1,9.623245597E-1,-6.611573696E-2,-8.556556702E-2
1.200944380E1,2.713602066E0,5.220568776E-1,1.686801910E0
1.202944193E1,5.107253075E0,1.399453044E0,2.030191422E0
1.204944006E1,3.773324013E0,4.148548841E-1,2.342864990E0
1.206943813E1,5.153675079E-1,-3.489258289E-1,2.899987221E0
1.208943626E1,2.516055107E-1,7.017202973E-1,1.702389240E0
1.210943432E1,1.779568195E0,6.475806832E-1,6.316289902E-1
1.212943246E1,2.701681614E0,3.181867003E-1,1.904487610E-1
1.214943059E1,1.515636444E0,-1.203689098E0,8.653945923E-1
1.216942872E1,2.645492554E-1,-1.803552985E0,1.165455341E0
1.218942715E1,6.444864273E-1,-8.975354433E-1,1.860094547E0
1.220942522E1,1.265368462E0,4.122135639E-1,2.669407606E0
1.222942332E1,1.295948029E-2,2.844975591E-1,3.494001865E0
1.224942128E1,-1.661519051E0,-8.206087351E-2,3.263655901E0
1.226941901E1,-2.779499531E0,3.814685345E-2,2.217533112E0
1.228941661E1,-1.806915760E0,8.279502392E-2,1.208607435E0
1.230941415E1,-5.097417831E-1,-1.900973320E-1,4.608922005E-1
1.232941155E1,3.171501160E-1,1.548516750E-2,7.214493155E-1
1.234940894E1,2.946739197E-1,6.283283234E-1,1.128102541E0
1.236940641E1,-8.239336014E-1,9.278130531E-1,2.259514093E0
1.238940388E1,-1.105328560E0,1.074434996E0,3.286875248E0
1.240940141E1,-6.237840652E-1,5.289771557E-1,3.581809998E0
1.242939887E1,-3.448467255E-1,1.577117443E-1,2.570357323E0
1.244939641E1,-3.992986679E-1,-4.711186886E-2,1.856779099E0
1.246939387E1,2.463836670E-1,1.999696493E-1,1.547676325E0
1.248939140E1,-3.059949875E-1,6.129426956E-1,2.180243492E0
1.250938894E1,-5.419340134E-1,4.187166691E-1,2.384507179E0
1.252938647E1,-1.632079601E0,-4.576272964E-1,2.139454365E0
1.254938393E1,-8.406209946E-2,-6.209723949E-1,9.819631577E-1
1.256938140E1,2.241307259E0,-5.074429512E-1,6.290688515E-1
1.258937893E1,3.308253765E0,-4.117639661E-1,6.250486374E-1
1.260937640E1,1.731075287E0,-4.317189455E-1,6.602439880E-1
1.262937393E1,8.796477318E-1,-4.244586229E-1,3.819398880E-1
1.264937146E1,1.793905258E0,-2.020058632E-1,2.944421768E-1
1.266936899E1,2.338189125E0,-1.991665959E-1,3.447599411E-1
1.268936646E1,1.533523798E0,-1.452373266E-1,3.922452927E-1
1.270936386E1,1.286105752E0,-4.531335831E-2,-5.971431732E-2
1.272936133E1,6.698300838E-1,-3.116402626E-1,-3.688240051E-1
1.274935879E1,-6.129641533E-1,2.546602488E-1,3.117771149E-1
1.276935626E1,-1.660774231E0,2.837830782E-2,1.111994743E0
1.278935366E1,-1.100781918E0,-1.236062050E-1,4.161949158E-1
1.280935116E1,-1.350393295E0,2.697214186E-1,-2.169609070E-3
1.282935012E1,2.226371765E-1,2.811809182E-1,3.664972782E-1
1.284934759E1,1.917769432E0,7.955637574E-2,1.144017816E0
1.286934512E1,4.791668415E0,1.275699377E0,6.792787313E-1
1.288934265E1,4.711872101E0,1.851014853E0,6.749730110E-1
1.290934018E1,3.113874912E0,1.323827863E0,5.232113600E-1
1.292933765E1,1.205274582E0,2.301069796E-1,9.796571732E-2
1.294933518E1,6.656551361E-1,-5.834746361E-1,-1.214853525E0
1.296933265E1,1.522187710E0,-4.519759417E-1,-1.137265921E0
1.298933018E1,1.448175430E0,-5.850742459E-1,-7.284500599E-1
1.300932771E1,3.432912827E-1,-9.588406682E-1,-8.998565674E-1
1.302932528E1,-1.752237320E0,-1.266842127E0,-3.724913597E-1
1.304932288E1,-2.696793556E0,-5.609129667E-1,7.501275539E-1
1.306932061E1,-2.249791145E0,2.687187791E-1,9.385567904E-1
1.308931841E1,-1.994314194E-1,4.130991995E-1,2.831053734E-2
1.310931611E1,-1.087759018E0,1.212275028E-1,-6.283868551E-1
1.312931234E1,-7.197599411E-1,-7.849532366E-1,-1.925653577E0
1.314931007E1,1.560863495E0,-1.452395082E0,-3.531077385E0
1.316930780E1,2.083418369E0,-1.814207077E0,-3.921828508E0
1.318930547E1,-2.151402473E0,-5.424792171E-1,6.565713882E-2
1.320930314E1,1.412815094E0,2.460436821E0,2.723796844E0
1.322930087E1,6.095964909E0,2.202230215E0,2.948977947E0
1.324929817E1,4.198333740E0,-5.384879112E-1,-2.432718277E-1
1.326929590E1,-3.176962852E0,-3.454889297E0,-2.765521526E0
1.328929357E1,-3.409246445E0,-1.136421204E0,-3.572625637E0
1.330929130E1,3.095201969E0,8.436874151E-1,-9.308795929E-1
1.332928853E1,7.421832561E0,1.205060601E0,2.025199890E0
1.334928606E1,6.742017746E0,9.211088419E-1,3.311227798E0
1.336928353E1,1.197112560E0,-3.990012407E-1,3.716033936E0
1.338928100E1,-3.817216396E0,-1.483200669E0,1.810877800E0
1.340927846E1,-2.536997557E0,-4.840764999E-1,-4.108419418E-1
1.342927589E1,2.647794247E0,-1.943588257E-2,-1.362708569E0
1.344927343E1,5.621438980E0,-3.395650387E-1,-1.464068890E0
1.346927089E1,4.112871170E0,-8.110930324E-1,-2.834343910E-1
1.348926842E1,7.007131577E-1,-5.480034351E-1,2.713787079E0
1.350926596E1,-3.413467407E-1,1.239574194E0,4.065076828E0
1.352926349E1,5.826454163E-1,1.532188296E0,3.604918957E0
1.354926139E1,2.743349075E-1,-3.890316486E-1,1.669209480E0
1.356925885E1,-1.157835007E0,-1.307282209E0,3.288892508E-1
1.358925639E1,-1.772059441E0,-1.990323067E-1,3.987659216E-1
1.360925385E1,-1.708799362E0,-4.546723366E-1,7.530785203E-1
1.362925178E1,-1.645751953E0,-6.521871090E-1,1.025986552E0
1.364924932E1,-1.556241035E0,8.197748661E-1,1.287242413E0
1.366924655E1,-1.115127563E0,8.536696434E-1,1.362138271E0
1.368924401E1,-8.461275101E-1,9.385859966E-1,1.813411832E0
1.370924148E1,-9.154243469E-1,7.277338505E-1,2.140026331E0
1.372923898E1,-1.130966187E0,5.006334782E-1,2.038897753E0
1.374923645E1,-2.165365696E0,6.706833839E-2,2.185302973E0
1.376923391E1,-2.380411148E0,3.891689777E-1,2.836123466E0
1.378923131E1,-8.200173378E-1,2.963399887E-2,3.533023357E0
1.380922878E1,3.225808144E-1,-2.247016430E-1,3.548213005E0
1.382922618E1,1.680299759E0,-3.431494236E-1,2.640172958E0
1.384922364E1,3.150436163E0,-2.459826469E-1,1.672609329E0
1.386922117E1,5.230230331E0,1.195156574E-1,1.078062057E0
1.388916081E1,6.244534492E0,3.076567650E-1,5.856065750E-1
1.390915834E1,4.754362583E0,1.447610855E-1,-1.204577446E0
1.392915581E1,-7.580008507E-1,-1.168420553E0,-1.853661537E0
1.394915334E1,-3.065803289E0,-4.762035608E-1,-7.756805420E-1
1.396915111E1,-5.365469456E-1,-1.874797344E-1,3.808717728E-1
1.398914864E1,2.891402245E-1,-3.678878546E-1,-1.259784698E-1
1.400914617E1,-1.129805088E0,-7.506502867E-1,-1.033520222E0
1.402914370E1,-3.386310577E0,-8.718035221E-1,-9.178557396E-1
1.404914117E1,-1.629861832E0,-7.345576286E-1,-1.152720451E-1
1.406913867E1,1.153141975E0,-6.795080900E-1,-2.819776535E-1
1.408913637E1,5.047903061E-1,-2.619695663E-1,-4.098792076E-1
1.410913423E1,-7.652530670E-1,-6.130757928E-1,6.590366364E-3
1.412913223E1,1.064249992E0,-8.868634701E-2,-3.762922287E-1
1.414913030E1,3.064949512E0,5.032317638E-1,4.989876747E-1
1.416912843E1,3.275989532E0,1.818920732E0,2.002784252E0
1.418912650E1,2.198041439E0,1.694016457E0,3.117104530E0
1.420912456E1,-5.942478180E-1,-2.614537477E-1,1.305618286E0
1.422912269E1,1.050969601E0,-4.608560205E-1,2.542624474E-1
1.424912083E1,5.111763954E0,2.049109340E-1,1.042539597E0
1.426911896E1,5.880347252E0,-1.058886409E0,1.860867500E0
1.428911702E1,-4.031953812E-1,-3.005253077E0,2.013103008E0
1.430911516E1,-1.961118221E0,-3.122419357E0,2.142407894E0
1.432911322E1,3.794417858E0,-1.948899150E0,1.011806011E0
1.434911129E1,5.462732792E0,-3.135703087E0,-6.197571754E-1
1.436910939E1,1.068736553E0,-4.164641380E0,-6.336574554E-1
1.438910735E1,-1.544486046E0,-3.625460148E0,1.346539021E0
1.440910508E1,-1.864417076E0,-1.809393883E0,2.302398682E-1
1.442910268E1,-6.127552986E-1,-1.437871456E0,-7.352900505E-1
1.444910022E1,-1.052653313E0,-2.243046284E0,-3.524913788E-1
1.446909762E1,-2.826745033E0,-3.502811432E0,-2.202106237E0
1.448909508E1,-6.746091843E-1,-2.459752083E0,-2.948927641E0
1.450909255E1,2.565709114E0,-1.676836014E-1,-9.010748863E-1
1.452909001E1,3.315401077E-2,-1.207400322E0,-1.791810036E0
1.454908741E1,-2.357092381E0,-2.224811554E0,-1.297378063E0
1.456908488E1,-4.525336742E0,-2.974781990E0,-7.869763374E-1
1.458908241E1,-3.443476200E0,-1.743000507E0,-7.898921967E-1
1.460907988E1,-2.287782669E0,-9.959120750E-1,-7.515368462E-1
1.462907741E1,-1.764978409E0,-2.077081203E0,-1.488539219E0
1.464907494E1,-3.352867126E0,-2.774994850E0,-2.060365915E0
1.466907247E1,-4.147772312E0,-2.389696121E0,-1.037333012E0
1.468906994E1,-3.491283894E0,-2.484446526E0,-2.042965889E-1
1.470906740E1,-2.105896950E0,-3.632387161E0,-3.149600029E-1
1.472906494E1,-8.253312111E-1,-3.439891100E0,2.214097977E-2
1.474906247E1,1.084522724E0,-3.035501957E0,1.419472694E-1
1.476906000E1,2.095278740E0,-3.050964117E0,-9.286422729E-1
1.478905747E1,1.079732418E0,-3.617011786E0,-1.574230194E0
1.480905500E1,8.164863586E-1,-4.038877964E0,-2.843282700E0
1.482905246E1,2.054365873E0,-4.423273563E0,-2.360075951E0
1.484904993E1,4.241289139E0,-2.324227095E0,-1.495892048E0
1.486904740E1,3.852334738E0,-1.321652174E0,-8.955631256E-1
1.488904486E1,2.125260592E0,-1.499817371E0,-3.028450012E-1
1.490904233E1,1.828889251E-1,-2.347678900E0,-1.133018970E0
1.492903973E1,-7.253545523E-1,-3.163324594E0,-2.571090698E0
1.494903719E1,-9.198618531E-1,-3.870271683E0,-2.410448551E0
1.496903466E1,2.488704681E0,-2.709257364E0,-1.774201870E0
1.498903219E1,3.908474445E0,-1.662019491E0,-2.202760220E0
1.500902972E1,3.071848869E0,-1.341829777E0,-1.872696400E0
1.502902726E1,2.749766827E0,-1.162833929E0,-8.646769524E-1
1.504902472E1,3.955879211E0,-2.156475782E-1,-5.578479767E-1
1.506902219E1,5.881347656E0,-3.644713759E-2,-7.506442070E-1
1.508901972E1,5.510993958E0,5.556063652E-1,-1.022076607E-1
1.510901719E1,2.703685760E0,6.858398914E-1,6.481666565E-1
1.512901472E1,-2.026834488E-1,2.075397521E-1,1.065134048E0
1.514901225E1,-1.312321186E0,-3.796282411E-2,9.974422455E-1
1.516900982E1,-1.895618439E-2,2.624342442E-1,8.257560730E-1
1.518900742E1,2.082283020E0,9.049099684E-1,9.906134605E-1
1.520900515E1,3.515023232E0,1.519456148E0,1.313368320E0
1.522900295E1,3.158809185E0,1.127156973E0,8.560414314E-1
1.524900075E1,2.732723713E0,5.381814241E-1,2.763533592E-1
1.526899848E1,2.857107639E0,2.088991404E-1,2.370815277E-1
1.528899615E1,3.465009689E0,-4.291284084E-2,1.458201408E-1
1.530899388E1,2.481700897E0,-1.181248188E0,-4.485964775E-1
1.532899154E1,-2.229523659E-1,-1.395773172E0,-1.054378033E0
1.534898921E1,-6.378066540E-1,-4.035747051E-1,-1.067780972E0
1.536898694E1,1.380143404E0,-2.850658894E-1,2.846231461E-1
1.538898467E1,3.244777679E0,-9.552133083E-1,1.550302505E-1
1.540898241E1,3.840537310E0,-1.416941881E0,-9.776182175E-1
1.542898007E1,2.759439945E0,-1.978759050E0,-1.139123440E0
1.544897780E1,1.175644517E0,-2.492642879E0,-1.092982292E0
1.546897544E1,1.126762152E0,-2.649826527E0,-1.210646152E0
1.548897304E1,2.038523674E0,-2.403526306E0,-1.088220119E0
1.550897050E1,3.062518120E0,-3.414765120E0,-9.890933037E-1
1.552896797E1,2.009038687E0,-5.006201744E0,-1.447186947E0
1.554896537E1,8.396506310E-1,-4.620349884E0,-1.703520298E0
1.556896277E1,5.418949127E-1,-3.993690014E0,-1.511041164E0
1.558896027E1,-5.647468567E-2,-3.356538773E0,-7.407236099E-2
1.560895773E1,2.657634258E0,-2.459385157E0,7.409858704E-2
1.562895526E1,3.416549206E0,-2.916649103E0,8.576483727E-1
1.564895280E1,7.482814789E-1,-5.341030598E0,-1.556349754E0
1.566895033E1,-2.017267704E0,-3.378920555E0,-3.327917099E0
1.568894779E1,-4.428018570E0,-1.369925499E0,-1.076804399E0
