"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.018954190E-1,2.426515520E-1,-1.510242186E-2,-1.920493096E-1,3.098238147E-1
6.038957850E-1,2.536471188E-1,7.800749154E-4,-1.718907654E-1,3.064048052E-1
6.058946510E-1,2.676970363E-1,2.460381947E-2,-1.285193264E-1,2.979668915E-1
6.078945170E-1,2.750273943E-1,3.437766433E-2,-1.095825061E-1,2.980439851E-1
6.098943830E-1,2.860229909E-1,6.431005895E-2,-6.987626851E-2,3.013762232E-1
6.118942490E-1,2.994620502E-1,8.630120754E-2,-2.711569704E-2,3.128269153E-1
6.138941150E-1,3.025163710E-1,9.729678184E-2,-9.400605224E-3,3.179169544E-1
6.158940150E-1,3.080141246E-1,1.266183108E-1,3.030563518E-2,3.343999538E-1
6.178938480E-1,3.171771169E-1,1.486094594E-1,6.817927957E-2,3.568396125E-1
6.198936810E-1,3.165662587E-1,1.583832949E-1,8.467264473E-2,3.639628017E-1
6.218942810E-1,3.159553707E-1,1.785418540E-1,1.188810989E-1,3.818870325E-1
6.238941140E-1,3.165662587E-1,2.011438757E-1,1.488134861E-1,4.035077552E-1
6.258939470E-1,3.153445125E-1,2.109177262E-1,1.628633887E-1,4.128594581E-1
6.278937800E-1,3.061815500E-1,2.371849269E-1,1.897414774E-1,4.312837342E-1
6.298936130E-1,3.000728786E-1,2.628412843E-1,2.086782902E-1,4.501954043E-1
6.318934790E-1,2.951859832E-1,2.701716721E-1,2.227281928E-1,4.579687161E-1
6.338932790E-1,2.848012745E-1,2.946062684E-1,2.404432893E-1,4.750974581E-1
6.358930790E-1,2.707513869E-1,3.196517229E-1,2.593801022E-1,4.927084075E-1
6.378928790E-1,2.615883648E-1,3.349233568E-1,2.667104900E-1,5.017336076E-1
6.398926790E-1,2.463167459E-1,3.581362367E-1,2.832038701E-1,5.187850570E-1
6.418925450E-1,2.273799330E-1,3.880686462E-1,2.984754741E-1,5.398022941E-1
6.438923450E-1,2.151626348E-1,4.045620263E-1,3.082493246E-1,5.522526945E-1
6.458921450E-1,1.962257922E-1,4.369378686E-1,3.235209584E-1,5.780009283E-1
6.478919450E-1,1.736237854E-1,4.650376439E-1,3.406251967E-1,6.020222203E-1
6.498916780E-1,1.632390767E-1,4.796984196E-1,3.461229503E-1,6.136437620E-1
6.518914110E-1,1.412479281E-1,5.065764785E-1,3.595620096E-1,6.370679277E-1
6.538914440E-1,1.180350482E-1,5.267350674E-1,3.705575764E-1,6.547480594E-1
6.558911770E-1,1.088720709E-1,5.389523506E-1,3.748336434E-1,6.654494904E-1
6.578909100E-1,8.871351928E-2,5.615543723E-1,3.870509267E-1,6.877658187E-1
6.598906430E-1,6.916582584E-2,5.804911852E-1,3.962139189E-1,7.062148378E-1
6.618915090E-1,5.206159875E-2,5.920976400E-1,4.059877694E-1,7.198028162E-1
6.638908090E-1,4.595294967E-2,5.994280577E-1,4.096529484E-1,7.274896618E-1
6.658912090E-1,4.412035272E-2,6.146996617E-1,4.261462986E-1,7.492682747E-1
6.678909420E-1,4.350948706E-2,6.208083034E-1,4.359201789E-1,7.598173645E-1
6.698906750E-1,4.412035272E-2,6.214191914E-1,4.573004544E-1,7.728079467E-1
6.718904080E-1,4.961813986E-2,6.122561693E-1,4.756264091E-1,7.768784060E-1
6.738901410E-1,5.206159875E-2,6.085910201E-1,4.866219759E-1,7.809573530E-1
6.758898740E-1,5.633765832E-2,5.927084684E-1,5.000609756E-1,7.775205718E-1
6.778896740E-1,5.939198285E-2,5.731608272E-1,5.147218108E-1,7.726443451E-1
6.798894070E-1,6.183544546E-2,5.658304691E-1,5.208304524E-1,7.715258274E-1
6.818883730E-1,6.977669895E-2,5.420066714E-1,5.354912281E-1,7.651084073E-1
6.838881060E-1,7.588534802E-2,5.194046497E-1,5.513737202E-1,7.612836236E-1
6.858878390E-1,8.260486275E-2,5.059656501E-1,5.568714738E-1,7.569218194E-1
6.878875720E-1,8.321572840E-2,4.650376439E-1,5.709213614E-1,7.410371574E-1
6.898873050E-1,6.061371788E-2,3.899012506E-1,5.898582339E-1,7.096687566E-1
6.918870380E-1,4.534208402E-2,3.483623862E-1,5.923016071E-1,6.886460996E-1
6.938868380E-1,1.418795623E-2,2.836107016E-1,5.904690623E-1,6.552022907E-1
6.958865710E-1,-9.635788389E-3,2.316871285E-1,5.880256295E-1,6.320964443E-1
6.978863040E-1,-1.940963231E-2,2.054199427E-1,5.849712491E-1,6.202946469E-1
6.998860370E-1,-4.445510730E-2,1.669354290E-1,5.806952715E-1,6.058470866E-1
7.018857030E-1,-6.766798347E-2,1.339486986E-1,5.764191747E-1,5.956343465E-1
7.038854360E-1,-8.171788603E-2,1.223422587E-1,5.721431375E-1,5.907564734E-1
7.058851690E-1,-1.055416316E-1,1.082923561E-1,5.660344958E-1,5.858850748E-1
7.078849020E-1,-1.318088323E-1,9.546418488E-2,5.550388694E-1,5.784074043E-1
7.098847020E-1,-1.464696079E-1,9.179899842E-2,5.452650189E-1,5.720090410E-1
7.118844350E-1,-1.721259505E-1,9.851851314E-2,5.238847733E-1,5.601682746E-1
7.138838680E-1,-1.965605468E-1,1.192879304E-1,5.000609756E-1,5.503877162E-1
7.158836010E-1,-2.045018077E-1,1.260074526E-1,4.847893715E-1,5.410356755E-1
7.178833340E-1,-2.271038145E-1,1.565507054E-1,4.505809247E-1,5.283061950E-1
7.198830670E-1,-2.454297841E-1,1.932026148E-1,4.114855230E-1,5.166075540E-1
7.218817330E-1,-2.631448805E-1,2.274110913E-1,3.681141138E-1,5.064277178E-1
7.238814660E-1,-2.692535222E-1,2.451261729E-1,3.436795175E-1,5.006994214E-1
7.258812660E-1,-2.863577604E-1,2.787237465E-1,2.972537577E-1,4.980436631E-1
7.278809990E-1,-2.918555439E-1,2.866650224E-1,2.728191614E-1,4.917182002E-1
7.298807320E-1,-3.040728569E-1,3.147647977E-1,2.257825136E-1,4.924580425E-1
7.318804650E-1,-3.162901402E-1,3.337016404E-1,1.787458956E-1,4.933014623E-1
7.338801980E-1,-3.211770654E-1,3.404211402E-1,1.573656052E-1,4.937663351E-1
7.358799310E-1,-3.321726322E-1,3.465298116E-1,1.139941737E-1,4.933723133E-1
7.378801970E-1,-3.370595574E-1,3.385885656E-1,7.245533913E-2,4.832195548E-1
7.398799970E-1,-3.395030200E-1,3.312581778E-1,5.107505247E-2,4.770775010E-1
7.418802300E-1,-3.450008035E-1,3.074344099E-1,8.925352246E-3,4.621916623E-1
7.438799630E-1,-3.462225199E-1,2.793346345E-1,-1.428752672E-2,4.450865138E-1
7.458796960E-1,-3.468334079E-1,2.646738589E-1,-5.032857507E-2,4.391794962E-1
7.478794290E-1,-3.468334079E-1,2.316871285E-1,-8.881308883E-2,4.264505869E-1
7.498791620E-1,-3.450008035E-1,2.096959800E-1,-1.065281853E-1,4.175478567E-1
7.518788950E-1,-3.468334079E-1,1.706006229E-1,-1.395149082E-1,4.109286981E-1
7.538786280E-1,-3.443899453E-1,1.284509152E-1,-1.663929820E-1,4.034732909E-1
7.558784280E-1,-3.425573409E-1,1.064597592E-1,-1.792211384E-1,4.009980406E-1
7.578777940E-1,-3.382812738E-1,6.858611852E-2,-2.042666227E-1,4.010774601E-1
7.598781600E-1,-3.364486992E-1,2.826900966E-2,-2.293120921E-1,4.081432343E-1
7.618779600E-1,-3.352269530E-1,-1.021549944E-2,-2.513032258E-1,4.190880310E-1
7.638776930E-1,-3.358378410E-1,-3.037405200E-2,-2.580227554E-1,4.246002600E-1
7.658774260E-1,-3.340052068E-1,-6.824769825E-2,-2.726835310E-1,4.365472879E-1
7.678771590E-1,-3.346160948E-1,-9.329317510E-2,-2.818464935E-1,4.473354371E-1
7.698768920E-1,-3.352269530E-1,-1.354428679E-1,-2.965072691E-1,4.675878967E-1
7.718766920E-1,-3.407247663E-1,-1.727056652E-1,-3.032267690E-1,4.877161947E-1
7.738764250E-1,-3.413355947E-1,-1.867555529E-1,-3.099463284E-1,4.974478377E-1
7.758761580E-1,-3.492768407E-1,-2.319595814E-1,-3.136115074E-1,5.235950118E-1
7.778758910E-1,-3.584398627E-1,-2.612811327E-1,-3.136115074E-1,5.432302855E-1
7.798756240E-1,-3.645485044E-1,-2.802179158E-1,-3.136115074E-1,5.565697350E-1
7.818753570E-1,-3.767658174E-1,-3.199241757E-1,-3.105571568E-1,5.837377040E-1
7.838750900E-1,-3.822635710E-1,-3.309197426E-1,-3.099463284E-1,5.930430341E-1
7.858748230E-1,-3.859287798E-1,-3.388609886E-1,-3.050593734E-1,5.973516669E-1
7.878746230E-1,-4.018112719E-1,-3.620738685E-1,-2.965072691E-1,6.168195402E-1
7.898743560E-1,-4.091416597E-1,-3.797889650E-1,-2.879551649E-1,6.281359189E-1
7.918740890E-1,-4.158611894E-1,-3.883410990E-1,-2.787921727E-1,6.336200861E-1
7.938738220E-1,-4.305219352E-1,-4.066670537E-1,-2.671857178E-1,6.497041150E-1
7.958735550E-1,-4.372414649E-1,-4.194951952E-1,-2.555792928E-1,6.576299052E-1
7.978727550E-1,-4.433501065E-1,-4.280473292E-1,-2.464163154E-1,6.637053815E-1
7.998724880E-1,-4.506804943E-1,-4.433189631E-1,-2.305338234E-1,6.728970610E-1
8.018717210E-1,-4.586217403E-1,-4.573688805E-1,-2.146513164E-1,6.823454999E-1
8.038715210E-1,-4.610652030E-1,-4.640883803E-1,-2.060992122E-1,6.858833949E-1
8.058712540E-1,-4.659521282E-1,-4.799708724E-1,-1.877732575E-1,6.947965316E-1
8.078709870E-1,-4.671738446E-1,-4.940207899E-1,-1.737233549E-1,7.017747117E-1
8.098707200E-1,-4.671738446E-1,-5.001294017E-1,-1.663929820E-1,7.043205548E-1
8.118704530E-1,-4.671738446E-1,-5.129575729E-1,-1.529539376E-1,7.104729268E-1
8.138701860E-1,-4.610652030E-1,-5.270075202E-1,-1.382931620E-1,7.137527908E-1
8.158699190E-1,-4.586217403E-1,-5.325053334E-1,-1.327953786E-1,7.152135649E-1
8.178700850E-1,-4.531239569E-1,-5.483877659E-1,-1.193563491E-1,7.213157424E-1
8.198692510E-1,-4.415175319E-1,-5.606051087E-1,-1.071390435E-1,7.215917083E-1
8.218689840E-1,-4.274676144E-1,-5.734332204E-1,-9.370001405E-2,7.213417444E-1
8.238687170E-1,-4.231915474E-1,-5.844288468E-1,-9.003482014E-2,7.271550259E-1
8.258684500E-1,-4.054764807E-1,-5.978678465E-1,-8.087184280E-2,7.269094808E-1
8.278681830E-1,-3.993678391E-1,-6.064199805E-1,-7.659577578E-2,7.301416140E-1
8.298679160E-1,-3.798201382E-1,-6.229133010E-1,-6.926539540E-2,7.328587947E-1
8.318676490E-1,-3.633267581E-1,-6.375740767E-1,-6.254588068E-2,7.364910207E-1
8.338674490E-1,-3.553855419E-1,-6.442936659E-1,-5.826982483E-2,7.381114982E-1
8.358672490E-1,-3.333943784E-1,-6.595652699E-1,-5.643722787E-2,7.411904732E-1
8.378669820E-1,-3.126249313E-1,-6.668956280E-1,-5.216117203E-2,7.383799254E-1
8.398667150E-1,-3.034619689E-1,-6.742259860E-1,-4.971771315E-2,7.410409555E-1
8.418674480E-1,-2.710861266E-1,-6.778912544E-1,-4.666338488E-2,7.315748166E-1
8.438671810E-1,-2.588688135E-1,-6.760585904E-1,-4.605251923E-2,7.253889404E-1
8.458669140E-1,-2.484841049E-1,-6.760585904E-1,-4.421992600E-2,7.216335427E-1
8.478666470E-1,-2.252712250E-1,-6.687282324E-1,-4.605251923E-2,7.071530302E-1
8.498664470E-1,-2.045018077E-1,-6.571217775E-1,-4.849597812E-2,6.899144003E-1
8.518661800E-1,-1.941170990E-1,-6.534566283E-1,-4.971771315E-2,6.834902079E-1
8.538659130E-1,-1.733476669E-1,-6.418501735E-1,-5.277203768E-2,6.669377383E-1
8.558656460E-1,-1.525782645E-1,-6.345197558E-1,-6.376761198E-2,6.557146908E-1
8.578653790E-1,-1.421935409E-1,-6.308546066E-1,-6.743279845E-2,6.501874500E-1
8.598651120E-1,-1.232567206E-1,-6.143612266E-1,-8.453703672E-2,6.322803543E-1
8.618649120E-1,-1.024873033E-1,-5.911483765E-1,-9.919779748E-2,6.081120401E-1
8.638646450E-1,-9.271346033E-2,-5.752658844E-1,-1.083607748E-1,5.926792396E-1
8.658644450E-1,-7.622010261E-2,-5.459443331E-1,-1.285193264E-1,5.660229113E-1
8.678641780E-1,-6.094846874E-2,-5.105141401E-1,-1.468452960E-1,5.346989284E-1
8.698639110E-1,-5.300722271E-2,-4.909664690E-1,-1.596734673E-1,5.189927317E-1
8.718636440E-1,-4.078991711E-2,-4.482058585E-1,-1.810537428E-1,4.851110869E-1
8.738633770E-1,-2.490741946E-2,-4.048344493E-1,-2.024340183E-1,4.533109778E-1
8.758631100E-1,-2.063136362E-2,-3.828432858E-1,-2.140404731E-1,4.390990307E-1
8.778628430E-1,-1.085751876E-2,-3.333632350E-1,-2.372533381E-1,4.093141564E-1
8.798625760E-1,1.380555477E-4,-2.881591916E-1,-2.622988224E-1,3.896619188E-1
8.818623090E-1,5.024977494E-3,-2.399008274E-1,-2.842899859E-1,3.720194262E-1
8.838620420E-1,9.301033802E-3,-2.172988057E-1,-2.910094857E-1,3.633067588E-1
8.858617750E-1,1.296622586E-2,-1.714839190E-1,-3.123897612E-1,3.565981217E-1
8.878615080E-1,1.418795623E-2,-1.464384496E-1,-3.191092908E-1,3.513918854E-1
8.898612410E-1,1.602055132E-2,-1.006235555E-1,-3.319374621E-1,3.472236120E-1
8.918609740E-1,1.235536020E-2,-6.091731787E-2,-3.429329991E-1,3.485206112E-1
8.938607070E-1,1.174449548E-2,-3.526097536E-2,-3.453764915E-1,3.473703938E-1
8.958604400E-1,9.911899455E-3,4.445266444E-3,-3.502633870E-1,3.504317999E-1
8.978602400E-1,6.857573055E-3,4.170804471E-2,-3.502633870E-1,3.528045175E-1
8.998599730E-1,5.024977494E-3,6.247746199E-2,-3.453764915E-1,3.510179548E-1
9.018587060E-1,-1.083674957E-3,1.150118783E-1,-3.380461037E-1,3.570771272E-1
9.038584390E-1,-4.138000775E-3,1.333378255E-1,-3.313266039E-1,3.571742113E-1
9.058577390E-1,-4.138000775E-3,1.510529369E-1,-3.246070743E-1,3.580556737E-1
9.078574720E-1,-9.635788389E-3,1.828179210E-1,-3.093354404E-1,3.594490998E-1
9.098572050E-1,-1.696617156E-2,2.237458974E-1,-2.928420603E-1,3.689262120E-1
9.118566380E-1,-1.879876666E-2,2.402392626E-1,-2.806247771E-1,3.698899328E-1
9.138564380E-1,-2.246395871E-2,2.720042467E-1,-2.592444718E-1,3.764287925E-1
9.158561710E-1,-2.918347530E-2,3.153756857E-1,-2.348098755E-1,3.942704351E-1
9.178559040E-1,-3.040520661E-2,3.330907524E-1,-2.244251668E-1,4.027909897E-1
9.198556370E-1,-3.834645450E-2,3.654666245E-1,-1.981579661E-1,4.174959685E-1
9.218557370E-1,-4.201164469E-2,4.027293921E-1,-1.761668175E-1,4.415775007E-1
9.238554700E-1,-4.567683861E-2,4.204444885E-1,-1.633386463E-1,4.533645938E-1
9.258552030E-1,-5.117462575E-2,4.479334354E-1,-1.401257664E-1,4.721212083E-1
9.278550030E-1,-5.911587179E-2,4.766440988E-1,-1.211889386E-1,4.953494141E-1
9.298548030E-1,-6.217020005E-2,4.888614118E-1,-1.108042374E-1,5.051021607E-1
9.318545360E-1,-7.133317739E-2,5.090199709E-1,-9.247828275E-2,5.222470543E-1
9.338542690E-1,-7.683096081E-2,5.267350674E-1,-7.598491758E-2,5.377048776E-1
9.358540020E-1,-8.110702783E-2,5.377306342E-1,-6.804367155E-2,5.480533972E-1
9.378537350E-1,-8.904827386E-2,5.523914099E-1,-5.032857507E-2,5.617818351E-1
9.398534680E-1,-9.698951989E-2,5.633869767E-1,-3.566781059E-2,5.727862125E-1
9.418532340E-1,-1.073742285E-1,5.707173347E-1,-2.345050685E-2,5.812034303E-1
9.438530340E-1,-1.116502807E-1,5.743825436E-1,-1.673098840E-2,5.853725459E-1
9.458527670E-1,-1.238675937E-1,5.701065063E-1,-5.124548450E-3,5.834302618E-1
9.478525000E-1,-1.269219071E-1,5.701065063E-1,-2.376265766E-4,5.840639139E-1
9.498522330E-1,-1.366957575E-1,5.639978051E-1,1.625573449E-2,5.805544791E-1
9.518519660E-1,-1.446370035E-1,5.621652007E-1,3.641428798E-2,5.816146285E-1
9.538516990E-1,-1.513565183E-1,5.707173347E-1,5.901630223E-2,5.933885706E-1
9.558514320E-1,-1.550217122E-1,5.585000515E-1,1.011660025E-1,5.883779388E-1
9.578511650E-1,-1.568543017E-1,5.291785002E-1,1.347635984E-1,5.681499665E-1
9.598509650E-1,-1.599086523E-1,5.187938213E-1,1.524786800E-1,5.638861179E-1
9.618506310E-1,-1.678498834E-1,4.803093076E-1,1.915740669E-1,5.436646369E-1
9.638503640E-1,-1.660172939E-1,4.644267857E-1,2.025696337E-1,5.331870569E-1
9.658502300E-1,-1.678498834E-1,4.436573684E-1,2.135652155E-1,5.202072137E-1
9.678499630E-1,-1.678498834E-1,4.039511383E-1,2.318911552E-1,4.950995994E-1
9.698496960E-1,-1.666281521E-1,3.703535497E-1,2.398324162E-1,4.716421108E-1
9.718497960E-1,-1.654064357E-1,3.514167070E-1,2.447193265E-1,4.590648535E-1
9.738495290E-1,-1.617412418E-1,3.117104769E-1,2.441084683E-1,4.276828205E-1
9.758493290E-1,-1.605194956E-1,2.781128883E-1,2.422758788E-1,4.022572418E-1
9.778490950E-1,-1.611303687E-1,2.597869337E-1,2.416650057E-1,3.896847721E-1
9.798488610E-1,-1.531891227E-1,2.255784869E-1,2.312802970E-1,3.575515863E-1
9.818482610E-1,-1.470804811E-1,1.993112862E-1,2.202847302E-1,3.314860767E-1
9.838480270E-1,-1.458587348E-1,1.809853166E-1,2.153978050E-1,3.169016721E-1
9.858477930E-1,-1.397500932E-1,1.620484889E-1,1.995152980E-1,2.925682065E-1
9.878475590E-1,-1.305871159E-1,1.400573552E-1,1.836328059E-1,2.653112606E-1
9.898473250E-1,-1.287545115E-1,1.333378255E-1,1.769133061E-1,2.562323512E-1
9.918471580E-1,-1.208132654E-1,1.186770722E-1,1.653068513E-1,2.366568141E-1
9.938469240E-1,-1.128720194E-1,1.076814979E-1,1.469808966E-1,2.143333425E-1
9.958466900E-1,-1.043199003E-1,9.974024445E-2,1.378179193E-1,1.995608599E-1
9.978464560E-1,-9.821125120E-2,9.057725966E-2,1.249897480E-1,1.829538929E-1
9.998462220E-1,-8.782653511E-2,8.752293885E-2,1.121615767E-1,1.671944508E-1
1.001845955E0,-7.927443087E-2,8.263601363E-2,1.036094651E-1,1.544281949E-1
1.003845755E0,-7.194404304E-2,8.019255847E-2,9.811168164E-2,1.457144256E-1
1.005845588E0,-6.644625962E-2,7.958168536E-2,9.322475642E-2,1.394245505E-1
1.007844988E0,-6.033760309E-2,8.080342412E-2,9.261389077E-2,1.369202412E-1
1.009844754E0,-5.361808836E-2,7.286217809E-2,9.261389077E-2,1.294647796E-1
1.011844520E0,-4.750943556E-2,7.041871548E-2,9.627908468E-2,1.283962776E-1
1.013844286E0,-4.628770426E-2,7.041871548E-2,9.444648772E-2,1.265760092E-1
1.015844052E0,-4.140077904E-2,7.102958113E-2,1.011660025E-1,1.303602161E-1
1.017843818E0,-3.651385754E-2,7.286217809E-2,1.078855246E-1,1.352088947E-1
1.019843584E0,-3.590299189E-2,7.041871548E-2,1.084963828E-1,1.342359319E-1
1.021843484E0,-3.529212996E-2,7.225131243E-2,1.182702333E-1,1.430162042E-1
1.023843717E0,-3.284866735E-2,6.919698417E-2,1.182702333E-1,1.409081461E-1
1.025843183E0,-3.101607040E-2,6.919698417E-2,1.231571510E-1,1.446302288E-1
1.027842949E0,-3.284866735E-2,6.980784237E-2,1.274332106E-1,1.489677582E-1
1.029842715E0,-3.223780170E-2,7.102958113E-2,1.310984045E-1,1.525492344E-1
1.031842481E0,-3.345953301E-2,7.041871548E-2,1.353744566E-1,1.562196510E-1
1.033842247E0,-3.468126431E-2,7.347303629E-2,1.408722401E-1,1.626224621E-1
1.035842013E0,-3.590299189E-2,7.041871548E-2,1.408722401E-1,1.615326850E-1
1.037841813E0,-3.651385754E-2,7.164043933E-2,1.408722401E-1,1.622054326E-1
1.039841546E0,-3.895732015E-2,6.919698417E-2,1.378179193E-1,1.590587133E-1
1.041841279E0,-3.712472692E-2,6.736438721E-2,1.372070462E-1,1.572958344E-1
1.043841012E0,-3.712472692E-2,6.431005895E-2,1.341527253E-1,1.533329148E-1
1.045840745E0,-3.895732015E-2,5.881227553E-2,1.256006211E-1,1.440557967E-1
1.047840478E0,-3.529212996E-2,5.209275335E-2,1.133833081E-1,1.296725257E-1
1.049840211E0,-3.834645450E-2,4.537323862E-2,1.066637859E-1,1.220915418E-1
1.051839944E0,-3.773558885E-2,3.865372017E-2,9.383562207E-2,1.082737675E-1
1.053839744E0,-3.773558885E-2,2.887987718E-2,8.039658517E-2,9.338968293E-2
1.055839477E0,-3.651385754E-2,2.154949307E-2,7.367707044E-2,8.500560660E-2
1.057839210E0,-3.345953301E-2,1.055391878E-2,5.779457092E-2,6.761019138E-2
1.059838943E0,-3.407039493E-2,-4.106846638E-3,4.496639967E-2,5.656531711E-2
1.061838676E0,-2.857261151E-2,-9.604634717E-3,3.580342233E-2,4.680307882E-2
1.063838376E0,-2.979434282E-2,-2.670885995E-2,1.808833145E-2,4.391188675E-2
1.065838109E0,-2.979434282E-2,-4.014789686E-2,-3.902818076E-3,5.014766669E-2
1.067838275E0,-2.918347530E-2,-4.870000854E-2,-1.734185405E-2,5.936418082E-2
1.069838075E0,-3.162693605E-2,-6.885856390E-2,-4.788511619E-2,8.963676287E-2
1.071837808E0,-3.101607040E-2,-8.596279472E-2,-7.781751454E-2,1.200298474E-1
1.073837541E0,-3.284866735E-2,-9.756922722E-2,-9.370001405E-2,1.392066151E-1
1.075837674E0,-3.284866735E-2,-1.165060475E-1,-1.266867220E-1,1.752204885E-1
1.077837407E0,-3.529212996E-2,-1.232255697E-1,-1.450126916E-1,1.935426470E-1
1.079837140E0,-3.407039493E-2,-1.439950019E-1,-1.749450862E-1,2.291312628E-1
1.081836873E0,-3.407039493E-2,-1.775925756E-1,-2.177056521E-1,2.830117765E-1
1.083836473E0,-3.223780170E-2,-1.873664260E-1,-2.317555547E-1,2.997600550E-1
1.085836873E0,-3.162693605E-2,-1.989728510E-1,-2.458054572E-1,3.178219334E-1
1.087836606E0,-3.162693605E-2,-2.234074771E-1,-2.653531432E-1,3.483151655E-1
1.089836339E0,-2.979434282E-2,-2.350139171E-1,-2.763487101E-1,3.639888098E-1
1.091836072E0,-2.551828325E-2,-2.594485283E-1,-2.940638065E-1,3.929863152E-1
1.093835805E0,-2.063136362E-2,-2.814396620E-1,-3.075028360E-1,4.173630681E-1
1.095835538E0,-1.879876666E-2,-2.930461168E-1,-3.123897612E-1,4.287385953E-1
1.097834838E0,-1.635530591E-2,-3.168698549E-1,-3.209418952E-1,4.513066597E-1
1.099834638E0,-1.269011479E-2,-3.400827348E-1,-3.288831115E-1,4.732667393E-1
1.101834304E0,-4.138000775E-3,-3.571869433E-1,-3.374352455E-1,4.913880141E-1
1.103834037E0,7.489207783E-4,-3.632956147E-1,-3.429329991E-1,4.995871360E-1
1.105833770E0,7.468438707E-3,-3.803998530E-1,-3.539285958E-1,5.196395642E-1
1.107833503E0,1.174449548E-2,-3.920062780E-1,-3.594263792E-1,5.319719704E-1
1.109833236E0,1.846401207E-2,-4.103322327E-1,-3.624807000E-1,5.478190567E-1
1.111832969E0,2.151833847E-2,-4.262147248E-1,-3.655350208E-1,5.619055810E-1
1.113832702E0,2.518353052E-2,-4.365994334E-1,-3.637024462E-1,5.687993889E-1
1.115832502E0,2.701612748E-2,-4.543145299E-1,-3.606481254E-1,5.806880691E-1
1.117832235E0,2.884872258E-2,-4.726405144E-1,-3.527068794E-1,5.904434328E-1
1.119831968E0,2.884872258E-2,-4.732513428E-1,-3.514851332E-1,5.902041012E-1
1.121831768E0,3.251391277E-2,-4.787491560E-1,-3.429329991E-1,5.897973811E-1
1.123831501E0,3.556824103E-2,-4.860795140E-1,-3.337700367E-1,5.907121390E-1
1.125831234E0,3.373564407E-2,-4.891338646E-1,-3.294939995E-1,5.907252550E-1
1.127830967E0,3.740083799E-2,-4.909664690E-1,-3.184984028E-1,5.864197550E-1
1.129830700E0,3.984429687E-2,-4.958533645E-1,-3.062811196E-1,5.841799819E-1
1.131830500E0,4.350948706E-2,-4.946316481E-1,-3.026159406E-1,5.814894240E-1
1.133830233E0,4.595294967E-2,-5.013511777E-1,-2.897877395E-1,5.808972464E-1
1.135829566E0,4.900727421E-2,-5.044054985E-1,-2.781813145E-1,5.781102521E-1
1.137829299E0,5.206159875E-2,-5.007402897E-1,-2.708509266E-1,5.716742711E-1
1.139829032E0,5.633765832E-2,-5.037946105E-1,-2.604662180E-1,5.699347261E-1
1.141829365E0,6.244631112E-2,-5.013511777E-1,-2.476380467E-1,5.626518882E-1
1.143828831E0,6.305717677E-2,-5.013511777E-1,-2.390859425E-1,5.590092117E-1
1.145828564E0,7.038755715E-2,-4.934099019E-1,-2.054883391E-1,5.391040688E-1
1.147828364E0,8.749178052E-2,-5.007402897E-1,-1.523430794E-1,5.306637949E-1
1.149828097E0,9.360044450E-2,-5.037946105E-1,-1.272975951E-1,5.279912220E-1
1.151827830E0,1.076503396E-1,-5.092924237E-1,-7.781751454E-2,5.263296819E-1
1.153827563E0,1.198676452E-1,-5.190662146E-1,-2.894829400E-2,5.335128782E-1
1.155827296E0,1.247545630E-1,-5.263966322E-1,-6.957144476E-3,5.410226587E-1
1.157827462E0,1.394153237E-1,-5.441116691E-1,3.335996345E-2,5.626784411E-1
1.159827195E0,1.552978158E-1,-5.624376535E-1,6.451409310E-2,5.870396868E-1
1.161827061E0,1.693477333E-1,-5.709897876E-1,8.955956250E-2,6.022697963E-1
1.163826427E0,1.736237854E-1,-5.740441084E-1,9.750081599E-2,6.076004167E-1
1.165826160E0,1.864519566E-1,-5.795419216E-1,1.121615767E-1,6.190423171E-1
1.167825893E0,1.943932027E-1,-5.844288468E-1,1.176593602E-1,6.270482591E-1
1.169825626E0,2.047779113E-1,-5.838180184E-1,1.176593602E-1,6.297786886E-1
1.171825359E0,2.176060826E-1,-5.807636380E-1,1.103289798E-1,6.299295946E-1
1.173825092E0,2.249364555E-1,-5.795419216E-1,1.066637859E-1,6.307475019E-1
1.175824825E0,2.347103059E-1,-5.679354668E-1,8.894869685E-2,6.209279288E-1
1.177824191E0,2.444841415E-1,-5.544964671E-1,7.123360783E-2,6.101746097E-1
