"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.129352118E1,2.015409321E-1,9.310136735E-2,5.451789126E-2
4.130551965E1,1.899344921E-1,6.805588305E-2,8.445028961E-2
4.131751781E1,1.740520000E-1,6.011464074E-2,8.811547607E-2
4.132951621E1,2.009300739E-1,5.828204378E-2,8.261769265E-2
4.134151468E1,2.956141829E-1,7.355367392E-2,4.963096976E-2
4.135351251E1,4.287828207E-1,1.040969416E-1,-4.599815293E-4
4.136551104E1,5.912729502E-1,1.413597167E-1,-4.444228113E-2
4.137750944E1,6.890113950E-1,1.761790365E-1,-5.360525846E-2
4.138950790E1,7.617043257E-1,1.951158643E-1,-4.138795286E-2
4.140150647E1,8.484472036E-1,2.317677736E-1,-3.833362460E-2
4.141350576E1,1.015213490E0,3.117911220E-1,-5.421612039E-2
4.142550436E1,1.311483026E0,4.467923343E-1,-8.475938439E-2
4.143750302E1,1.603476644E0,6.343279481E-1,-1.024744809E-1
4.144950205E1,1.906465769E0,8.310265541E-1,-8.964630961E-2
4.146150068E1,2.076286316E0,9.513670206E-1,-7.559640706E-2
4.147349968E1,2.108051300E0,9.354845285E-1,-6.887689233E-2
4.148549715E1,2.044521332E0,7.949855328E-1,-2.917064913E-2
4.149749568E1,1.975493670E0,6.239432096E-1,4.657664150E-2
4.150949384E1,1.886307240E0,4.993267655E-1,1.424824893E-1
4.152149231E1,1.811781764E0,4.718377888E-1,2.890901566E-1
4.153348924E1,1.772686362E0,4.944398105E-1,4.925082624E-1
4.154548871E1,1.764745116E0,5.323134661E-1,6.330072880E-1
4.155748687E1,1.823388219E0,4.846659899E-1,6.171247363E-1
4.156948534E1,1.918072224E0,3.924253285E-1,4.906756878E-1
4.158148373E1,1.983434796E0,1.786224991E-1,3.159682155E-1
4.159348330E1,2.002982616E0,-1.035972461E-1,1.217130646E-1
4.160548176E1,1.935787320E0,-3.424455523E-1,-4.810747132E-2
4.161748053E1,1.866148710E0,-5.000488162E-1,-1.427915841E-1
4.162947896E1,1.798342705E0,-5.977872610E-1,-1.385155320E-1
4.164147736E1,1.747030020E0,-5.733525753E-1,-4.077708721E-2
4.165347472E1,1.775129795E0,-4.352971017E-1,3.008328006E-2
4.166547319E1,1.972439289E0,-2.825807631E-1,7.711990178E-2
4.167747165E1,2.202735662E0,-1.640729010E-1,1.333194971E-1
4.168946968E1,2.455633879E0,-8.588215709E-2,2.341122776E-1
4.170146822E1,2.700590611E0,-3.518034145E-2,2.719859183E-1
4.171346718E1,2.914393663E0,4.667560011E-2,1.766909361E-1
4.172546565E1,3.067720652E0,1.621291339E-1,-1.634247787E-2
4.173746351E1,3.104983330E0,2.140526772E-1,-1.525654346E-1
4.174946238E1,3.070163965E0,2.733066082E-1,-1.855521500E-1
4.176146084E1,3.019462347E0,4.681726098E-1,-1.336286068E-1
4.177345981E1,2.964484453E0,8.035376668E-1,-6.460083276E-2
4.178545784E1,2.985864639E0,1.101639867E0,1.664424501E-2
4.179745697E1,3.042064190E0,1.198156595E0,9.178066999E-2
4.180945513E1,3.103761673E0,1.220758557E0,1.290434599E-1
4.182145380E1,3.130028725E0,1.121187568E0,1.168261468E-1
4.183345286E1,3.087268353E0,8.841719031E-1,9.850019217E-2
4.184545186E1,2.975480080E0,4.767247438E-1,3.497020155E-2
4.185745082E1,2.827650547E0,1.639617383E-1,-6.521169841E-2
4.186944985E1,2.615680456E0,-6.816706061E-2,-1.727239788E-1
4.188144832E1,2.400655746E0,-1.732358783E-1,-1.806652248E-1
4.189344638E1,2.258324146E0,-2.288246155E-1,-1.281308085E-1
4.190544488E1,2.182576895E0,-2.954089344E-1,-1.030853391E-1
4.191744278E1,2.097055912E0,-3.509976864E-1,-1.165243760E-1
4.192944124E1,1.989543438E0,-3.943690956E-1,-1.556197554E-1
4.194143971E1,1.862483501E0,-4.291884303E-1,-1.733348370E-1
4.195343717E1,1.754971266E0,-4.505687058E-1,-1.934933960E-1
4.196543570E1,1.690219522E0,-4.469034970E-1,-1.898282021E-1
4.197743464E1,1.666395783E0,-4.188037217E-1,-1.910499483E-1
4.198943310E1,1.656621933E0,-2.990741134E-1,-1.684479266E-1
4.200143150E1,1.652345896E0,-1.683489680E-1,-1.244656295E-1
4.201343090E1,1.649902463E0,-9.993205220E-2,-6.643342227E-2
4.202542936E1,1.642572045E0,-8.343869448E-2,-7.132034749E-2
4.203742713E1,1.599811554E0,-9.260167927E-2,-1.214113012E-1
4.204942589E1,1.523453355E0,-2.968255244E-2,-1.867738813E-1
4.206142452E1,1.456258178E0,7.233194262E-2,-2.350322455E-1
4.207342265E1,1.391506433E0,1.908397973E-1,-2.460278124E-1
4.208542198E1,1.334695935E0,2.873564959E-1,-2.411408871E-1
4.209542208E1,1.279107213E0,3.447778225E-1,-2.173171341E-1
4.210742134E1,1.185644865E0,3.655472696E-1,-1.934933960E-1
4.211942121E1,1.073245645E0,3.240084350E-1,-1.727239788E-1
4.212942190E1,9.645116329E-1,2.812478542E-1,-1.501219571E-1
4.214142150E1,8.130170107E-1,1.938941181E-1,-1.391263902E-1
4.215342083E1,6.511377692E-1,1.040969416E-1,-1.543980241E-1
4.216542043E1,4.849824309E-1,7.782972604E-2,-1.715022475E-1
4.217741886E1,3.774701357E-1,1.334184706E-1,-1.550088972E-1
4.218941759E1,2.491884381E-1,2.384872884E-1,-1.018636078E-1
4.220141612E1,7.570269704E-2,2.726957500E-1,-4.199881852E-2
4.221341466E1,-1.203850508E-1,2.250482440E-1,4.352231696E-2
4.222541312E1,-3.299118280E-1,1.431923062E-1,1.174370125E-1
4.223741185E1,-4.777412117E-1,6.805588305E-2,1.571432501E-1
4.224940938E1,-5.876969695E-1,-3.945639729E-2,1.601975709E-1
4.226140748E1,-6.646659374E-1,-1.542990506E-1,1.479802728E-1
4.227340595E1,-7.068156600E-1,-2.398201972E-1,9.911105037E-2
4.228540441E1,-6.921548843E-1,-2.776938379E-1,2.825068496E-2
4.229740284E1,-6.634442806E-1,-2.385984659E-1,-4.125173204E-3
4.230940224E1,-6.151859164E-1,-1.512447298E-1,3.816075157E-3
4.232140107E1,-5.382168293E-1,-7.488658279E-2,1.969857141E-2
4.233340004E1,-4.685782492E-1,-8.302269503E-3,3.863539547E-2
4.234539844E1,-4.105460644E-1,4.301040992E-2,9.422412515E-2
4.235739727E1,-3.696180582E-1,7.538627088E-2,1.522563398E-1
4.236939580E1,-3.115858734E-1,1.040969416E-1,1.931843013E-1
4.238139427E1,-2.541645467E-1,1.181468368E-1,1.821887195E-1
4.239339216E1,-2.291190624E-1,1.242554858E-1,1.577541232E-1
4.240539063E1,-2.211778164E-1,1.083729938E-1,1.382064372E-1
4.241738876E1,-2.205669433E-1,6.255809963E-2,1.119392216E-1
4.242938626E1,-2.517210841E-1,1.857580245E-2,8.628287911E-2
4.244138472E1,-2.877621055E-1,-1.257832628E-2,9.666759521E-2
4.245338309E1,-3.152510822E-1,-4.861937836E-2,1.070522964E-1
4.246538162E1,-3.647311330E-1,-6.572360545E-2,1.192696095E-1
4.247738029E1,-4.099351764E-1,-4.800850898E-2,1.473694146E-1
4.248937972E1,-4.423110485E-1,5.136766005E-3,1.504237354E-1
4.250137812E1,-4.649130702E-1,6.011464074E-2,1.290434599E-1
4.251337668E1,-5.473799109E-1,1.328075975E-1,1.094957665E-1
4.252537521E1,-6.768832803E-1,1.706812382E-1,1.107174903E-1
4.253737418E1,-8.699166775E-1,9.126877040E-2,1.009436473E-1
4.254937184E1,-1.114873648E0,-9.687773138E-2,4.840923846E-2
4.256137050E1,-1.365939379E0,-4.065864086E-1,-3.650103137E-2
4.257336913E1,-1.590737700E0,-7.425622940E-1,-1.226330325E-1
4.258536773E1,-1.794155717E0,-9.930170178E-1,-1.757782996E-1
4.259736619E1,-1.969474077E0,-1.117022753E0,-1.696696430E-1
4.260936463E1,-2.128298998E0,-1.212317586E0,-1.269090921E-1
4.262136316E1,-2.295065403E0,-1.300282240E0,-7.315294445E-2
4.263336172E1,-2.455722809E0,-1.387635946E0,-4.599815293E-4
4.264536015E1,-2.604163170E0,-1.435894251E0,1.241565272E-1
4.265735775E1,-2.639593363E0,-1.447500706E0,2.316688150E-1
4.266935718E1,-2.588280439E0,-1.420011878E0,3.178008199E-1
4.268135662E1,-2.492985487E0,-1.323495150E0,3.868285716E-1
4.269335475E1,-2.373256207E0,-1.208652496E0,4.473042190E-1
4.270535318E1,-2.241309166E0,-1.094420671E0,4.876213372E-1
4.271735201E1,-2.097755909E0,-9.496456385E-1,4.998386502E-1
4.272935048E1,-1.942596078E0,-7.816576362E-1,5.126668215E-1
4.274134797E1,-1.764834285E0,-5.898460150E-1,5.383231640E-1
4.275334670E1,-1.571800947E0,-4.719490111E-1,5.523730516E-1
4.276534517E1,-1.414197683E0,-4.750033319E-1,5.254949927E-1
4.277734410E1,-1.345780730E0,-5.635787845E-1,4.973952174E-1
4.278934187E1,-1.395871758E0,-6.747562289E-1,4.521911740E-1
4.280133980E1,-1.555918336E0,-8.122009039E-1,3.923263848E-1
4.281333820E1,-1.827753425E0,-9.331521988E-1,3.416245282E-1
4.282533666E1,-2.084927797E0,-8.806178570E-1,3.110812902E-1
4.283733466E1,-2.236422300E0,-7.645534873E-1,2.750402391E-1
4.284933296E1,-2.306671858E0,-5.421984792E-1,2.432752550E-1
4.286133222E1,-2.329273701E0,-2.239377052E-1,2.261710167E-1
4.287333035E1,-2.364093065E0,1.065403968E-1,2.347231507E-1
4.288532888E1,-2.395247221E0,2.922434509E-1,2.707642019E-1
4.289732708E1,-2.442894697E0,2.690305412E-1,3.263529241E-1
4.290932641E1,-2.557737350E0,7.599712908E-2,4.161501229E-1
4.292132455E1,-2.691516876E0,-2.422636598E-1,4.699062407E-1
4.293332308E1,-2.753214359E0,-5.794612765E-1,4.595215321E-1
4.294532174E1,-2.766042471E0,-8.842830062E-1,4.442498982E-1
4.295732067E1,-2.797807455E0,-9.911844730E-1,4.650193453E-1
4.296931937E1,-2.838735342E0,-9.612520933E-1,5.041146874E-1
4.298131803E1,-2.858894110E0,-7.132408023E-1,5.236623883E-1
4.299331703E1,-2.865002632E0,-3.821517825E-1,5.316036344E-1
4.300531549E1,-2.784368515E0,-2.129421234E-1,5.059472919E-1
4.301731389E1,-2.693349361E0,-2.636439502E-1,4.705171287E-1
4.302931186E1,-2.584004641E0,-3.338934183E-1,4.369195104E-1
4.304131039E1,-2.432509899E0,-3.192326725E-1,4.289782643E-1
4.305330835E1,-2.227870226E0,-1.842314601E-1,4.680736661E-1
4.306530675E1,-2.046443224E0,1.358619183E-1,5.309928060E-1
4.307730458E1,-1.936487436E0,3.795971572E-1,6.079617739E-1
4.308930351E1,-1.821644783E0,4.235794544E-1,6.837090850E-1
4.310130118E1,-1.667095780E0,2.476502657E-1,6.794330478E-1
4.311330014E1,-1.508881688E0,1.796493493E-2,5.890249610E-1
4.312529861E1,-1.395260811E0,-3.369477987E-1,4.674628079E-1
4.313729777E1,-1.374491453E0,-6.155022979E-1,3.709460795E-1
4.314929537E1,-1.397704244E0,-9.013872743E-1,2.664881349E-1
4.315929540E1,-1.436188817E0,-9.777454138E-1,1.846321821E-1
4.317129467E1,-1.445351839E0,-8.549615145E-1,1.241565272E-1
4.318329373E1,-1.386097789E0,-6.490998864E-1,4.352231696E-2
4.319529300E1,-1.228494644E0,-3.393912315E-1,-7.559640706E-2
4.320729316E1,-9.713203311E-1,-2.662822790E-2,-1.794434935E-1
4.321929139E1,-6.683312058E-1,1.505226940E-1,-2.209823281E-1
4.323129029E1,-3.983287215E-1,1.969484538E-1,-1.800543666E-1
4.324328896E1,-2.303407937E-1,1.938941181E-1,-7.498554140E-2
4.325528742E1,-1.374892741E-1,2.116092294E-1,2.641808800E-2
4.326728579E1,-1.301588863E-1,2.232156545E-1,1.333194971E-1
4.327928425E1,-2.437798381E-1,1.792333722E-1,2.389991879E-1
4.329128278E1,-3.971070051E-1,1.199794337E-1,3.037509024E-1
4.330328125E1,-5.082845092E-1,4.728646949E-2,2.854249477E-1
4.331527961E1,-5.986924767E-1,1.918666624E-2,1.974603534E-1
4.332727811E1,-6.579464674E-1,3.323656693E-2,7.223298401E-2
4.333927658E1,-6.139642000E-1,3.873435408E-2,-5.788131431E-2
4.335127467E1,-4.875150323E-1,7.660800219E-2,-1.574523449E-1
4.336327314E1,-3.066989481E-1,1.370836645E-1,-1.941042691E-1
4.337527164E1,-1.203850508E-1,2.464285493E-1,-1.611175388E-1
4.338727017E1,3.905078024E-2,4.962724447E-1,-4.322054982E-2
4.339926907E1,1.355674863E-1,8.096463084E-1,1.101066321E-1
4.341126883E1,1.312914342E-1,1.198156595E0,3.049726486E-1
4.342326723E1,8.364394307E-2,1.573227882E0,4.497477114E-1
4.343526570E1,1.339444239E-2,1.782143831E0,4.888430834E-1
4.344726346E1,-7.151582092E-2,1.932416677E0,4.363086522E-1
4.345926116E1,-1.435979307E-1,1.950742602E0,3.410136998E-1
4.347125842E1,-2.126256973E-1,1.906760216E0,2.780945599E-1
4.348324256E1,-2.553862631E-1,1.877438664E0,3.208551407E-1
4.349524103E1,-2.676035762E-1,1.849339008E0,4.314217567E-1
4.350724066E1,-2.333951145E-1,2.006331205E0,6.128487587E-1
4.351923946E1,-1.185524538E-1,2.379570007E0,8.523079157E-1
4.353123812E1,5.554414541E-2,2.708215475E0,1.057558537E0
4.354323655E1,1.746628731E-1,2.920796633E0,1.170568705E0
4.355523512E1,1.948214322E-1,3.046023846E0,1.137581944E0
4.356723332E1,1.630564332E-1,3.174305677E0,9.879199862E-1
4.357923191E1,1.025807634E-1,3.286704779E0,7.869452834E-1
4.359123057E1,1.461617276E-2,3.148649454E0,6.116270423E-1
4.360322924E1,-1.283262968E-1,2.915909767E0,5.316036344E-1
4.361522763E1,-3.091423810E-1,2.763804197E0,5.908576250E-1
4.362722633E1,-4.221524596E-1,2.761360884E0,7.423521876E-1
4.363922486E1,-4.044373631E-1,2.918963909E0,8.694121242E-1
4.365122333E1,-3.073098063E-1,3.187133789E0,8.834620118E-1
4.366322179E1,-1.533717662E-1,3.521277189E0,8.205429316E-1
4.367322183E1,-3.791823983E-2,3.708812714E0,7.545694709E-1
4.368522072E1,1.034011599E-2,3.683767319E0,6.097943783E-1
4.369721796E1,-4.769208282E-2,3.575033188E0,4.870105088E-1
4.370921672E1,-1.991866678E-1,3.307474375E0,3.507875502E-1
4.372121512E1,-3.665637374E-1,2.917742252E0,2.835923433E-1
4.373321245E1,-5.180583596E-1,2.482195377E0,2.518273592E-1
4.374521048E1,-5.693709850E-1,2.160269260E0,2.255601585E-1
4.375720915E1,-4.948454201E-1,2.255564213E0,1.950168908E-1
4.376920688E1,-2.737122178E-1,2.646517992E0,1.840213239E-1
4.378120534E1,5.676587299E-2,2.989213467E0,1.461476684E-1
4.379320388E1,4.006830156E-1,3.163310051E0,2.519636042E-2
4.380520241E1,6.578572989E-1,3.204237938E0,-1.330177486E-1
4.381720161E1,7.030612826E-1,3.005706787E0,-2.393082827E-1
4.382920044E1,5.796664953E-1,2.688056946E0,-2.631320357E-1
4.384119890E1,3.347095549E-1,2.370406866E0,-2.050998360E-1
4.385319737E1,7.692442834E-2,2.086965561E0,-1.201895699E-1
4.386519580E1,-1.313806176E-1,2.016716003E0,-4.871833324E-2
4.387719326E1,-2.126256973E-1,2.186536551E0,9.313862771E-3
4.388919220E1,-1.888019592E-1,2.433937073E0,9.361326694E-2
4.390119066E1,-8.862005919E-2,2.658735275E0,1.797452718E-1
4.391318869E1,3.233126551E-2,2.820003986E0,2.518273592E-1
4.392518709E1,1.771063209E-1,2.830999613E0,2.884792686E-1
4.393718642E1,2.852294743E-1,2.694165468E0,3.226877451E-1
4.394918449E1,3.670854270E-1,2.597648859E0,3.941589594E-1
4.396118305E1,4.550500214E-1,2.929959536E0,4.961734712E-1
4.397318262E1,5.527884364E-1,3.608630896E0,6.812656522E-1
4.398518124E1,6.969526410E-1,4.532259464E0,9.915851951E-1
4.399717998E1,8.319538832E-1,5.010566235E0,1.262809277E0
4.400917864E1,1.024987340E0,5.119300842E0,1.490662098E0
4.402117727E1,1.204581618E0,4.743007660E0,1.606115580E0
4.403317503E1,1.294378877E0,4.108929634E0,1.621998191E0
4.404517356E1,1.232681513E0,3.494398832E0,1.513264060E0
4.405717033E1,1.062860966E0,3.135821104E0,1.427742958E0
4.406916833E1,6.969526410E-1,2.830999613E0,1.353828192E0
4.408116672E1,2.614057362E-1,2.836497068E0,1.341610909E0
4.409316492E1,-1.148872599E-1,2.949507236E0,1.361769557E0
4.410516339E1,-2.871512473E-1,2.834664583E0,1.292741656E0
4.411516362E1,-2.657709718E-1,2.717378378E0,1.168125272E0
4.412716275E1,-1.313806176E-1,2.504797459E0,9.543223977E-1
4.413916128E1,8.730913699E-2,2.148051977E0,7.350217700E-1
4.415116018E1,3.212705255E-1,1.678907633E0,4.558563530E-1
4.416315865E1,5.167473555E-1,1.113857150E0,1.931843013E-1
4.417515705E1,5.546210408E-1,4.907746315E-1,-2.184026502E-2
4.418715551E1,4.770411551E-1,-5.472802743E-2,-1.989911795E-1
4.419915404E1,3.774701357E-1,-4.798902273E-1,-3.828616440E-1
4.421115287E1,2.528536320E-1,-6.784214377E-1,-5.398539901E-1
4.422315190E1,1.007481664E-1,-7.743272781E-1,-5.844471455E-1
4.423515057E1,-4.036169872E-2,-7.853229046E-1,-5.141976476E-1
4.424715036E1,-1.216067746E-1,-6.631498337E-1,-3.822507560E-1
4.425915023E1,-9.411784261E-2,-4.120841920E-1,-2.356431037E-1
4.427114999E1,3.355299309E-2,-1.445252299E-1,-1.220221668E-1
4.428314982E1,1.728302836E-1,5.278425664E-2,-3.466843441E-2
4.429315022E1,2.369711101E-1,1.022643447E-1,1.236818917E-2
4.430514945E1,1.990974694E-1,-4.251072183E-2,1.420078427E-2
4.431714715E1,1.019699052E-1,-3.296174109E-1,-2.917064913E-2
4.432914551E1,-3.913996741E-2,-6.985800266E-1,-1.018636078E-1
4.434114405E1,-1.680325270E-1,-9.801889062E-1,-2.032672465E-1
4.435314158E1,-2.150691599E-1,-1.143289924E0,-2.930644155E-1
4.436514004E1,-1.607021540E-1,-1.270960689E0,-3.755312562E-1
4.437514061E1,-9.228524566E-2,-1.419401050E0,-4.134048820E-1
4.438713914E1,-1.104016788E-2,-1.631982088E0,-4.109614193E-1
4.439913760E1,4.393770546E-2,-1.776146293E0,-4.317308366E-1
4.441113607E1,3.110953607E-2,-1.798748255E0,-4.744914174E-1
4.442313447E1,-2.570093423E-2,-1.796304822E0,-4.958716929E-1
4.443513237E1,-1.185524538E-1,-1.968568802E0,-4.781566262E-1
4.444713126E1,-2.327842563E-1,-2.446265459E0,-3.889702857E-1
4.445912980E1,-3.134184480E-1,-3.140819311E0,-2.875666618E-1
4.447112913E1,-3.042554855E-1,-3.716865301E0,-2.551907897E-1
4.448312759E1,-2.340059876E-1,-4.064447403E0,-2.710732818E-1
4.449512606E1,-1.643673331E-1,-4.197616100E0,-3.150555789E-1
4.450712452E1,-1.191633120E-1,-4.153022766E0,-4.488350749E-1
4.451912245E1,-8.617658913E-2,-4.039402008E0,-5.948318243E-1
4.453112092E1,-7.029409707E-2,-3.875690222E0,-6.693574190E-1
4.454311945E1,-6.235284731E-2,-3.827431917E0,-6.534749269E-1
4.455511798E1,-9.533956647E-2,-3.854920626E0,-5.612342358E-1
4.456711645E1,-1.600912958E-1,-3.835373163E0,-4.659393132E-1
4.457911531E1,-1.631456167E-1,-3.799942970E0,-3.859159648E-1
4.459111364E1,-1.307697594E-1,-3.613628864E0,-3.810290098E-1
4.460311211E1,-1.222176403E-1,-3.393717527E0,-4.500567913E-1
4.461511051E1,-1.845258921E-1,-3.258716345E0,-5.447409153E-1
4.462710890E1,-2.712687552E-1,-3.164032221E0,-6.156012416E-1
4.463910744E1,-3.567898870E-1,-3.124325991E0,-6.333163381E-1
4.465110510E1,-4.300937057E-1,-3.123715162E0,-6.290403605E-1
4.466310357E1,-4.704108238E-1,-3.225729465E0,-5.636777282E-1
4.467510203E1,-4.288720191E-1,-3.324078798E0,-4.176809490E-1
4.468710066E1,-2.749339640E-1,-3.180525303E0,-3.089469373E-1
4.469909933E1,-1.531622373E-2,-2.812173843E0,-2.478604168E-1
4.471109899E1,2.583514154E-1,-2.436491728E0,-2.270909846E-1
4.472309722E1,4.361131787E-1,-2.130448341E0,-2.448060811E-1
4.473509545E1,4.672673345E-1,-2.039429188E0,-2.924535871E-1
4.474709395E1,3.432616889E-1,-2.274612188E0,-3.321598172E-1
4.475909241E1,8.730913699E-2,-2.636855364E0,-3.388793468E-1
4.477109011E1,-2.382820398E-1,-2.868984222E0,-3.364358544E-1
4.478308894E1,-5.333299637E-1,-2.779797792E0,-3.168881834E-1
4.479508784E1,-6.988744736E-1,-2.407781124E0,-2.887883782E-1
4.480708637E1,-6.719963551E-1,-1.941079974E0,-2.380865663E-1
4.481908484E1,-4.936237037E-1,-1.661303639E0,-1.586740911E-1
4.483108390E1,-2.828752100E-1,-1.650918961E0,-6.093564257E-2
4.484308236E1,-1.045025513E-1,-1.846395731E0,-1.328815147E-2
4.485508083E1,2.011395991E-2,-2.220856190E0,-4.566400871E-2
4.486707930E1,5.432241410E-2,-2.646018267E0,-1.605066806E-1
4.487907776E1,-8.596706204E-3,-2.865929842E0,-2.948970199E-1
4.489107639E1,-1.521500349E-1,-2.883645058E0,-3.584269881E-1
4.490307486E1,-2.975359857E-1,-2.830499649E0,-3.327706456E-1
4.491507332E1,-3.861114085E-1,-2.791404247E0,-2.527473271E-1
4.492707179E1,-3.659528792E-1,-2.727874279E0,-1.666153222E-1
4.493907019E1,-2.639383972E-1,-2.597759962E0,-1.134700552E-1
4.495106765E1,-1.161089912E-1,-2.531786680E0,-3.527930006E-2
4.496306618E1,2.316828445E-2,-2.454817533E0,5.390702561E-2
4.497506498E1,1.508391201E-1,-2.181760788E0,1.094957665E-1
4.498706328E1,2.669035196E-1,-1.857391357E0,1.149935499E-1
4.499906174E1,3.554789722E-1,-1.518361211E0,9.666759521E-2
4.501106121E1,4.165654778E-1,-1.293562770E0,8.078509569E-2
4.502305967E1,4.587152004E-1,-1.368088245E0,1.265999973E-1
4.503505911E1,4.574934840E-1,-1.701009870E0,2.170080394E-1
4.504705767E1,3.976286948E-1,-2.145719767E0,3.232985735E-1
4.505905620E1,2.888946533E-1,-2.446265459E0,3.697243631E-1
4.507105460E1,1.196849942E-1,-2.436491728E0,3.471223414E-1
4.508305307E1,-2.142487653E-2,-2.079135418E0,2.567142844E-1
4.509505010E1,-6.113111973E-2,-1.517139435E0,1.388172954E-1
4.510704833E1,1.828136481E-2,-8.378573060E-1,6.184827536E-2
4.511904699E1,1.563369185E-1,-2.141638696E-1,6.612432748E-2
4.513104479E1,2.943924665E-1,1.804550886E-1,1.272108555E-1
4.514304338E1,3.689180315E-1,2.604784369E-1,2.310579568E-1
4.515504238E1,3.713614941E-1,1.609074026E-1,2.903119028E-1
4.516704144E1,3.286009133E-1,8.191092871E-3,2.646555603E-1
4.517904048E1,2.681252360E-1,-1.652946323E-1,1.834104657E-1
4.519103978E1,1.728302836E-1,-2.905220091E-1,8.017423004E-2
4.520303824E1,6.104193255E-2,-2.831916213E-1,-3.514307784E-3
4.521503610E1,-3.791823983E-2,-1.677380949E-1,-5.421612039E-2
4.522703484E1,-8.984178305E-2,-1.624351740E-2,-4.566400871E-2
4.523903274E1,-8.067880571E-2,1.560204774E-1,3.497020155E-2
4.525103073E1,-1.714882068E-2,3.466104567E-1,1.406498849E-1
4.526302920E1,7.142664492E-2,5.042136908E-1,2.145645916E-1
4.527502780E1,1.600021124E-1,5.304809213E-1,2.750402391E-1
4.528702590E1,1.685542166E-1,4.877203107E-1,3.269637823E-1
4.529902452E1,9.830471128E-2,3.808188736E-1,3.349050283E-1
4.531102289E1,-2.570093423E-2,1.896180660E-1,2.842032313E-1
4.532302195E1,-1.716977209E-1,-2.784995735E-2,1.919625700E-1
4.533502149E1,-2.737122178E-1,-1.738467515E-1,7.711990178E-2
4.534702068E1,-2.920381725E-1,-1.671272218E-1,-2.611632086E-2
4.535901971E1,-2.309516668E-1,-2.804482123E-3,-8.048333228E-2
4.537101934E1,-1.258828342E-1,2.397090197E-1,-6.887689233E-2
4.538301808E1,-3.364218026E-2,4.364076257E-1,-8.401229978E-3
4.539501638E1,2.011395991E-2,5.188744664E-1,8.261769265E-2
4.540701477E1,1.950309612E-2,4.193034172E-1,1.632519066E-1
4.541901324E1,-3.242045268E-2,2.000027746E-1,2.212841064E-1
4.543101194E1,-1.026699543E-1,8.607091149E-4,2.212841064E-1
4.544301040E1,-1.552043557E-1,-1.109276265E-1,1.663062274E-1
4.545500897E1,-1.680325270E-1,-9.199080616E-2,1.027762443E-1
4.546700750E1,-1.362675428E-1,4.484300688E-2,4.107885435E-2
4.547900603E1,-8.067880571E-2,2.274917215E-1,5.037805531E-3
4.549100356E1,-4.341602698E-2,3.441669643E-1,2.594344551E-3
4.550300196E1,-5.441159755E-2,3.496647775E-1,2.153116837E-2
4.551500043E1,-9.595043957E-2,1.780116260E-1,5.329615995E-2
4.552699889E1,-1.582586914E-1,-7.183225453E-2,8.322855085E-2
4.553899736E1,-1.967431903E-1,-2.691417336E-1,1.131609604E-1
4.555099579E1,-2.101822346E-1,-3.076262474E-1,1.467585415E-1
4.556299539E1,-1.790281087E-1,-2.129421234E-1,1.498128623E-1
4.557499355E1,-1.301588863E-1,-7.671917975E-2,1.369846910E-1
4.558699202E1,-8.434399217E-2,8.088405430E-2,1.229347959E-1
4.559899048E1,-4.708121717E-2,2.378764153E-1,1.058305725E-1
4.561098985E1,-1.409449428E-2,3.380583227E-1,7.467644662E-2
4.562298718E1,1.788002555E-3,3.374474347E-1,3.924625739E-2
4.563498601E1,1.400530711E-2,2.232156545E-1,3.205209970E-3
4.564698454E1,9.118385613E-3,7.049934566E-2,-3.405757248E-2
4.565898294E1,-1.592708938E-2,-4.189985618E-2,-6.398996711E-2
4.567098047E1,-4.769208282E-2,-8.221696317E-2,-8.537025005E-2
4.568297894E1,-7.029409707E-2,-6.572360545E-2,-8.720283955E-2
4.569497733E1,-8.984178305E-2,-1.563265175E-2,-6.948775798E-2
4.570697560E1,-9.656130522E-2,2.224099264E-2,-3.405757248E-2
4.571897423E1,-9.472870827E-2,7.049934566E-2,7.481266279E-3
4.572897436E1,-6.846150011E-2,1.205902919E-1,2.519636042E-2
4.574097302E1,-3.058785573E-2,1.499118358E-1,2.153116837E-2
4.575297129E1,-2.020314522E-2,1.370836645E-1,1.664424501E-2
4.576497005E1,-4.402688891E-2,1.224228889E-1,-1.267728582E-2
4.577696858E1,-7.945707440E-2,1.022643447E-1,-4.322054982E-2
4.578896725E1,-9.900476038E-2,6.622328609E-2,-7.559640706E-2
4.580096571E1,-9.717216343E-2,3.079310618E-2,-1.061396748E-1
4.581296458E1,-8.556573093E-2,1.552147511E-2,-1.299634129E-1
4.582496307E1,-5.807679147E-2,3.140396997E-2,-1.220221668E-1
4.583696154E1,-3.119872138E-2,5.461685359E-2,-8.475938439E-2
4.584895910E1,-2.081401087E-2,5.522771552E-2,-4.260968417E-2
4.586095750E1,-2.142487653E-2,3.018224053E-2,-1.267728582E-2
4.587295597E1,-2.570093423E-2,-2.968255244E-2,-5.957768764E-3
4.588495450E1,-2.814439312E-2,-6.022581458E-2,-1.634247787E-2
4.589695360E1,-2.509006858E-2,-3.273688257E-2,-5.055093020E-2
4.590895246E1,2.398867859E-3,-6.469673477E-3,-6.826601923E-2
4.592095093E1,3.294213116E-2,5.706030875E-2,-1.018636078E-1
4.593294939E1,5.432241410E-2,1.163142398E-1,-1.330177486E-1
