"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.158148373E1,2.490045726E-1,3.079037428E0,9.929058075E0
4.159348330E1,5.985686928E-2,3.452544212E0,9.105426788E0
4.160548176E1,-1.173194647E-1,4.142095566E0,8.734314919E0
4.161748053E1,-3.304099143E-1,4.587430477E0,8.447001457E0
4.162947896E1,-9.098244309E-1,4.649681568E0,8.339259148E0
4.164147736E1,-1.166011810E0,4.860377789E0,8.667274475E0
4.165347472E1,-8.475732803E-1,5.346415520E0,9.256266594E0
4.166547319E1,-9.337671995E-1,5.339232922E0,9.866806030E0
4.167747165E1,-1.240234375E0,5.162056446E0,1.002961731E1
4.168946968E1,-1.256994247E0,5.126142502E0,9.708784103E0
4.170146822E1,-6.943396926E-1,5.640911579E0,9.246688843E0
4.171346718E1,-5.506832153E-2,6.306519985E0,8.600234985E0
4.172546565E1,4.094209969E-1,6.775797844E0,7.683228016E0
4.173746351E1,4.668835998E-1,7.094236374E0,6.634535313E0
4.174946238E1,1.436564922E-1,7.151699066E0,5.873156071E0
4.176146084E1,-2.466102988E-1,7.134938717E0,5.710345268E0
4.177345981E1,-5.722316504E-1,7.261835575E0,5.700768471E0
4.178545784E1,-6.895511150E-1,7.307326794E0,5.604997158E0
4.179745697E1,-7.422251701E-1,7.264229774E0,5.305713177E0
4.180945513E1,-6.799740195E-1,7.266623974E0,4.927417755E0
4.182145380E1,-5.889915824E-1,7.415069103E0,4.443774223E0
4.183345286E1,-4.597007632E-1,7.527599812E0,3.751828671E0
4.184545186E1,-3.782954216E-1,7.544359684E0,2.832427025E0
4.185745082E1,-4.788549542E-1,7.711959362E0,2.281744003E0
4.186944985E1,-7.781392932E-1,7.913078308E0,1.920208454E0
4.188144832E1,-1.245022893E0,8.044763565E0,1.905842781E0
4.189344638E1,-1.393467903E0,8.229122162E0,1.922602654E0
4.190544488E1,-1.175588965E0,8.391933441E0,1.728666425E0
4.191744278E1,-9.816526771E-1,8.382355690E0,1.515576005E0
4.192944124E1,-8.188419938E-1,8.502069473E0,1.158828974E0
4.194143971E1,-7.063110471E-1,8.600234985E0,9.481328130E-1
4.195343717E1,-7.948992252E-1,8.691217422E0,8.763045669E-1
4.196543570E1,-8.715160489E-1,8.719948769E0,8.954587579E-1
4.197743464E1,-1.007989645E0,8.667274475E0,8.475732803E-1
4.198943310E1,-1.204320192E0,8.628966331E0,8.858816624E-1
4.200143150E1,-1.206714511E0,8.698400497E0,7.398309112E-1
4.201343090E1,-1.094183564E0,8.861210823E0,5.865973234E-1
4.202542936E1,-7.853221297E-1,8.935433388E0,1.532335877E-1
4.203742713E1,-5.818088055E-1,8.976136208E0,-2.011190802E-1
4.204942589E1,-4.381522834E-1,9.028810501E0,-5.458946824E-1
4.206142452E1,-5.554717779E-1,9.062330246E0,-8.092648983E-1
4.207342265E1,-7.996878028E-1,9.131764412E0,-9.313728809E-1
4.208542198E1,-9.002473354E-1,9.320911407E0,-1.242628574E0
4.209542208E1,-1.094183564E0,9.404711723E0,-1.446141958E0
4.210742134E1,-1.233051538E0,9.457385063E0,-1.857957244E0
4.211942121E1,-1.415016413E0,9.409500122E0,-2.231464148E0
4.212942190E1,-1.537124395E0,9.347249031E0,-2.511594296E0
4.214142150E1,-1.532335877E0,9.323306084E0,-2.770175934E0
4.215342083E1,-1.462901950E0,9.361614227E0,-2.940169573E0
4.216542043E1,-1.453324795E0,9.447808266E0,-2.918621063E0
4.217741886E1,-1.517970204E0,9.474145889E0,-2.928198099E0
4.218941759E1,-1.594586968E0,9.507665634E0,-3.138894320E0
4.220141612E1,-1.759791970E0,9.658504486E0,-3.514795303E0
4.221341466E1,-1.989642382E0,9.416683197E0,-3.543526649E0
4.222541312E1,-1.992036581E0,9.318517685E0,-3.373533249E0
4.223741185E1,-1.862745762E0,9.383162498E0,-3.007209063E0
4.224940938E1,-1.802888989E0,9.371191978E0,-2.583422422E0
4.226140748E1,-1.577827096E0,9.292180061E0,-2.126116037E0
4.227340595E1,-1.312062621E0,9.440625191E0,-1.616135478E0
4.228540441E1,-1.218685865E0,9.510059357E0,-1.106154919E0
4.229740284E1,-1.357553840E0,9.522030830E0,-8.691217303E-1
4.230940224E1,-1.549095750E0,9.534002304E0,-5.698373914E-1
4.232140107E1,-1.585009933E0,9.553156853E0,-3.854782581E-1
4.233340004E1,-1.673598051E0,9.658504486E0,-2.250618339E-1
4.234539844E1,-1.910631299E0,9.577098846E0,-1.125309169E-1
4.235739727E1,-1.834014535E0,9.584281921E0,-5.506832153E-2
4.236939580E1,-1.604164124E0,9.675264359E0,2.394274808E-2
4.238139427E1,-1.266571403E0,9.763853073E0,-2.394274808E-2
4.239339216E1,-1.163617611E0,9.814132690E0,-1.412622184E-1
4.240539063E1,-1.058269501E0,9.869200706E0,-1.987248063E-1
4.241738876E1,-9.768640995E-1,9.917086601E0,-2.873129845E-1
4.242938626E1,-1.022355318E0,9.931451797E0,-3.591412306E-1
4.244138472E1,-1.149251938E0,9.850046158E0,-3.567469418E-1
4.245338309E1,-1.101366401E0,9.871595383E0,-4.070267081E-1
4.246538162E1,-1.101366401E0,9.799766541E0,-4.573064744E-1
4.247738029E1,-1.027143836E0,9.727938652E0,-4.381522834E-1
4.248937972E1,-8.308133483E-1,9.857229233E0,-3.998439014E-1
4.250137812E1,-6.560313106E-1,9.914691925E0,-5.865973234E-1
4.251337668E1,-6.919454336E-1,9.988914490E0,-9.553156495E-1
4.252537521E1,-6.991282701E-1,1.003440571E1,-1.426987767E0
4.253737418E1,-5.674431324E-1,1.006553173E1,-1.836408734E0
4.254937184E1,-5.865973234E-1,9.869200706E0,-1.903448462E0
4.256137050E1,-6.201171875E-1,9.581888199E0,-1.608952641E0
4.257336913E1,-6.751855016E-1,9.380768776E0,-1.096577883E0
4.258536773E1,-9.816526771E-1,9.313729286E0,-4.549122155E-1
4.259736619E1,-1.142069101E0,9.347249031E0,-7.182824612E-2
4.260936463E1,-1.070240855E0,9.495694160E0,-1.221080124E-1
4.262136316E1,-1.209108829E0,9.459779739E0,-7.901106775E-2
4.263336172E1,-1.266571403E0,9.292180061E0,2.633702159E-1
4.264536015E1,-1.573038578E0,8.923461914E0,1.156434774E0
4.265735775E1,-1.537124395E0,8.559532166E0,1.994430900E0
4.266935718E1,-1.276148438E0,8.442213058E0,2.906649590E0
4.268135662E1,-1.127703428E0,8.339259148E0,3.600989342E0
4.269335475E1,-9.912297726E-1,8.183630943E0,3.861965179E0
4.270535318E1,-8.379961848E-1,8.126168251E0,4.175615311E0
4.271735201E1,-6.608198285E-1,8.092648506E0,4.580247879E0
4.272935048E1,-4.668835998E-1,8.075888634E0,5.030371189E0
4.274134797E1,-5.578660369E-1,7.980117798E0,5.734288216E0
4.275334670E1,-5.626545548E-1,8.018425941E0,5.851607800E0
4.276534517E1,-3.471698463E-1,8.051946640E0,5.396695614E0
4.277734410E1,-7.182824425E-3,8.130957603E0,4.616161823E0
4.278934187E1,4.261809289E-1,8.403904915E0,3.857176781E0
4.280133980E1,8.954587579E-1,8.480521202E0,3.119740009E0
4.281333820E1,1.017566800E0,8.317710876E0,2.985660791E0
4.282533666E1,1.115732074E0,8.054340363E0,3.708731651E0
4.283733466E1,1.240234375E0,7.695199013E0,4.568276405E0
4.284933296E1,1.180377483E0,7.295355320E0,5.418243885E0
4.286133222E1,7.996878028E-1,6.933819771E0,5.837242126E0
4.287333035E1,4.094209969E-1,6.909877300E0,5.925830364E0
4.288532888E1,2.106961906E-1,6.780586243E0,5.739076614E0
4.289732708E1,1.005595401E-1,6.589044094E0,5.504437923E0
4.290932641E1,2.226675600E-1,6.510033131E0,5.370358467E0
4.292132455E1,2.777358890E-1,6.354405403E0,5.748653889E0
4.293332308E1,3.423812985E-1,5.954561234E0,6.244268894E0
4.294532174E1,3.399870098E-1,5.384724140E0,6.531581879E0
4.295732067E1,4.189980924E-1,5.116565228E0,6.821289062E0
4.296931937E1,7.518022656E-1,4.745452881E0,7.307326794E0
4.298131803E1,7.398309112E-1,3.993650436E0,8.054340363E0
4.299331703E1,8.691217303E-1,3.572257996E0,8.545166969E0
4.300531549E1,1.491633177E0,3.926610708E0,8.715160370E0
4.301731389E1,1.587404251E0,4.240260601E0,8.755863190E0
4.302931186E1,1.580221415E0,4.333637238E0,9.191620827E0
4.304131039E1,1.403045058E0,4.024775982E0,9.450202942E0
4.305330835E1,1.448536277E0,3.727885962E0,9.584281921E0
4.306530675E1,1.091789365E0,3.184385538E0,9.715967178E0
4.307730458E1,6.584255695E-1,2.619336605E0,9.960183144E0
4.308930351E1,6.225114465E-1,2.236252785E0,9.988914490E0
4.310130118E1,1.024749637E0,2.178790092E0,1.018285084E1
4.311330014E1,1.357553840E0,2.102173328E0,1.014693642E1
4.312529861E1,1.582615614E0,1.917814136E0,9.658504486E0
4.313729777E1,1.805283189E0,1.884294271E0,9.277814865E0
4.314929537E1,2.241041183E0,1.996825218E0,8.949799538E0
4.315929540E1,2.253012657E0,1.755003452E0,9.443019867E0
4.317129467E1,2.442160368E0,1.431776285E0,9.998491287E0
4.318329373E1,2.978477955E0,1.376708031E0,1.085324764E1
4.319529300E1,2.964112282E0,1.309668303E0,1.153801060E1
4.320729316E1,2.494834423E0,1.189954638E0,1.188518047E1
4.321929139E1,1.841197371E0,1.137280583E0,1.193067169E1
4.323129029E1,1.280937076E0,1.034326673E0,1.152125072E1
4.324328896E1,1.230657220E0,1.395862222E0,1.109506989E1
4.325528742E1,1.314456820E0,1.652049661E0,1.072874546E1
4.326728579E1,1.462901950E0,1.733454943E0,1.006313705E1
4.327928425E1,1.604164124E0,1.539518714E0,9.409500122E0
4.329128278E1,1.841197371E0,1.400650740E0,9.385557175E0
4.330328125E1,2.267378330E0,1.259388566E0,9.589070320E0
4.331527961E1,2.494834423E0,1.070240855E0,9.725543976E0
4.332727811E1,2.564268351E0,7.637736797E-1,1.012778282E1
4.333927658E1,2.518777132E0,6.081457734E-1,1.063057995E1
4.335127467E1,2.255406857E0,5.674431324E-1,1.110225201E1
4.336327314E1,1.838803053E0,5.339232683E-1,1.126266861E1
4.337527164E1,1.589798450E0,5.075862408E-1,1.132491970E1
4.338727017E1,1.352765322E0,6.967339516E-1,1.099929810E1
4.339926907E1,1.180377483E0,8.619389534E-1,1.047255802E1
4.341126883E1,1.142069101E0,8.834874034E-1,1.003201103E1
4.342326723E1,1.668809533E0,9.936240315E-1,9.680052757E0
4.343526570E1,1.867534399E0,1.010383964E0,9.553156853E0
4.344726346E1,1.788523316E0,9.888355136E-1,9.536396980E0
4.345926116E1,1.225868702E0,9.672870040E-1,9.450202942E0
4.347125842E1,3.471698463E-1,8.978530765E-1,9.519637108E0
4.348324256E1,-9.624984860E-1,8.763045669E-1,9.718361855E0
4.349524103E1,-1.393467903E0,9.385557175E-1,1.003440571E1
4.350724066E1,-2.027950764E0,9.696813226E-1,1.068325424E1
4.351923946E1,-2.327235222E0,1.000806928E0,1.117168617E1
4.353123812E1,-2.150058746E0,1.053480864E0,1.099211597E1
4.354323655E1,-1.307274103E0,8.763045669E-1,1.017806244E1
4.355523512E1,-7.039167881E-1,8.475732803E-1,9.771035194E0
4.356723332E1,-4.046324492E-1,8.763045669E-1,9.390345573E0
4.357923191E1,-1.017566800E0,1.041509509E0,9.000079155E0
4.359123057E1,-2.181184292E0,1.189954638E0,8.315316200E0
4.360322924E1,-3.507612705E0,1.003201127E0,7.922655106E0
4.361522763E1,-4.036747456E0,7.805336118E-1,8.145322800E0
4.362722633E1,-4.395888329E0,5.363175869E-1,8.631361008E0
4.363922486E1,-4.122941017E0,2.992843390E-1,9.320911407E0
4.365122333E1,-3.600989342E0,2.801301479E-1,9.713572502E0
4.366322179E1,-3.639297724E0,4.453351200E-1,9.586676598E0
4.367322183E1,-4.015198708E0,7.494080067E-1,9.138946533E0
4.368522072E1,-4.649681568E0,1.053480864E0,7.999272346E0
4.369721796E1,-4.996851444E0,1.046298146E0,7.312115192E0
4.370921672E1,-5.516408920E0,9.624984860E-1,6.747066498E0
4.372121512E1,-6.014418125E0,8.284190893E-1,6.512427330E0
4.373321245E1,-6.119766235E0,6.943396926E-1,6.725517750E0
4.374521048E1,-5.933012962E0,3.854782581E-1,7.568302631E0
4.375720915E1,-5.952167034E0,2.825244367E-1,8.401510239E0
4.376920688E1,-6.002447128E0,1.436564922E-1,9.205986977E0
4.378120534E1,-5.949772835E0,3.615354896E-1,9.404711723E0
4.379320388E1,-6.184412003E0,6.656084061E-1,8.794171333E0
4.380520241E1,-6.912271500E0,8.356019258E-1,7.185218811E0
4.381720161E1,-7.716747761E0,1.017566800E0,5.571477413E0
4.382920044E1,-8.360807419E0,1.051086664E0,4.309694767E0
4.384119890E1,-8.542772293E0,1.060663700E0,3.466909885E0
4.385319737E1,-8.272219658E0,1.055875182E0,3.296916485E0
4.386519580E1,-8.360807419E0,8.786988258E-1,3.893090725E0
4.387719326E1,-8.540378571E0,7.494080067E-1,4.405465603E0
4.388919220E1,-8.602629662E0,6.536370516E-1,4.795732498E0
4.390119066E1,-8.906702042E0,7.470137477E-1,4.980091572E0
4.391318869E1,-9.201197624E0,8.308133483E-1,4.802915096E0
4.392518709E1,-9.510059357E0,8.882759809E-1,4.283357620E0
4.393718642E1,-9.454991341E0,1.048692346E0,3.617749214E0
4.394918449E1,-9.246688843E0,1.237840056E0,3.201145411E0
4.396118305E1,-9.093455315E0,9.002473354E-1,3.052700281E0
4.397318262E1,-9.555550575E0,4.597007632E-1,2.853975534E0
4.398518124E1,-1.015651417E1,6.632141471E-1,2.932986736E0
4.399717998E1,-1.050368404E1,1.168406129E0,2.719896078E0
4.400917864E1,-1.120999432E1,1.620923996E0,2.466103077E0
4.402117727E1,-1.131534290E1,2.042316437E0,1.309668303E0
4.403317503E1,-1.093225861E1,2.279349566E0,6.464541703E-2
4.404517356E1,-1.046537495E1,2.303292274E0,-1.956122518E0
4.405717033E1,-9.881172180E0,2.253012657E0,-3.383110285E0
4.406916833E1,-9.387951851E0,1.958516836E0,-4.398283005E0
4.408116672E1,-9.174860954E0,1.944151163E0,-4.055901527E0
4.409316492E1,-9.045570374E0,2.293715239E0,-3.849993944E0
4.410516339E1,-8.504464149E0,2.846792698E0,-3.148471355E0
4.411516362E1,-8.379961967E0,3.040729046E0,-2.525959969E0
4.412716275E1,-8.367990494E0,3.074248791E0,-1.984853864E0
4.413916128E1,-8.032792091E0,3.246636629E0,-1.845985889E0
4.415116018E1,-7.714353561E0,3.249030828E0,-1.939362645E0
4.416315865E1,-7.620976925E0,3.232270956E0,-2.901860952E0
4.417515705E1,-7.757450581E0,3.265790939E0,-3.440572977E0
4.418715551E1,-7.814912796E0,3.117345810E0,-4.168432236E0
4.419915404E1,-7.558725357E0,3.002420664E0,-4.491659641E0
4.421115287E1,-7.723930359E0,2.925803900E0,-4.558699131E0
4.422315190E1,-8.423058510E0,2.808484316E0,-4.520390987E0
4.423515057E1,-8.755863190E0,2.729473352E0,-4.194769382E0
4.424715036E1,-9.100638390E0,2.628913641E0,-3.476486921E0
4.425915023E1,-9.167677879E0,2.650462151E0,-2.707924843E0
4.427114999E1,-9.040781975E0,2.727078915E0,-2.312869549E0
4.428314982E1,-9.059935570E0,2.777358770E0,-2.717501879E0
4.429315022E1,-8.964164734E0,2.822849989E0,-3.193962574E0
4.430514945E1,-8.887548447E0,2.985660791E0,-3.979284763E0
4.431714715E1,-8.875576973E0,3.143682718E0,-4.544333458E0
4.432914551E1,-8.595446587E0,3.057488918E0,-4.747847080E0
4.434114405E1,-8.279402733E0,2.992843628E0,-4.307300568E0
4.435314158E1,-8.224333763E0,2.856369734E0,-3.557892323E0
4.436514004E1,-8.430241585E0,2.741444588E0,-2.882706881E0
4.437514061E1,-9.028810501E0,2.818061352E0,-2.573845387E0
4.438713914E1,-9.253871918E0,2.959323645E0,-2.502017260E0
4.439913760E1,-9.007262230E0,2.911438227E0,-2.695953369E0
4.441113607E1,-8.825297356E0,2.624125242E0,-2.815667152E0
4.442313447E1,-9.136552811E0,2.609759569E0,-2.820455790E0
4.443513237E1,-9.799766541E0,2.729473352E0,-2.729473352E0
4.444713126E1,-1.078620815E1,2.846792698E0,-2.437371731E0
4.445912980E1,-1.094423008E1,2.813272953E0,-1.589798450E0
4.447112913E1,-1.041270161E1,2.602576733E0,-6.177229285E-1
4.448312759E1,-9.629773140E0,2.370332003E0,5.267404765E-2
4.449512606E1,-9.150918007E0,2.305686712E0,2.585816681E-1
4.450712452E1,-8.614601135E0,2.071047783E0,3.256213665E-1
4.451912245E1,-8.739103317E0,1.896265626E0,7.063110471E-1
4.453112092E1,-9.407105446E0,1.996825218E0,1.161223292E0
4.454311945E1,-9.917086601E0,2.145270348E0,1.376708031E0
4.455511798E1,-9.888355255E0,2.087807655E0,1.647261024E0
4.456711645E1,-9.665687561E0,1.601769805E0,2.281744003E0
4.457911531E1,-8.978530884E0,1.661626697E0,3.138894320E0
4.459111364E1,-8.648120880E0,2.006402254E0,3.572257996E0
4.460311211E1,-8.133351326E0,1.924996972E0,3.232270956E0
4.461511051E1,-8.178842545E0,1.795706153E0,3.102980137E0
4.462710890E1,-8.518829346E0,1.845985889E0,3.490852594E0
4.463910744E1,-8.605023384E0,1.869928598E0,3.952947617E0
4.465110510E1,-8.782199860E0,1.707117915E0,4.589824677E0
4.466310357E1,-9.112609863E0,1.156434774E0,5.700768471E0
4.467510203E1,-8.904308319E0,9.624984860E-1,6.653689861E0
4.468710066E1,-8.332076073E0,9.505270720E-1,7.764633179E0
4.469909933E1,-7.728719234E0,8.475732803E-1,8.334470749E0
4.471109899E1,-7.118178844E0,9.098244309E-1,8.269824982E0
4.472309722E1,-6.797346115E0,1.223474383E0,7.360000610E0
4.473509545E1,-6.869174480E0,1.376708031E0,6.644112587E0
4.474709395E1,-6.955368519E0,1.395862222E0,5.796539307E0
4.475909241E1,-6.754249096E0,1.462901950E0,5.303318501E0
4.477109011E1,-6.292154312E0,1.379102230E0,5.162056446E0
4.478308894E1,-5.533169270E0,1.146857619E0,5.973715782E0
4.479508784E1,-5.332049847E0,1.051086664E0,6.861991405E0
4.480708637E1,-5.387118340E0,1.043903828E0,8.209968567E0
4.481908484E1,-5.655277252E0,1.051086664E0,9.035993576E0
4.483108390E1,-5.865973473E0,8.715160489E-1,9.292180061E0
4.484308236E1,-5.509226322E0,7.661679387E-1,9.189227104E0
4.485508083E1,-5.109382629E0,7.134938836E-1,8.928250313E0
4.486707930E1,-4.391099930E0,7.350423932E-1,8.478127480E0
4.487907776E1,-3.952947617E0,7.470137477E-1,8.188420296E0
4.489107639E1,-3.859570980E0,7.541965842E-1,7.975329399E0
4.490307486E1,-3.926610708E0,7.972934842E-1,8.310527802E0
4.491507332E1,-3.912245035E0,7.374366522E-1,8.834874153E0
4.492707179E1,-3.495641232E0,7.134938836E-1,9.603436470E0
4.493907019E1,-3.225088120E0,5.267404318E-1,1.012299347E1
4.495106765E1,-3.002420664E0,3.735068738E-1,1.033129597E1
4.496306618E1,-2.403851986E0,3.088614643E-1,1.053002071E1
4.497506498E1,-1.929785490E0,3.471698463E-1,1.058987713E1
4.498706328E1,-1.307274103E0,5.291347504E-1,1.046298122E1
4.499906174E1,-1.158828974E0,6.392713785E-1,1.038875866E1
4.501106121E1,-1.570644259E0,7.398309112E-1,1.020439911E1
4.502305967E1,-2.274561167E0,9.433442950E-1,9.945817947E0
4.503505911E1,-2.592999697E0,9.026415944E-1,9.593858719E0
4.504705767E1,-2.152452946E0,1.046298146E0,9.196409225E0
4.505905620E1,-9.792584181E-1,1.108549237E0,8.672063828E0
4.507105460E1,4.022381604E-1,1.103760719E0,8.463761330E0
4.508305307E1,1.745426297E0,1.118126392E0,9.031204224E0
4.509505010E1,2.001613855E0,1.218685865E0,9.727938652E0
4.510704833E1,1.678386688E0,1.161223292E0,1.032171917E1
4.511904699E1,9.672870040E-1,1.144463301E0,1.053720379E1
4.513104479E1,2.035133541E-1,1.120520592E0,1.025467873E1
4.514304338E1,-2.083019018E-1,1.077423692E0,9.711178780E0
4.515504238E1,-7.182824612E-2,1.194743156E0,9.375980377E0
4.516704144E1,1.652049571E-1,1.259388566E0,9.136552811E0
4.517904048E1,5.315290093E-1,1.429382086E0,8.978530884E0
4.519103978E1,8.810931444E-1,1.623318315E0,8.806142807E0
4.520303824E1,9.433442950E-1,1.652049661E0,8.825297356E0
4.521503610E1,8.260248303E-1,1.620923996E0,9.043175697E0
4.522703484E1,3.328042030E-1,1.419804931E0,9.380768776E0
4.523903274E1,4.788549617E-3,1.347976685E0,9.814132690E0
4.525103073E1,-9.816526622E-2,1.297696948E0,1.011102295E1
4.526302920E1,-1.436564922E-1,1.180377483E0,1.018285084E1
4.527502780E1,-9.098244458E-2,1.211503029E0,9.964971542E0
4.528702590E1,-8.619388938E-2,1.276148438E0,9.397528648E0
4.529902452E1,1.652049571E-1,1.450930476E0,8.942616463E0
4.531102289E1,4.094209969E-1,1.498816013E0,8.540378571E0
4.532302195E1,8.499675393E-1,1.477267504E0,8.705583572E0
4.533502149E1,9.648927450E-1,1.410227895E0,9.067118645E0
4.534702068E1,1.039115310E0,1.352765322E0,9.706390381E0
4.535901971E1,8.571503758E-1,1.297696948E0,1.019482231E1
4.537101934E1,4.070267081E-1,1.173194647E0,1.030974770E1
4.538301808E1,-1.939362586E-1,1.094183564E0,1.004398251E1
4.539501638E1,-4.980091453E-1,1.075029373E0,9.866806030E0
4.540701477E1,-5.770202279E-1,1.146857619E0,9.524425507E0
4.541901324E1,-5.291347504E-1,1.142069101E0,9.308940887E0
4.543101194E1,-1.101366431E-1,1.199531674E0,9.402317047E0
4.544301040E1,3.974496126E-1,1.249811411E0,9.663292885E0
4.545500897E1,6.129343510E-1,1.245022893E0,9.905115128E0
4.546700750E1,6.799740195E-1,1.213897347E0,1.024031353E1
4.547900603E1,4.309694767E-1,1.146857619E0,1.030974770E1
4.549100356E1,7.901106775E-2,1.101366401E0,1.007750225E1
4.550300196E1,-3.687183261E-1,1.010383964E0,9.718361855E0
4.551500043E1,-6.320885420E-1,9.720755816E-1,9.624984741E0
4.552699889E1,-6.727912426E-1,1.005595446E0,9.656110764E0
4.553899736E1,-5.027977228E-1,1.055875182E0,9.826104164E0
4.555099579E1,-1.915419847E-1,9.481328130E-1,1.003201103E1
4.556299539E1,2.609759569E-1,9.385557175E-1,1.024989033E1
4.557499355E1,4.070267081E-1,8.715160489E-1,1.019003391E1
4.558699202E1,4.980091453E-1,8.810931444E-1,1.008947372E1
4.559899048E1,5.075862408E-1,9.313728809E-1,9.979337692E0
4.561098985E1,4.070267081E-1,9.577099085E-1,9.866806030E0
4.562298718E1,1.652049571E-1,9.122186899E-1,9.773429871E0
4.563498601E1,1.125309169E-1,9.074301720E-1,9.684841156E0
4.564698454E1,1.077423692E-1,8.715160489E-1,9.574705124E0
4.565898294E1,5.985686928E-2,8.164477348E-1,9.462174416E0
4.567098047E1,1.580221355E-1,8.930644989E-1,9.541185379E0
4.568297894E1,9.577099234E-3,9.050358534E-1,9.536396980E0
4.569497733E1,-6.225114316E-2,9.241901040E-1,9.584281921E0
4.570697560E1,-1.173194647E-1,9.529213905E-1,9.586676598E0
4.571897423E1,-3.830839694E-2,9.529213905E-1,9.754275322E0
4.572897436E1,2.633702382E-2,9.217957854E-1,9.859623909E0
4.574097302E1,8.858817071E-2,8.715160489E-1,9.866806030E0
4.575297129E1,1.652049571E-1,8.930644989E-1,9.682447433E0
4.576497005E1,2.537931204E-1,9.768640995E-1,9.632167816E0
4.577696858E1,1.364736706E-1,9.170072675E-1,9.703995705E0
4.578896725E1,7.901106775E-2,9.505270720E-1,9.881172180E0
4.580096571E1,2.394274808E-2,9.409499764E-1,9.993702888E0
4.581296458E1,-4.549122229E-2,9.026415944E-1,1.010623360E1
4.582496307E1,-3.160442710E-1,8.308133483E-1,1.018285084E1
4.583696154E1,-4.070267081E-1,7.709565163E-1,1.011102295E1
4.584895910E1,-4.549122155E-1,7.230709791E-1,1.004637718E1
4.586095750E1,-3.782954216E-1,6.991282701E-1,9.998491287E0
4.587295597E1,-1.771763414E-1,8.499675393E-1,1.000806904E1
4.588495450E1,3.830839694E-2,8.236305118E-1,1.007510853E1
4.589695360E1,2.011190802E-1,8.763045669E-1,1.017087936E1
4.590895246E1,1.867534369E-1,7.446194887E-1,1.022834206E1
4.592095093E1,3.232271075E-1,7.374366522E-1,1.016369629E1
4.593294939E1,2.394274808E-2,6.081457734E-1,9.964971542E0
4.594494786E1,-3.806896806E-1,6.153286099E-1,9.773429871E0
4.595694569E1,-5.818088055E-1,7.446194887E-1,9.792584419E0
4.596894415E1,-6.129343510E-1,7.637736797E-1,9.806949615E0
4.598094269E1,-4.573064744E-1,8.020820618E-1,9.905115128E0
4.599294118E1,-4.046324492E-1,8.068706393E-1,1.006553173E1
4.600493965E1,-3.208328187E-1,8.810931444E-1,1.015651417E1
4.601693761E1,-1.771763414E-1,9.648927450E-1,9.953000069E0
4.602893618E1,-3.016786277E-1,9.601042271E-1,9.632167816E0
4.604093464E1,-4.573064744E-1,1.000806928E0,9.366402626E0
4.605293338E1,-7.518022656E-1,1.053480864E0,9.150918007E0
4.606493177E1,-9.385557175E-1,1.084606528E0,8.947404861E0
4.607693067E1,-9.002473354E-1,1.089395046E0,9.028810501E0
4.608892904E1,-7.877163887E-1,1.063058019E0,9.265843391E0
4.610092750E1,-6.680026650E-1,1.082212210E0,9.476539612E0
4.611292567E1,-7.422251701E-1,7.637736797E-1,9.873989105E0
4.612492430E1,-2.897072434E-1,1.692752242E0,1.109028053E1
4.613692303E1,-4.022381604E-1,1.072635174E0,1.145421028E1
4.614892136E1,-3.543526828E-1,5.554717779E-1,9.974549294E0
4.616092002E1,-1.460507661E-1,1.151646137E0,1.019242764E1
4.617291862E1,-2.657645047E-1,1.331216812E0,9.799766541E0
4.618491711E1,-2.633702159E-1,1.391073704E0,9.507665634E0
4.619691558E1,-2.705530524E-1,1.410227895E0,9.186832428E0
4.620891488E1,-3.016786277E-1,1.505998850E0,8.992896080E0
4.622091284E1,-3.040728867E-1,1.522758722E0,8.959376335E0
4.623291197E1,-2.561874092E-1,1.391073704E0,9.249083519E0
4.624491044E1,-1.197137386E-1,1.197137356E0,9.768641472E0
4.625690890E1,-1.029538140E-1,1.060663700E0,1.018763924E1
4.626890687E1,-1.508393139E-1,9.170072675E-1,1.036960411E1
4.628090577E1,-2.873129845E-1,8.715160489E-1,1.031214142E1
4.629290363E1,-5.889915824E-1,9.122186899E-1,1.007271385E1
4.630490216E1,-8.475732803E-1,9.361614585E-1,9.792584419E0
4.631690020E1,-9.960182905E-1,1.007989645E0,9.718361855E0
4.632889843E1,-1.206714511E0,9.744698405E-1,9.694418907E0
4.634089702E1,-1.063058019E0,1.094183564E0,9.821314812E0
4.635289589E1,-6.823683381E-1,1.132491946E0,9.871595383E0
4.636489512E1,-4.956148863E-1,1.108549237E0,9.981731415E0
4.637489522E1,-4.764606953E-1,1.106154919E0,1.006074238E1
4.638689428E1,-3.782954216E-1,1.127703428E0,9.996097565E0
4.639889414E1,-4.501236677E-1,1.156434774E0,9.845257759E0
4.641089391E1,-5.482889414E-1,1.166011810E0,9.646533012E0
4.642289331E1,-6.273000240E-1,1.189954638E0,9.385557175E0
4.643489274E1,-6.201171875E-1,1.213897347E0,9.340065956E0
4.644689287E1,-5.435003638E-1,1.256994247E0,9.234718323E0
4.645889210E1,-5.530774593E-1,1.237840056E0,9.234718323E0
4.647089147E1,-5.818088055E-1,1.218685865E0,9.428654671E0
4.648289040E1,-5.315290093E-1,1.067846537E0,9.648927689E0
4.649488900E1,-4.166038036E-1,1.022355318E0,9.823709488E0
4.650688740E1,-3.495641351E-1,1.022355318E0,1.007750225E1
