"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.779002309E0,2.931052446E-1,-7.138057053E-2,7.997798920E-2,3.120934941E-1
2.789002309E0,-1.691121608E-3,-7.371389866E-2,6.800651550E-2,1.003069534E-1
2.799002809E0,-1.011327505E-1,-6.019234657E-2,9.194660187E-2,1.493490188E-1
2.809002809E0,-1.659370661E-1,2.756111324E-2,4.165458679E-2,1.732911696E-1
2.819002809E0,-8.386465907E-2,1.113809794E-1,4.643630981E-2,1.469535113E-1
2.829002809E0,-1.356152594E-1,3.015808761E-2,4.646396637E-2,1.464920100E-1
2.839002809E0,-6.472942233E-2,-1.415565610E-3,5.366516113E-2,8.409430100E-2
2.849002809E0,1.131060943E-1,-3.990629315E-2,7.042312622E-2,1.390860076E-1
2.859002809E0,2.194180787E-1,-5.138154328E-2,5.366516113E-2,2.316555757E-1
2.869002809E0,3.475934267E-2,-8.499933779E-2,4.169750214E-2,1.008552478E-1
2.879002809E0,1.423119158E-1,-8.982755244E-2,6.324958801E-2,1.797837060E-1
2.889002809E0,6.081325561E-2,-1.141041964E-1,8.001804352E-2,1.520556049E-1
2.899002809E0,-1.354933530E-2,-1.046657562E-1,4.889678955E-2,1.163159535E-1
2.909003075E0,-4.689966142E-2,-4.416972399E-3,5.847930908E-2,7.509272586E-2
2.919003075E0,-1.424886286E-3,6.039044261E-2,3.932189941E-2,7.207806624E-2
2.929003075E0,-3.737723455E-2,-4.257395864E-3,6.087112427E-2,7.155750730E-2
2.939003075E0,-3.763009235E-2,-4.423871636E-3,6.087684631E-2,7.170484578E-2
2.949003075E0,-4.509496689E-2,3.376555443E-2,7.997989655E-2,9.782868984E-2
2.959002808E0,-1.906514466E-1,6.314665079E-3,7.755184174E-2,2.059177924E-1
2.969002808E0,3.292408586E-2,3.331172466E-2,7.511329651E-2,8.851934106E-2
2.979002808E0,8.997060359E-2,-3.591991961E-2,3.917884827E-2,1.044984798E-1
2.989002808E0,1.597888172E-1,-4.971039295E-2,5.592250824E-2,1.764395539E-1
2.999002808E0,1.551346481E-1,-4.361011088E-2,7.506370544E-2,1.777727782E-1
3.009002808E0,4.325302690E-2,1.309625804E-2,4.154205322E-2,6.138467640E-2
